cell_id,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,dry_generated_per_cell,l1_generated_per_cell,l1_strict_replay_per_cell,l1_deep_audit_per_cell,l2_generated_per_cell,l3_generated_per_cell
C0745,H07_taker_flow_lag_stable,P10_price_liquidity,TSStdZScore,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0746,H08_trade_size_microstructure_lite,P14_horizon_spread,MulRankZScore,H72,cross_symbol_zscore,Core4,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0747,H03_basis_premium_residual,P4_taker_flow,WinsorZScore,H48,cross_symbol_zscore,FundingCore,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0748,H13_symbol_tier_relative,P13_trade_size_volatility,MulRankZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0749,H08_trade_size_microstructure_lite,P2_liquidity,ResidualizeVsCore4,H12,same_symbol_zscore,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0750,H08_trade_size_microstructure_lite,P8_regime_state,DeltaRank,H72,same_symbol_zscore,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0751,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,NegRank,H72,same_symbol_zscore,FundingCore,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0752,H14_open_ast_cem_diversity,P8_regime_state,HorizonSpread,H72,same_symbol_zscore,Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0753,H04_basis_compression_expansion,P13_trade_size_volatility,ResidualizeVsFundingCore,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0754,H10_range_breakout_failure,P7_cross_symbol_relative,CrossSymbolRank,H72,cross_symbol_zscore,FundingCore,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0755,H09_trend_reversal_horizon_mix,P9_price_basis,RollingMaxRank,H72,cross_symbol_zscore,FundingCore,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0756,H11_regime_conditional_non_may,P3_trade_size,RollingMaxRank,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0757,H02_cross_symbol_dispersion_reversal,P13_trade_size_volatility,Rank,H48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0758,H09_trend_reversal_horizon_mix,P10_price_liquidity,AddZScore,H72,cross_symbol_zscore,Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0759,H12_horizon_ensemble_stability,P5_basis_premium,SmoothInteraction,H6,cross_symbol_rank,FundingCore,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0760,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,TSStdZScore,mixed_6_24,cross_symbol_zscore,FundingCore,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0761,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,AbsZScore,mixed_12_48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0762,H15_placebo_null_adversarial,P10_price_liquidity,RollingMinRank,mixed_12_48,same_symbol_zscore,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0763,H05_volatility_structure_ex_liquidity_mul,P1_range_volatility,Rank,H48,same_symbol_zscore,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0764,H13_symbol_tier_relative,P8_regime_state,ClipRank,mixed_6_24,cross_symbol_rank,FundingCore,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0765,H05_volatility_structure_ex_liquidity_mul,P9_price_basis,CrossSymbolRank,mixed_6_24,same_symbol_rank,none,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0766,H13_symbol_tier_relative,P6_funding_observable,WinsorZScore,H48,same_symbol_rank,Core4,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0767,H09_trend_reversal_horizon_mix,P8_regime_state,TSStdZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0768,H03_basis_premium_residual,P2_liquidity,HorizonSpread,H24,same_symbol_rank,Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0769,H15_placebo_null_adversarial,P12_liquidity_flow,MulRankRank,mixed_6_24,same_symbol_zscore,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0770,H12_horizon_ensemble_stability,P0_price_return,HorizonSpread,H48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0771,H12_horizon_ensemble_stability,P4_taker_flow,Rank,H72,cross_symbol_rank,none,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0772,H13_symbol_tier_relative,P13_trade_size_volatility,ResidualizeVsFundingCore,H24,same_symbol_zscore,FundingCore,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0773,H14_open_ast_cem_diversity,P7_cross_symbol_relative,AbsZScore,H72,cross_symbol_rank,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0774,H15_placebo_null_adversarial,P12_liquidity_flow,NegRank,mixed_12_48,cross_symbol_rank,none,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0775,H02_cross_symbol_dispersion_reversal,P1_range_volatility,SafeDivZScore,H24,same_symbol_zscore,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0776,H09_trend_reversal_horizon_mix,P6_funding_observable,RollingMaxRank,mixed_12_48,same_symbol_zscore,FundingCore,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0777,H10_range_breakout_failure,P12_liquidity_flow,WinsorZScore,spread_12_vs_48,cross_symbol_zscore,Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0778,H01_cross_symbol_relative_strength,P3_trade_size,TSMeanRank,H72,same_symbol_rank,none,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0779,H15_placebo_null_adversarial,P9_price_basis,ResidualizeVsCore4,spread_12_vs_48,cross_symbol_zscore,FundingCore,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0780,H09_trend_reversal_horizon_mix,P1_range_volatility,AbsZScore,mixed_6_24,cross_symbol_zscore,FundingCore,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0781,H14_open_ast_cem_diversity,P9_price_basis,RollingMinRank,H12,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0782,H13_symbol_tier_relative,P9_price_basis,AddZScore,H72,cross_symbol_rank,Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0783,H10_range_breakout_failure,P13_trade_size_volatility,AddZScore,ensemble_6_12_24_48,same_symbol_zscore,none,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0784,H10_range_breakout_failure,P2_liquidity,RollingMaxRank,mixed_12_48,cross_symbol_zscore,none,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0785,H08_trade_size_microstructure_lite,P0_price_return,DecayZScore,H48,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0786,H13_symbol_tier_relative,P3_trade_size,RollingMinRank,H48,cross_symbol_zscore,none,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0787,H08_trade_size_microstructure_lite,P3_trade_size,TSMeanRank,spread_6_vs_24,cross_symbol_zscore,none,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0788,H09_trend_reversal_horizon_mix,P1_range_volatility,Rank,H48,same_symbol_rank,FundingCore,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0789,H13_symbol_tier_relative,P11_volatility_basis,DeltaRank,H6,cross_symbol_zscore,Core4,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0790,H01_cross_symbol_relative_strength,P12_liquidity_flow,SafeDivZScore,H24,cross_symbol_rank,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0791,H12_horizon_ensemble_stability,P9_price_basis,AddZScore,spread_12_vs_48,same_symbol_rank,Core4,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0792,H00_low_turnover_robust,P13_trade_size_volatility,DecayZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0793,H12_horizon_ensemble_stability,P0_price_return,TSRankMul,H72,cross_symbol_rank,Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0794,H08_trade_size_microstructure_lite,P5_basis_premium,MulRankZScore,spread_6_vs_24,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0795,H06_liquidity_structure_ex_realized_vol_mul,P4_taker_flow,TSRankMul,H48,same_symbol_rank,none,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0796,H11_regime_conditional_non_may,P11_volatility_basis,DeltaRank,H6,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0797,H09_trend_reversal_horizon_mix,P6_funding_observable,MulRankZScore,mixed_12_48,same_symbol_rank,FundingCore,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0798,H10_range_breakout_failure,P11_volatility_basis,Rank,H72,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0799,H01_cross_symbol_relative_strength,P2_liquidity,SmoothInteraction,spread_6_vs_24,same_symbol_zscore,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0800,H13_symbol_tier_relative,P4_taker_flow,ResidualizeVsCore4,ensemble_6_12_24_48,same_symbol_rank,Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0801,H05_volatility_structure_ex_liquidity_mul,P3_trade_size,ResidualizeVsCore4,H72,same_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0802,H14_open_ast_cem_diversity,P8_regime_state,DeltaRank,H24,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0803,H13_symbol_tier_relative,P12_liquidity_flow,ResidualizeVsFundingCore,H72,same_symbol_zscore,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0804,H12_horizon_ensemble_stability,P7_cross_symbol_relative,TSMeanRank,H48,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0805,H11_regime_conditional_non_may,P5_basis_premium,DeltaRank,ensemble_6_12_24_48,cross_symbol_rank,none,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0806,H08_trade_size_microstructure_lite,P6_funding_observable,DeltaRank,mixed_6_24,same_symbol_rank,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0807,H07_taker_flow_lag_stable,P10_price_liquidity,RollingMinRank,H48,same_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0808,H13_symbol_tier_relative,P12_liquidity_flow,WinsorZScore,H48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0809,H04_basis_compression_expansion,P10_price_liquidity,DeltaRank,H48,cross_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0810,H02_cross_symbol_dispersion_reversal,P5_basis_premium,CrossSymbolRank,H6,same_symbol_zscore,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0811,H09_trend_reversal_horizon_mix,P9_price_basis,ResidualizeVsFundingCore,mixed_12_48,cross_symbol_rank,Core4,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0812,H04_basis_compression_expansion,P12_liquidity_flow,ZScore,H12,same_symbol_rank,FundingCore,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0813,H12_horizon_ensemble_stability,P14_horizon_spread,DecayZScore,mixed_6_24,cross_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0814,H02_cross_symbol_dispersion_reversal,P0_price_return,TSMeanRank,H24,same_symbol_rank,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0815,H12_horizon_ensemble_stability,P6_funding_observable,TSRankMul,spread_6_vs_24,cross_symbol_zscore,Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0816,H11_regime_conditional_non_may,P11_volatility_basis,MulRankRank,H12,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0817,H02_cross_symbol_dispersion_reversal,P1_range_volatility,ResidualizeVsFundingCore,spread_6_vs_24,cross_symbol_zscore,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0818,H12_horizon_ensemble_stability,P3_trade_size,MulRankRank,H12,cross_symbol_zscore,Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0819,H00_low_turnover_robust,P15_open_ast_diverse,ZScore,H48,same_symbol_zscore,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0820,H07_taker_flow_lag_stable,P8_regime_state,RollingMinRank,ensemble_6_12_24_48,cross_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0821,H01_cross_symbol_relative_strength,P5_basis_premium,TSMeanRank,spread_6_vs_24,same_symbol_rank,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0822,H15_placebo_null_adversarial,P3_trade_size,SafeDivZScore,H24,cross_symbol_zscore,FundingCore,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0823,H01_cross_symbol_relative_strength,P6_funding_observable,WinsorZScore,mixed_12_48,cross_symbol_rank,FundingCore,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0824,H13_symbol_tier_relative,P3_trade_size,RollingMinRank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0825,H01_cross_symbol_relative_strength,P15_open_ast_diverse,SafeDivZScore,H6,cross_symbol_zscore,FundingCore,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0826,H01_cross_symbol_relative_strength,P13_trade_size_volatility,MulRankRank,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0827,H10_range_breakout_failure,P15_open_ast_diverse,AbsZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0828,H03_basis_premium_residual,P8_regime_state,MulRankZScore,spread_12_vs_48,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0829,H03_basis_premium_residual,P11_volatility_basis,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0830,H02_cross_symbol_dispersion_reversal,P14_horizon_spread,AddZScore,H72,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0831,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,CrossSymbolRank,spread_6_vs_24,cross_symbol_rank,FundingCore,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0832,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,AbsZScore,spread_6_vs_24,same_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0833,H06_liquidity_structure_ex_realized_vol_mul,P12_liquidity_flow,RollingMaxRank,H72,cross_symbol_rank,FundingCore,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0834,H12_horizon_ensemble_stability,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0835,H00_low_turnover_robust,P13_trade_size_volatility,ResidualizeVsCore4,H12,same_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0836,H00_low_turnover_robust,P8_regime_state,WinsorZScore,ensemble_6_12_24_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0837,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,TSRankMul,H48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0838,H08_trade_size_microstructure_lite,P0_price_return,SubRank,H24,same_symbol_zscore,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0839,H09_trend_reversal_horizon_mix,P14_horizon_spread,ZScore,H48,same_symbol_zscore,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0840,H09_trend_reversal_horizon_mix,P5_basis_premium,AddZScore,H6,same_symbol_zscore,Core4,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0841,H03_basis_premium_residual,P10_price_liquidity,RegimeMaskNonMay,H72,cross_symbol_zscore,Core4,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0842,H13_symbol_tier_relative,P8_regime_state,MulRankZScore,H6,same_symbol_rank,none,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0843,H03_basis_premium_residual,P8_regime_state,Rank,spread_6_vs_24,cross_symbol_rank,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0844,H01_cross_symbol_relative_strength,P9_price_basis,SmoothInteraction,H24,cross_symbol_rank,Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0845,H13_symbol_tier_relative,P11_volatility_basis,RegimeMaskNonMay,H72,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0846,H08_trade_size_microstructure_lite,P11_volatility_basis,HorizonSpread,H24,same_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0847,H10_range_breakout_failure,P0_price_return,WinsorZScore,H72,same_symbol_rank,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0848,H14_open_ast_cem_diversity,P14_horizon_spread,ResidualizeVsFundingCore,mixed_12_48,cross_symbol_zscore,none,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0849,H09_trend_reversal_horizon_mix,P14_horizon_spread,ClipRank,H12,cross_symbol_rank,Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0850,H08_trade_size_microstructure_lite,P12_liquidity_flow,SubRank,spread_12_vs_48,same_symbol_rank,FundingCore,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0851,H09_trend_reversal_horizon_mix,P3_trade_size,SmoothInteraction,mixed_12_48,same_symbol_rank,none,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0852,H10_range_breakout_failure,P3_trade_size,DecayZScore,H24,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0853,H15_placebo_null_adversarial,P1_range_volatility,NegRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0854,H03_basis_premium_residual,P13_trade_size_volatility,WinsorZScore,H12,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0855,H14_open_ast_cem_diversity,P7_cross_symbol_relative,WinsorZScore,H12,same_symbol_rank,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0856,H02_cross_symbol_dispersion_reversal,P3_trade_size,MulRankRank,H12,cross_symbol_zscore,FundingCore,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0857,H07_taker_flow_lag_stable,P0_price_return,CrossSymbolRank,H12,cross_symbol_zscore,FundingCore,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0858,H12_horizon_ensemble_stability,P11_volatility_basis,AddZScore,mixed_12_48,cross_symbol_rank,FundingCore,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0859,H00_low_turnover_robust,P2_liquidity,ResidualizeVsFundingCore,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0860,H15_placebo_null_adversarial,P9_price_basis,RollingMinRank,H12,cross_symbol_rank,Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0861,H15_placebo_null_adversarial,P5_basis_premium,TSMeanRank,ensemble_6_12_24_48,same_symbol_rank,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0862,H13_symbol_tier_relative,P5_basis_premium,WinsorZScore,H48,same_symbol_rank,FundingCore,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0863,H08_trade_size_microstructure_lite,P5_basis_premium,AbsZScore,H12,same_symbol_rank,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0864,H13_symbol_tier_relative,P5_basis_premium,ClipRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0865,H05_volatility_structure_ex_liquidity_mul,P2_liquidity,MulRankZScore,H12,cross_symbol_zscore,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0866,H13_symbol_tier_relative,P7_cross_symbol_relative,NegRank,H48,same_symbol_rank,none,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0867,H00_low_turnover_robust,P3_trade_size,HorizonSpread,H6,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0868,H13_symbol_tier_relative,P5_basis_premium,Rank,mixed_12_48,same_symbol_zscore,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0869,H03_basis_premium_residual,P0_price_return,CrossSymbolRank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0870,H09_trend_reversal_horizon_mix,P15_open_ast_diverse,ResidualizeVsCore4,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0871,H07_taker_flow_lag_stable,P3_trade_size,MulRankZScore,H24,same_symbol_rank,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0872,H08_trade_size_microstructure_lite,P14_horizon_spread,NegRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0873,H11_regime_conditional_non_may,P11_volatility_basis,RegimeMaskNonMay,H12,same_symbol_rank,FundingCore,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0874,H04_basis_compression_expansion,P15_open_ast_diverse,DecayZScore,H72,cross_symbol_rank,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0875,H15_placebo_null_adversarial,P12_liquidity_flow,AddZScore,H72,same_symbol_zscore,Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0876,H05_volatility_structure_ex_liquidity_mul,P4_taker_flow,MulRankRank,mixed_6_24,same_symbol_rank,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0877,H00_low_turnover_robust,P4_taker_flow,MulRankRank,H6,cross_symbol_zscore,none,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0878,H05_volatility_structure_ex_liquidity_mul,P11_volatility_basis,CrossSymbolRank,H48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0879,H07_taker_flow_lag_stable,P13_trade_size_volatility,MulRankZScore,H12,same_symbol_rank,FundingCore,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0880,H00_low_turnover_robust,P1_range_volatility,DeltaRank,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0881,H11_regime_conditional_non_may,P15_open_ast_diverse,SafeDivZScore,mixed_12_48,same_symbol_rank,Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0882,H04_basis_compression_expansion,P4_taker_flow,CrossSymbolRank,H72,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0883,H03_basis_premium_residual,P14_horizon_spread,MulRankRank,H48,same_symbol_zscore,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0884,H09_trend_reversal_horizon_mix,P5_basis_premium,ZScore,H24,cross_symbol_zscore,Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0885,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,ClipRank,H48,cross_symbol_rank,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0886,H09_trend_reversal_horizon_mix,P3_trade_size,WinsorZScore,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0887,H11_regime_conditional_non_may,P6_funding_observable,RollingMaxRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0888,H06_liquidity_structure_ex_realized_vol_mul,P15_open_ast_diverse,ResidualizeVsCore4,ensemble_6_12_24_48,cross_symbol_zscore,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0889,H05_volatility_structure_ex_liquidity_mul,P7_cross_symbol_relative,ResidualizeVsCore4,H6,same_symbol_zscore,FundingCore,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0890,H05_volatility_structure_ex_liquidity_mul,P14_horizon_spread,Rank,H72,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0891,H14_open_ast_cem_diversity,P7_cross_symbol_relative,SmoothInteraction,H12,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0892,H07_taker_flow_lag_stable,P0_price_return,Rank,mixed_12_48,cross_symbol_rank,FundingCore,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0893,H06_liquidity_structure_ex_realized_vol_mul,P14_horizon_spread,TSStdZScore,spread_12_vs_48,same_symbol_zscore,none,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0894,H11_regime_conditional_non_may,P11_volatility_basis,RollingMaxRank,mixed_6_24,same_symbol_rank,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
