candidate_id,expression,family,field_families,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_5d246dab76bac868,"Mul(Rank(Mean(mark_index_basis_bps,72)),Sign(Delta(funding_rate,720)))",basis_funding_crowding,basis|funding,expr-8f854d890b2b9b5b,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|720,Delta|Mean|Mul|Rank|Sign,72|720
crypto_fg2_45fe27dc9200966e,"Mul(ZScore(Delta(open_interest_mean,4)),ZScore(Delta(mark_close,12)))",oi_price_interaction,open_interest|price,expr-5790913b8ca0f579,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|12,Delta|Mul|ZScore,4|12
crypto_fg2_fda396381496add9,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_low,504)))",price_volatility_structure,price|volatility,expr-dba4cd69de8d8d65,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|504,Delta|Mean|Mul|Rank|Sign,12|504
crypto_fg2_f80be299d7364864,"Mul(ZScore(Delta(trade_close,96)),ZScore(Mean(mark_high,336)))",price_volatility_structure,price|volatility,expr-bd1bddebffda37a0,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|336,Delta|Mean|Mul|ZScore,96|336
crypto_fg2_e8de6aff0b4f2931,"Mul(Sign(Delta(mark_index_basis_bps,504)),ZScore(Mean(funding_rate,168)))",basis_funding_crowding,basis|funding,expr-2769153652ce193b,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::168|504,Delta|Mean|Mul|Sign|ZScore,168|504
crypto_fg2_393ac94850560d8d,"Sub(ZScore(Delta(mark_close,24)),ZScore(Delta(mark_low,12)))",price_volatility_structure,price|volatility,expr-5540a1bc73877498,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|24,Delta|Sub|ZScore,12|24
crypto_fg2_876eb91711cd32ad,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,96))),Sign(Delta(mark_close,720)))",positioning_reversal,positioning|price,expr-ccfd697f424220ad,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|720,Abs|Delta|Mul|Sign|ZScore,96|720
crypto_fg2_6be8cda16cf085e9,"Sub(Rank(Mean(global_long_short_account_ratio_mean,720)),Rank(Mean(mark_close,24)))",positioning_reversal,positioning|price,expr-899e16c982a6fc88,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|720,Mean|Rank|Sub,24|720
crypto_fg2_5d502d09834e0024,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,8)),Rank(Mean(trade_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,expr-5abdfbaed86a0716,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|24,Add|Delta|Mean|Rank|ZScore,8|24
crypto_fg2_e949aa0b95e7a862,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)),Rank(Mean(trade_count,720)))",taker_flow_state,liquidity|taker_ratio,expr-f1f1b416ce4efaa8,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::168|720,Mean|Mul|Rank|ZScore,168|720
crypto_fg2_f878cb1612bec060,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,12)),ZScore(Delta(trade_count,72)))",taker_flow_state,liquidity|taker_ratio,expr-250e325b2a4dc2c3,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|72,Delta|Mul|Sign|ZScore,12|72
crypto_fg2_94aedbfe1d40a3a5,"Sub(ZScore(Mean(open_interest_mean,12)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,expr-1a5aca81b8720222,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|96,Mean|Rank|Sub|ZScore,12|96
crypto_fg2_8633d1e95390be69,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(taker_buy_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,expr-0a123e2e7a7ff182,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|504,Delta|Rank|Sub|ZScore,8|504
crypto_fg2_1a3878e9f40ec3dc,"Mul(Sign(Delta(premium_close,24)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,expr-8c979faf7b5d4ccd,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|24,Delta|Mean|Mul|Sign|ZScore,8|24
crypto_fg2_5ec3f402f49c801a,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-8bb132c5c172de8d,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4,Mean|Mul|ZScore,4
crypto_fg2_c3e2686d83a4af70,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-acedd53b5e5a0808,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|24,Mean|Sub|ZScore,4|24
crypto_fg2_7c9de476b18d4946,"Mul(Rank(Mean(open_interest_value_last,4)),ZScore(Delta(index_close,12)))",oi_price_interaction,open_interest|price,expr-43de333c48365308,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|12,Delta|Mean|Mul|Rank|ZScore,4|12
crypto_fg2_1458db7e0f3b04b5,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(trade_low,336)))",price_volatility_structure,price|volatility,expr-cf2885c3af622a97,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::336,Delta|Mean|Mul|ZScore,336
crypto_fg2_c2ddf9bc8bf0953d,"Mul(Sign(Delta(top_long_short_position_ratio_last,96)),Neg(ZScore(Delta(mark_close,48))))",positioning_reversal,positioning|price,expr-f5f961f83ff24f6d,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|96,Delta|Mul|Neg|Sign|ZScore,48|96
crypto_fg2_573e6693192743d3,"Sub(ZScore(Mean(top_long_short_position_ratio_mean,48)),ZScore(Mean(top_long_short_position_ratio_mean,336)))",positioning_reversal,positioning|price,expr-cbfd79a21d3c9ea4,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|336,Mean|Sub|ZScore,48|336
crypto_fg2_a67763d518972e2c,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,8)),ZScore(Mean(global_long_short_account_ratio_mean,8)))",positioning_reversal,positioning|price,expr-35f58f19d4127a15,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8,Mean|Sub|ZScore,8
crypto_fg2_b308b917481d5b1c,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),Rank(Delta(trade_volume,168)))",taker_flow_state,liquidity|taker_ratio,expr-ef013723e44e30f7,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|168,Abs|Delta|Mean|Mul|Rank|ZScore,8|168
crypto_fg2_0a96169a42d6f41d,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Rank(Mean(taker_buy_quote_volume,336)))",taker_flow_state,liquidity|taker_ratio,expr-aa39b3ab5053403b,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|336,Mean|Mul|Rank|ZScore,8|336
crypto_fg2_1940bf899c9de86c,"Mul(Rank(Mean(trade_close,72)),Sign(Delta(mark_low,12)))",price_volatility_structure,price|volatility,expr-2375841a55668514,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|72,Delta|Mean|Mul|Rank|Sign,12|72
crypto_fg2_95f238cab4c1525f,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,expr-1e4ee54136fe5d33,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|720,Delta|Mul|ZScore,4|720
crypto_fg2_9681649eae086e06,"Sub(ZScore(Mean(mark_trade_basis_bps,168)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-2eca5ea1564f401d,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::168|336,Mean|Sub|ZScore,168|336
crypto_fg2_4a971f320f9b5ce0,"Add(Rank(Delta(index_close,720)),Neg(Rank(Delta(mark_high,12))))",price_volatility_structure,price|volatility,expr-ee911b3ade352f85,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|720,Add|Delta|Neg|Rank,12|720
crypto_fg2_bf719b47394addbc,"Add(Rank(Delta(premium_close,96)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-62488c601b4cfa97,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|96,Add|Delta|Mean|Rank|ZScore,24|96
crypto_fg2_375e302fb0c53a08,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,720)),Rank(Mean(taker_buy_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,expr-8a7bc2bf5e66a266,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96|720,Mean|Mul|Rank|ZScore,96|720
crypto_fg2_88c2486fdf7b61f6,"Mul(Rank(Mean(open_interest_value_last,336)),ZScore(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,expr-c5350f822cfbe5b5,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mean|Mul|Rank|ZScore,336|720
crypto_fg2_145be93dff727a1b,"Sub(Abs(ZScore(Delta(mark_close,4))),Rank(Mean(trade_low,24)))",price_volatility_structure,price|volatility,expr-9fadf6fd3b53b0a1,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|24,Abs|Delta|Mean|Rank|Sub|ZScore,4|24
crypto_fg2_ca72b66424cf55b7,"Mul(Sign(Delta(open_interest_value_mean,168)),Rank(Mean(trade_close,168)))",oi_price_interaction,open_interest|price,expr-3684385cb875cc6c,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168,Delta|Mean|Mul|Rank|Sign,168
crypto_fg2_4281b4ca6589fed2,"Add(ZScore(Delta(open_interest_last,336)),ZScore(Delta(mark_close,4)))",oi_price_interaction,open_interest|price,expr-cc922b41a17ba862,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|336,Add|Delta|ZScore,4|336
crypto_fg2_669fac3b7ab62648,"Mul(Sign(Delta(index_close,48)),Abs(ZScore(Mean(trade_low,4))))",price_volatility_structure,price|volatility,expr-50ab7d0dc70ff5b8,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|48,Abs|Delta|Mean|Mul|Sign|ZScore,4|48
crypto_fg2_8514ba8881d235c4,"Mul(Sign(Delta(open_interest_value_last,8)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,expr-3d4676ec41803fa0,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Delta|Mean|Mul|Rank|Sign,8|12
crypto_fg2_7a3be3ed505fe929,"Mul(ZScore(Mean(top_long_short_account_ratio_last,168)),Neg(ZScore(Delta(mark_close,4))))",positioning_reversal,positioning|price,expr-ac8858a7fa4d7757,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|168,Delta|Mean|Mul|Neg|ZScore,4|168
crypto_fg2_ba94c817bf88c261,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,720))),Abs(ZScore(Mean(funding_rate,96))))",basis_funding_crowding,basis|funding,expr-42219b9e32c8ff91,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96|720,Abs|Mean|Sub|ZScore,96|720
crypto_fg2_b264a3a114829ba2,"Mul(ZScore(Delta(open_interest_value_mean,48)),ZScore(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,expr-41d647b8007530ed,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|48,Delta|Mul|ZScore,4|48
crypto_fg2_eefa982385268601,"Mul(Sign(Delta(top_long_short_account_ratio_mean,4)),Neg(ZScore(Delta(index_close,24))))",positioning_reversal,positioning|price,expr-58f8f7e42adcbde2,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|24,Delta|Mul|Neg|Sign|ZScore,4|24
crypto_fg2_a15863620299d713,"Mul(Rank(Mean(trade_close,12)),Sign(Delta(mark_low,504)))",price_volatility_structure,price|volatility,expr-df70ad7ee0e25424,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|504,Delta|Mean|Mul|Rank|Sign,12|504
crypto_fg2_533c0e33a5ec3683,"Mul(ZScore(Delta(index_close,8)),ZScore(Mean(mark_low,720)))",price_volatility_structure,price|volatility,expr-1d312d0f9a237194,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|720,Delta|Mean|Mul|ZScore,8|720
crypto_fg2_2b00cc2a5195350a,"Mul(ZScore(Delta(open_interest_value_last,48)),ZScore(Delta(mark_close,96)))",oi_price_interaction,open_interest|price,expr-0d718768c2e96a2d,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|96,Delta|Mul|ZScore,48|96
crypto_fg2_071902adf7c88b3f,"Sub(ZScore(Mean(top_long_short_account_ratio_mean,72)),ZScore(Mean(top_long_short_account_ratio_mean,336)))",positioning_reversal,positioning|price,expr-689eec4baede3717,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|336,Mean|Sub|ZScore,72|336
crypto_fg2_5040a0537c88c22e,"Mul(Rank(Mean(open_interest_value_mean,96)),ZScore(Delta(trade_close,12)))",oi_price_interaction,open_interest|price,expr-ccf0155d493c640e,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|96,Delta|Mean|Mul|Rank|ZScore,12|96
crypto_fg2_e036b665b3b53177,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,4))),Rank(Delta(trade_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,expr-c58644c3f8319a85,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|24,Abs|Delta|Mean|Mul|Rank|ZScore,4|24
crypto_fg2_b85a99cfef659026,"Sub(Rank(Mean(top_long_short_account_ratio_last,336)),Rank(Mean(mark_close,720)))",positioning_reversal,positioning|price,expr-9692f8d45884bdcf,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::336|720,Mean|Rank|Sub,336|720
crypto_fg2_0ae0f009b8aed056,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-c48778472e9dd7a8,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96,Mean|Mul|ZScore,96
crypto_fg2_c15b5a72a8c93a08,"Add(Rank(Delta(trade_close,72)),Neg(Rank(Delta(trade_low,8))))",price_volatility_structure,price|volatility,expr-e777aa99465dfe3d,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|72,Add|Delta|Neg|Rank,8|72
crypto_fg2_825c4929cf4b7e04,"Mul(Sign(Delta(mark_close,72)),Abs(ZScore(Mean(trade_high,96))))",price_volatility_structure,price|volatility,expr-db20ea57e4200ca8,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|96,Abs|Delta|Mean|Mul|Sign|ZScore,72|96
crypto_fg2_ce74d468c9d65516,"Mul(Sign(Delta(open_interest_value_mean,48)),Rank(Mean(index_close,24)))",oi_price_interaction,open_interest|price,expr-f8e0815d0178f756,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|48,Delta|Mean|Mul|Rank|Sign,24|48
crypto_fg2_80434335745abbe8,"Mul(Sign(Delta(premium_close,24)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,expr-b6d5f81cbd2e9bd1,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|72,Delta|Mean|Mul|Sign|ZScore,24|72
crypto_fg2_0aed82b7043f4a5a,"Mul(Sign(Delta(global_long_short_account_ratio_mean,168)),Neg(ZScore(Delta(index_close,168))))",positioning_reversal,positioning|price,expr-594ad8862f7a2c71,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168,Delta|Mul|Neg|Sign|ZScore,168
crypto_fg2_ffa2bf4c266db0fa,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)))",taker_flow_state,liquidity|taker_ratio,expr-3facc6866781c8e1,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|96,Mean|Sub|ZScore,24|96
crypto_fg2_5ee4ca1fbd6da69c,"Sub(ZScore(Mean(top_long_short_account_ratio_last,72)),ZScore(Mean(top_long_short_account_ratio_last,12)))",positioning_reversal,positioning|price,expr-ca811b73ca82a71c,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|72,Mean|Sub|ZScore,12|72
crypto_fg2_28d5453e6a040bdb,"Mul(Sign(Delta(trade_count,336)),Abs(ZScore(Delta(trade_low,72))))",liquidity_volatility_guarded,liquidity|volatility,expr-a80981ffbd5b5f10,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::72|336,Abs|Delta|Mul|Sign|ZScore,72|336
crypto_fg2_98214c988d1f7c0c,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,720))),Sign(Delta(trade_close,720)))",positioning_reversal,positioning|price,expr-aacf016758aa072b,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::720,Abs|Delta|Mul|Sign|ZScore,720
crypto_fg2_ece50ed0d6dc3fdb,"Mul(Rank(Mean(trade_count,8)),ZScore(Delta(trade_high,96)))",liquidity_volatility_guarded,liquidity|volatility,expr-dcfaf864a21283a1,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|96,Delta|Mean|Mul|Rank|ZScore,8|96
crypto_fg2_2e0bb4f2e9015615,"Add(ZScore(Delta(open_interest_mean,720)),ZScore(Delta(trade_close,336)))",oi_price_interaction,open_interest|price,expr-69433045fe8cccf5,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Add|Delta|ZScore,336|720
crypto_fg2_94d5120285cd7769,"Add(Rank(Delta(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-7b629851bc5c02ba,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|336,Add|Delta|Mean|Rank|ZScore,24|336
crypto_fg2_c66089d3578a8e77,"Sub(ZScore(Mean(open_interest_last,12)),Rank(Mean(trade_close,4)))",oi_price_interaction,open_interest|price,expr-4470c3a8401c0463,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|12,Mean|Rank|Sub|ZScore,4|12
crypto_fg2_39d7b06795becb21,"Sub(Abs(ZScore(Delta(mark_close,8))),Rank(Mean(mark_high,96)))",price_volatility_structure,price|volatility,expr-ed748adac82f3370,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|96,Abs|Delta|Mean|Rank|Sub|ZScore,8|96
crypto_fg2_8fa629fe0f25dd63,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,48)),Neg(ZScore(Delta(index_close,168))))",positioning_reversal,positioning|price,expr-6a43f09292606de9,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|168,Delta|Mean|Mul|Neg|ZScore,48|168
crypto_fg2_110a55aed1169058,"Add(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(trade_close,8)))",oi_price_interaction,open_interest|price,expr-a3930fff69c56413,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|504,Add|Delta|ZScore,8|504
crypto_fg2_771b096592a2ed2e,"Add(Rank(Delta(premium_close_bps,168)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-100adc606938291e,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::168|336,Add|Delta|Mean|Rank|ZScore,168|336
crypto_fg2_b8b2a11e86e3cdd9,"Sub(Rank(Delta(open_interest_value_mean,48)),Rank(Delta(index_close,720)))",oi_price_interaction,open_interest|price,expr-0f7c4f8f4c2e7c29,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|720,Delta|Rank|Sub,48|720
crypto_fg2_23b7174714afcdc5,"Sub(ZScore(Delta(index_close,168)),ZScore(Delta(mark_low,96)))",price_volatility_structure,price|volatility,expr-3f0c5d931de7f9d6,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Delta|Sub|ZScore,96|168
crypto_fg2_30859afd9935cfa7,"Sub(Rank(Mean(global_long_short_account_ratio_last,8)),Rank(Mean(trade_close,24)))",positioning_reversal,positioning|price,expr-6c24cd7e646e01a5,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|24,Mean|Rank|Sub,8|24
crypto_fg2_7e32cfe68160b2ed,"Add(ZScore(Delta(global_long_short_account_ratio_last,336)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,expr-0dc674a3244e195c,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|336,Add|Delta|Neg|Rank|ZScore,12|336
crypto_fg2_f1151f0fe0eea2cb,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,336))),Rank(Delta(trade_volume,504)))",taker_flow_state,liquidity|taker_ratio,expr-fa61f0c2efff2262,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::336|504,Abs|Delta|Mean|Mul|Rank|ZScore,336|504
