candidate_id,duplicate_type,key
crypto_fg2_df5c734fe829f601,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_f3b476511776b8d9,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_42cf985baa6c0a70,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_8ffd367b5d5410d3,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_8d7ee34bf3795def,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_037b7de91bbaab98,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_bfe25db79307466d,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_905e629db63af011,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_b60f4451e0b4303e,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_62c0ff22095e79f9,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_db2cf0bd3759d763,skeleton_repeat_soft,skeleton-4b7c966f0b1870e8
crypto_fg2_843c7b2d0341d0f7,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_1bb38f597e2d4e4a,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_51938bf07f07dc42,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_601802f2cd509695,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_6c94528a86514fb5,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_8132ddeec62630c5,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_6c29c9e9e470cd66,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_425815c9f7777517,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_cadbfaca3c0bed2c,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_ffcc32898b1563f6,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_4b353a9702a66cba,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_037986729f53a93b,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_bbf786cc6050d387,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_88813e3a96d37b39,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_46e88f6215004835,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_f69432dfddb770a5,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_49c571d955df88f8,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_e552caad8fb31cff,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_87095581e5717246,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_ae09a4005f19a58f,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_2c3aa8bc6e054607,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_689997df9bf43681,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_167951f19eca491e,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_023557f4f222f659,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_2a4049e123b198f4,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_24108e9b2e6a3d87,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_7f8f159982172a32,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_855029ad2b2e6cdc,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_39beacc808fc87fc,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_7c3f66e37cfa68f4,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_e299e72403dbf1fd,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_bd52dfd3bedd7beb,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_536bad096be00f94,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_95dc59ea1e67fad4,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_e5bcb1c61bf316ee,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_9def99334a6e4215,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_8ad244787537fd1c,skeleton_repeat_soft,skeleton-4b7c966f0b1870e8
crypto_fg2_431363f3b3142f72,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_995422c86d336cf2,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_e0cd3ea575a1a0b0,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_bddeefa52c6f4530,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_285e4ca7418645e3,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_c354e857cea968ab,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_598d328f97301ac6,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_5e977956e6d5e89c,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_9e46099552dae896,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_a044d737683983c0,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_060f89560bd3b1a4,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_8733ab1c9230cc16,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_8bb62ec90ae475e7,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_f5df1aed409511c9,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_357fb46b751d8ae2,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_6f34498350a8a7c1,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_d652dc8b767dddf1,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_f43a9b64c7e3fbd0,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_f86b261cffb1770b,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_2e2354ef25bd8025,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_dd077b115c3195c9,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_dc15256cad75cb43,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_10654e387110c1da,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_f055da1dab0dc359,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_e0b816be1d96071c,skeleton_repeat_soft,skeleton-b71bac576de51f5e
crypto_fg2_991518afc8f9084c,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_78581845b07153b0,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_31c71b6e7346ddac,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_d72efe7cd90a0bc8,skeleton_repeat_soft,skeleton-4b7c966f0b1870e8
crypto_fg2_1771e69e76a4c587,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_cdaa75f6a43e845a,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_65ad51cb1b363ee1,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_8e29c53e43620641,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_9f4f12ffb3df0f9b,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_8d27116270d56b82,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_9f490e7e26c1d9d9,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_460b880276e31124,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_3978666aaf8d3904,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_86fe63c33e52ffc5,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_6ab7619a7c1ff613,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_3383c7fe02abef32,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_fb807aa5bc580f7c,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_500fccd537d79ded,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_a1224471a4b65c94,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_4ace20c940be9717,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_4f6bc48a990fa2e8,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_63711c3eb972b230,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_a30e14aac79641e2,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_2defb976016887a1,skeleton_repeat_soft,skeleton-4b7c966f0b1870e8
crypto_fg2_f537e1ab9ebc78fb,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_4d90e7cdbc8c5c48,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_47ac1b9ad8e47bd8,skeleton_repeat_soft,skeleton-1f835c24e049b69a
crypto_fg2_59231f74e060d607,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_5dc667428a707c99,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_556e217a41aee942,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_2e22ce7682fc0075,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_7aeba2f3201d0b6a,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_d1308de10e8c9d90,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_80bf7e06d8a1636c,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_626623f9f6211d12,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_38ff0d522afed266,skeleton_repeat_soft,skeleton-4b7c966f0b1870e8
crypto_fg2_9c6233ec966d29b3,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_19464bea34bec788,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_11aca56269a18968,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_f3b868dd0db15ed8,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_f0de2cbb8478ee87,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_dbe7f381ca801b1c,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
crypto_fg2_80a9b2645dc1b0ec,skeleton_repeat_soft,skeleton-7bb80280bed53044
crypto_fg2_bfedacaaebd289a1,skeleton_repeat_soft,skeleton-b71bac576de51f5e
crypto_fg2_60588c9f89b8d89d,skeleton_repeat_soft,skeleton-68fcd98ee78740fa
crypto_fg2_5238119c33adf00e,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_1785025382840b8b,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_4919e631edc49868,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_105871fbf4ddd673,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_23bc0354cd3ef9a4,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_9bf770df9c352a69,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_035edbb95120fe22,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_078946481aba037a,skeleton_repeat_soft,skeleton-c14ad246aa64fd6e
crypto_fg2_72ac9e0edafa5dd2,skeleton_repeat_soft,skeleton-ded8d0d5aade90e2
crypto_fg2_1f8987ce9bdec87c,skeleton_repeat_soft,skeleton-6f032847c2252b83
crypto_fg2_85d9d56752db35f4,skeleton_repeat_soft,skeleton-7762e3f46e546cc2
