generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,feature_available_lag_bars,feature_timestamp_rule,execution_rule,required_negative_controls,decision,control_id,base_candidate_id,control_mode,object_type,promotable
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),12,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_e16814415ebd__ctrl_sign_flip_ab789854fe23,a7s2m_F2_crowding_positioning_12_e16814415ebd,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),24,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_522df21bfa55__ctrl_row_shuffle_f93c1e88e465,a7s2m_F2_crowding_positioning_24_522df21bfa55,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),24,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_522df21bfa55__ctrl_time_shuffle_4bd5bdde8e56,a7s2m_F2_crowding_positioning_24_522df21bfa55,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),24,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_522df21bfa55__ctrl_wrong_lag_df08599c3f30,a7s2m_F2_crowding_positioning_24_522df21bfa55,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),24,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_522df21bfa55__ctrl_sign_flip_2abf4e3f2eb7,a7s2m_F2_crowding_positioning_24_522df21bfa55,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),48,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4__ctrl_row_shuffle_c161e2130e63,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),48,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4__ctrl_time_shuffle_70d35c548b97,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),48,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4__ctrl_wrong_lag_92b7d3c18bf2,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_change_24h)),48,global_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4__ctrl_sign_flip_094334a48793,a7s2m_F2_crowding_positioning_48_cb2ee6085fd4,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),12,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_9841d4cc2b13__ctrl_row_shuffle_5e0db18cb66b,a7s2m_F2_crowding_positioning_12_9841d4cc2b13,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),12,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_9841d4cc2b13__ctrl_time_shuffle_737febe857dc,a7s2m_F2_crowding_positioning_12_9841d4cc2b13,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),12,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_9841d4cc2b13__ctrl_wrong_lag_47534d19e835,a7s2m_F2_crowding_positioning_12_9841d4cc2b13,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),12,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_9841d4cc2b13__ctrl_sign_flip_fd7a67042cef,a7s2m_F2_crowding_positioning_12_9841d4cc2b13,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b__ctrl_row_shuffle_6a6caa3a841f,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b__ctrl_time_shuffle_1b876d874398,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b__ctrl_wrong_lag_ded2799e0893,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b__ctrl_sign_flip_e5344f2edcbf,a7s2m_F2_crowding_positioning_24_4b1ebd7da59b,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc__ctrl_row_shuffle_af360514c136,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc__ctrl_time_shuffle_ca79d66c5451,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc__ctrl_wrong_lag_18aaf41cd594,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,global_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc__ctrl_sign_flip_2a3842604642,a7s2m_F2_crowding_positioning_48_cc15d22fa8cc,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),12,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_7c5c20b369e8__ctrl_row_shuffle_b2e3b6f63884,a7s2m_F2_crowding_positioning_12_7c5c20b369e8,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),12,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_7c5c20b369e8__ctrl_time_shuffle_8f0154a64d4d,a7s2m_F2_crowding_positioning_12_7c5c20b369e8,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),12,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_7c5c20b369e8__ctrl_wrong_lag_1c9681f2e11d,a7s2m_F2_crowding_positioning_12_7c5c20b369e8,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),12,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_7c5c20b369e8__ctrl_sign_flip_d902fc784de3,a7s2m_F2_crowding_positioning_12_7c5c20b369e8,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),24,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_9142b697752b__ctrl_row_shuffle_faafb90593fa,a7s2m_F2_crowding_positioning_24_9142b697752b,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),24,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_9142b697752b__ctrl_time_shuffle_fd3d2d162e09,a7s2m_F2_crowding_positioning_24_9142b697752b,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),24,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_9142b697752b__ctrl_wrong_lag_d2bc3009a9ee,a7s2m_F2_crowding_positioning_24_9142b697752b,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),24,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_24_9142b697752b__ctrl_sign_flip_2768d8d32e57,a7s2m_F2_crowding_positioning_24_9142b697752b,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),48,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_ce25185d86ca__ctrl_row_shuffle_f1f1b906a30c,a7s2m_F2_crowding_positioning_48_ce25185d86ca,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),48,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_ce25185d86ca__ctrl_time_shuffle_b87821359e6f,a7s2m_F2_crowding_positioning_48_ce25185d86ca,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),48,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_ce25185d86ca__ctrl_wrong_lag_fd48741655f0,a7s2m_F2_crowding_positioning_48_ce25185d86ca,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_change_24h)),48,top_long_short_account_ratio_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_48_ce25185d86ca__ctrl_sign_flip_c0622b97def9,a7s2m_F2_crowding_positioning_48_ce25185d86ca,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_zscore_168h)),12,top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_10da0306ee68__ctrl_row_shuffle_26797cd08cfc,a7s2m_F2_crowding_positioning_12_10da0306ee68,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_zscore_168h)),12,top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_10da0306ee68__ctrl_time_shuffle_8be6f205f8aa,a7s2m_F2_crowding_positioning_12_10da0306ee68,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F2_crowding_positioning,crowding_contrarian,Neg(ZScore(top_long_short_account_ratio_zscore_168h)),12,top_long_short_account_ratio_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F2_crowding_positioning_12_10da0306ee68__ctrl_wrong_lag_829bce36a80d,a7s2m_F2_crowding_positioning_12_10da0306ee68,wrong_lag,control,False
