split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,turnover_mean,gross_exposure_mean,lag1_net_sum_10bps,lag1_net_sum_20bps,lag1_active_hours,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation
recent_oos_2025H2_2026Apr,7296,7292,-0.005124880604858622,-7.150869336417055,-12.611202669750389,0.7484009502923977,0.9994517543859649,-7.24060017008583,-12.700600170085831,7292,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_row_shuffle_0b063919f4de,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
fresh_may_2026,505,456,-0.016010305483989542,-0.4882962005827461,-0.8289628672494127,0.6745874587458746,0.902970297029703,-0.4336249283017427,-0.7741249283017426,456,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_row_shuffle_0b063919f4de,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
train_2024,8774,8762,-0.005451362163593401,-10.1561016599428,-16.724768326609468,0.7486513182888839,0.9986323227718259,-10.348458043547705,-16.916791376881037,8761,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_time_shuffle_0bfe14ac1487,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
validation_2025H1,4344,4339,-0.002186029549920683,-2.830705602697906,-6.090372269364573,0.7503836709637814,0.9988489871086557,-3.055858915603023,-6.3153589156030225,4339,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_time_shuffle_0bfe14ac1487,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
recent_oos_2025H2_2026Apr,7296,7282,-0.0006517120556151627,-5.094574550435383,-10.560074550435385,0.749109100877193,0.9980811403508771,-5.44711744377928,-10.912284110445947,7282,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_time_shuffle_0bfe14ac1487,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
fresh_may_2026,505,453,0.020268914308649497,-0.23432905844606008,-0.5824957251127267,0.6894389438943893,0.897029702970297,-0.20358056294914612,-0.5522472296158127,453,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_time_shuffle_0bfe14ac1487,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
train_2024,8774,8723,0.0031827825849844887,-3.0513239053303094,-5.804157238663642,0.31374895524656177,0.9941873717802598,-2.971782220580482,-5.7242822205804815,8722,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_wrong_lag_0da2ff87f0cc,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
validation_2025H1,4344,4343,0.01120479622990247,3.132782984332902,1.7536163176662358,0.31748772252915897,0.9997697974217311,3.1390221006997816,1.7598554340331152,4343,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_wrong_lag_0da2ff87f0cc,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
recent_oos_2025H2_2026Apr,7296,7290,-0.01554193406045253,-8.06596372430007,-10.27246372430007,0.30242598684210525,0.9991776315789473,-8.021882420136514,-10.228382420136512,7290,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_wrong_lag_0da2ff87f0cc,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
fresh_may_2026,505,456,0.1782450006134217,2.2938449204736235,2.1675115871402895,0.25016501650165013,0.902970297029703,2.3081375910168367,2.1818042576835035,456,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_wrong_lag_0da2ff87f0cc,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
train_2024,8774,8747,-0.006069061529363726,-3.938122780116692,-6.698622780116693,0.3146227490312286,0.9969227262366082,-3.368066860147457,-6.12823352681412,8746,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_sign_flip_3ec7fcb87449,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
validation_2025H1,4344,4343,0.01661150159688148,0.38352321366849484,-0.994976786331505,0.3173342541436464,0.9997697974217311,0.5078364916575069,-0.8706635083424922,4343,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_sign_flip_3ec7fcb87449,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
recent_oos_2025H2_2026Apr,7296,7292,0.012536969338944152,-0.5425918219723017,-2.7509251553056346,0.3026772660818713,0.9994517543859649,-0.5877555801928528,-2.7960889135261855,7292,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_sign_flip_3ec7fcb87449,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
fresh_may_2026,505,456,-0.10075450864924539,-1.3436475169366235,-1.4686475169366235,0.24752475247524752,0.902970297029703,-1.4224216846287745,-1.5474216846287743,456,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef__ctrl_sign_flip_3ec7fcb87449,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
train_2024,8774,8768,0.0012355718180546492,-6.766728851729069,-13.334728851729071,0.748575336220652,0.999316161385913,-6.96653705674263,-13.533870390075963,8767,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_row_shuffle_eed2999a8a1e,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
validation_2025H1,4344,4343,-0.0042145477919543805,-3.604241339126579,-6.850408005793245,0.7472759361571517,0.9997697974217311,-3.5161081999059465,-6.762274866572613,4343,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_row_shuffle_eed2999a8a1e,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
recent_oos_2025H2_2026Apr,7296,7292,-0.0031464998056064597,-5.535397688635648,-11.007731021968981,0.750045687134503,0.9994517543859649,-5.6123810899336295,-11.084547756600294,7292,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_row_shuffle_eed2999a8a1e,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
fresh_may_2026,505,480,0.007249505352685013,-0.3271418417427492,-0.6881418417427492,0.7148514851485148,0.9504950495049505,-0.3814086206479319,-0.7424086206479318,480,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_row_shuffle_eed2999a8a1e,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
train_2024,8774,8769,0.00622188255823294,-3.761910017556477,-10.266910017556478,0.7413950307727376,0.9994301344882608,-3.670611841931615,-10.175111841931617,8768,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_time_shuffle_e5b1202c3430,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
validation_2025H1,4344,4343,0.0029962663298042994,-3.2569840964046213,-6.493150763071289,0.7449739103744628,0.9997697974217311,-3.4221332424504354,-6.658133242450435,4343,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_time_shuffle_e5b1202c3430,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
recent_oos_2025H2_2026Apr,7296,7290,-0.0011935396186524923,-5.889629273215977,-11.270129273215975,0.7374588815789473,0.9991776315789473,-5.864656040740773,-11.244989374074105,7290,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_time_shuffle_e5b1202c3430,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
fresh_may_2026,505,479,0.023993610805239974,-0.18306429421812512,-0.538564294218125,0.7039603960396039,0.9485148514851485,-0.1791774757084846,-0.5351774757084846,479,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_time_shuffle_e5b1202c3430,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
train_2024,8774,8744,0.0008515060095440504,-4.313919035296726,-7.252252368630058,0.33489096573208726,0.9965808069295646,-4.189087076021529,-7.127087076021528,8743,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_wrong_lag_7f44842c6de4,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
validation_2025H1,4344,4343,-0.006582562058938916,-2.9799363524085063,-4.417436352408505,0.33091620626151014,0.9997697974217311,-3.0084036812668837,-4.446070347933549,4343,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_wrong_lag_7f44842c6de4,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
recent_oos_2025H2_2026Apr,7296,7290,-0.008265473239348564,-2.958489162057331,-5.311489162057331,0.32250548245614036,0.9991776315789473,-3.3043156308334476,-5.65714896416678,7290,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_wrong_lag_7f44842c6de4,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
fresh_may_2026,505,480,0.028285779915782995,-0.19074875335055363,-0.3510820866838869,0.31749174917491746,0.9504950495049505,-0.20576457640610868,-0.36643124307277525,480,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_wrong_lag_7f44842c6de4,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
train_2024,8774,8768,-0.0011453739476256092,-3.707553210252763,-6.654553210252763,0.3358787326191019,0.999316161385913,-2.9182297180252394,-5.864896384691906,8767,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_sign_flip_7823e03daa41,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
validation_2025H1,4344,4343,0.0011560828340965,-1.6506741530595532,-3.08684081972622,0.33060926949048497,0.9997697974217311,-1.3414191421027368,-2.7775858087694028,4343,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_sign_flip_7823e03daa41,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
recent_oos_2025H2_2026Apr,7296,7292,-0.0015742467219236553,-4.243527239969888,-6.598860573303221,0.32282529239766083,0.9994517543859649,-4.256502035774771,-6.612002035774772,7292,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_sign_flip_7823e03daa41,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
fresh_may_2026,505,480,-0.07293728127605466,-0.6172616827712414,-0.7780950161045745,0.31848184818481845,0.9504950495049505,-0.7255260135171179,-0.8863593468504511,480,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb__ctrl_sign_flip_7823e03daa41,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
train_2024,8774,8768,-0.0031257397515875394,-6.570301557271481,-13.140634890604813,0.7488412734594636,0.999316161385913,-6.256833543269986,-12.826333543269985,8767,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_row_shuffle_48b0c8b4841f,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
validation_2025H1,4344,4343,0.0032379256146573697,-1.5121812602700386,-4.8003479269367055,0.7569444444444444,0.9997697974217311,-1.9197514302156875,-5.208251430215688,4343,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_row_shuffle_48b0c8b4841f,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
recent_oos_2025H2_2026Apr,7296,7292,0.002162538503734372,-5.024484529346458,-10.479484529346458,0.7476699561403509,0.9994517543859649,-4.99267012168101,-10.447336788347677,7292,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_row_shuffle_48b0c8b4841f,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
fresh_may_2026,505,456,-0.01214574898785413,-0.4348266100287025,-0.7758266100287026,0.6752475247524753,0.902970297029703,-0.3715207448625903,-0.712687411529257,456,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_row_shuffle_48b0c8b4841f,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,row_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
train_2024,8774,8771,0.003335641151783289,-5.917428607856723,-12.40859527452339,0.7398184028569257,0.9996580806929565,-5.7262505130481625,-12.216917179714828,8770,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_time_shuffle_ab54b59e9c06,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
validation_2025H1,4344,4340,0.001960811247182603,-2.1079766007926013,-5.328809934125935,0.7414441375076734,0.9990791896869244,-1.791403920537364,-5.012237253870698,4340,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_time_shuffle_ab54b59e9c06,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
recent_oos_2025H2_2026Apr,7296,7291,0.006241455239511352,-5.09588253987658,-10.491382539876582,0.739514802631579,0.9993146929824561,-5.1432686177052975,-10.538268617705299,7291,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_time_shuffle_ab54b59e9c06,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
fresh_may_2026,505,455,0.018183355106432115,0.022206595821404468,-0.31396007084526223,0.6656765676567656,0.900990099009901,-0.002445091013811275,-0.3387784243471445,455,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_time_shuffle_ab54b59e9c06,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,time_shuffle,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
train_2024,8774,8744,-0.0009005073470471303,-5.688194000526046,-8.62652733385938,0.33489096573208726,0.9965808069295646,-5.386762540628698,-8.324762540628699,8743,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_wrong_lag_0ce24522de20,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
validation_2025H1,4344,4343,0.006921518191988618,-1.5166511829624192,-2.954151182962419,0.33091620626151014,0.9997697974217311,-1.1808083477592435,-2.61847501442591,4343,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_wrong_lag_0ce24522de20,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
recent_oos_2025H2_2026Apr,7296,7290,-0.0031080031080030677,-3.3004971511905365,-5.653497151190537,0.32250548245614036,0.9991776315789473,-3.4337169473798284,-5.786550280713161,7290,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_wrong_lag_0ce24522de20,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
fresh_may_2026,505,456,0.054885903570114164,0.5041066059434085,0.3529399392767418,0.2993399339933993,0.902970297029703,0.4613251479114098,0.31065848124474327,456,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_wrong_lag_0ce24522de20,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,wrong_lag,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
train_2024,8774,8768,-0.004349832067969951,-2.397201507335967,-5.344201507335966,0.3358787326191019,0.999316161385913,-1.7046093827545694,-4.651276049421238,8767,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_sign_flip_aaa559d5d9b0,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
validation_2025H1,4344,4343,0.010907032539303998,0.17768307453339854,-1.2584835921332687,0.33060926949048497,0.9997697974217311,0.5865710732933381,-0.8495955933733286,4343,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_sign_flip_aaa559d5d9b0,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
recent_oos_2025H2_2026Apr,7296,7292,-0.0009465301566233634,-3.777051434413586,-6.1323847677469185,0.32282529239766083,0.9994517543859649,-3.430985667849808,-5.7864856678498064,7292,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_sign_flip_aaa559d5d9b0,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
fresh_may_2026,505,456,-0.06942399705557593,-0.4746210591630876,-0.6267877258297543,0.3013201320132013,0.902970297029703,-0.5655860428339438,-0.7179193761672771,456,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72__ctrl_sign_flip_aaa559d5d9b0,a7s2m_F1_oi_market_interaction_48_1cdb1b410d72,control,sign_flip,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",48,1.0,0.004349832067970069
