symbol,path,file_exists,manifest_status,manifest_rows,coverage_metrics,coverage_market_funding,read_ok,error,rows,row_count_match,timestamp_min,timestamp_max,duplicate_symbol_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_non_allowed_count,feature_lag_min_hours,execution_lag_min_hours,feature_to_execution_lag_min_hours,median_hourly_quote_volume,mean_hourly_quote_volume,p10_hourly_quote_volume,p90_hourly_quote_volume,metrics_missing_rows,market_funding_missing_rows,source_trade_klines_rate,source_metrics_rate,source_market_funding_rate,rows_train_2024,rows_validation_2025H1,rows_recent_2025H2_2026Apr,rows_may_2026_stress_unavailable,liquidity_rank,liquidity_tier,history_tier,search_eligibility,contract_format,base_asset,is_core12,is_major
POPCATUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=POPCATUSDT\part.parquet,True,ok,14795,1.0,1.0,True,,14795,True,2024-08-22 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,22201,0,1.0,1.0,0.0,2223016.6566,4158321.645955158,118296.23683000001,10220877.322140003,0,0,1.0,1.0,1.0,3155,4344,7296,0,54,top100,listed_by_2025H1,listing_aware,plain_contract,POPCAT,False,False
1000FLOKIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000FLOKIUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,2081358.951435,5241086.277784324,302446.887728,12096111.355751006,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,55,top100,full_2024_2026apr,strict_full_history,multiplier_contract,1000FLOKI,False,False
HBARUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HBARUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,2073535.84802,5749677.55936576,529351.287225,12138115.372510003,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,56,top100,full_2024_2026apr,strict_full_history,plain_contract,HBAR,False,False
1000SATSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000SATSUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,2070159.2141859499,4874515.179158006,162285.51860124,11980356.63387488,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,57,top100,full_2024_2026apr,strict_full_history,multiplier_contract,1000SATS,False,False
EIGENUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EIGENUSDT\part.parquet,True,ok,13842,1.0,1.0,True,,13842,True,2024-10-01 06:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,20771,0,1.0,1.0,0.0,2006903.0630649999,3505120.778297235,342321.806533,7959472.984866,0,0,1.0,1.0,1.0,2202,4344,7296,0,58,top100,listed_by_2025H1,listing_aware,plain_contract,EIGEN,False,False
XLMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XLMUSDT\part.parquet,True,ok,20424,0.9983842538190364,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,36178,0,1.0,1.0,0.0,1960063.533045,5761701.298901618,576004.49815,10414914.515617004,33,0,1.0,0.9983842538190364,1.0,8784,4344,7296,0,59,top100,full_2024_2026apr,strict_full_history,plain_contract,XLM,False,False
ATOMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ATOMUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1865381.228075,3022643.849105563,660392.599318,6281627.182011005,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,60,top100,full_2024_2026apr,strict_full_history,plain_contract,ATOM,False,False
BOMEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BOMEUSDT\part.parquet,True,ok,18612,1.0,1.0,True,,18612,True,2024-03-16 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,27927,0,1.0,1.0,0.0,1837185.9515155,5901547.54267277,230529.17297878998,14190890.724547403,0,0,1.0,1.0,1.0,6972,4344,7296,0,61,top100,listed_by_2025H1,listing_aware,plain_contract,BOME,False,False
JUPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JUPUSDT\part.parquet,True,ok,19686,0.9994920247891904,1.0,True,,19686,True,2024-01-31 18:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,29725,0,1.0,1.0,0.0,1798365.51875,3957527.85214079,436999.87015,8312527.8679,10,0,1.0,0.9994920247891903,1.0,8046,4344,7296,0,62,top100,full_2024_2026apr,strict_full_history,plain_contract,JUP,False,False
PENDLEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PENDLEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1667361.7462,2712886.5253920048,487438.40329000005,5720081.608630001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,63,top100,full_2024_2026apr,strict_full_history,plain_contract,PENDLE,False,False
BEATUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BEATUSDT\part.parquet,True,ok,4068,1.0,1.0,True,,4068,True,2025-11-12 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,5432,0,1.0,1.0,0.0,1576127.573055,6714304.251404808,460426.88446000003,19514209.30749001,0,0,1.0,1.0,1.0,0,0,4068,0,64,top100,short_history,listing_aware,plain_contract,BEAT,False,False
PEOPLEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PEOPLEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1550778.9537149998,5767580.453849042,192348.238193,13326810.712956004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,65,top100,full_2024_2026apr,strict_full_history,plain_contract,PEOPLE,False,False
ICPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ICPUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1473120.7515,2871987.5509531926,553286.9671,5915389.393700001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,66,top100,full_2024_2026apr,strict_full_history,plain_contract,ICP,False,False
DYDXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DYDXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1470172.1267,2580052.2875551237,461193.30874,5401382.3923,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,67,top100,full_2024_2026apr,strict_full_history,plain_contract,DYDX,False,False
TRBUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TRBUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,1406577.9774,4768272.983340658,284007.71152,8314216.077230005,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,68,top100,full_2024_2026apr,strict_full_history,plain_contract,TRB,False,False
GIGGLEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GIGGLEUSDT\part.parquet,True,ok,4887,1.0,1.0,True,,4887,True,2025-10-09 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7334,0,1.0,1.0,0.0,1393160.8981,5634549.856709597,260685.44964,11166796.505840017,0,0,1.0,1.0,1.0,0,0,4887,0,69,top100,short_history,listing_aware,plain_contract,GIGGLE,False,False
RENDERUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RENDERUSDT\part.parquet,True,ok,15446,1.0,1.0,True,,15446,True,2024-07-26 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,23177,0,1.0,1.0,0.0,1368523.01135,2161215.4943676875,524802.60225,4319432.509099999,0,0,1.0,1.0,1.0,3806,4344,7296,0,70,top100,listed_by_2025H1,listing_aware,plain_contract,RENDER,False,False
ENSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ENSUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1353883.7899,3682942.4127636016,259594.86640000003,7821459.759780002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,71,top100,full_2024_2026apr,strict_full_history,plain_contract,ENS,False,False
MOODENGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MOODENGUSDT\part.parquet,True,ok,13262,1.0,1.0,True,,13262,True,2024-10-25 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19901,0,1.0,1.0,0.0,1346399.625455,6653057.330729905,237728.046969,16373041.667393997,0,0,1.0,1.0,1.0,1622,4344,7296,0,72,top100,listed_by_2025H1,listing_aware,plain_contract,MOODENG,False,False
JTOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JTOUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,1327179.9274499998,2859964.257275847,278868.11231,6547448.535180004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,73,top100,full_2024_2026apr,strict_full_history,plain_contract,JTO,False,False
TURBOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TURBOUSDT\part.parquet,True,ok,16809,0.9986316854066274,1.0,True,,16809,True,2024-05-30 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,25520,0,1.0,1.0,0.0,1319192.2404406,3608278.9849497364,273807.01243298,8409520.03241046,23,0,1.0,0.9986316854066274,1.0,5169,4344,7296,0,74,top100,listed_by_2025H1,listing_aware,plain_contract,TURBO,False,False
ZROUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ZROUSDT\part.parquet,True,ok,16306,1.0,1.0,True,,16306,True,2024-06-20 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,24467,0,1.0,1.0,0.0,1275819.57164,3307540.747614222,374038.78332000005,6654454.096285,0,0,1.0,1.0,1.0,4666,4344,7296,0,75,top100,listed_by_2025H1,listing_aware,plain_contract,ZRO,False,False
STXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=STXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1251413.17665,2911218.887049873,201399.25742,6930107.146670004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,76,top100,full_2024_2026apr,strict_full_history,plain_contract,STX,False,False
APEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=APEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1235421.6398999998,3200064.563573506,300648.19884,5978949.062560001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,77,top100,full_2024_2026apr,strict_full_history,plain_contract,APE,False,False
SPXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SPXUSDT\part.parquet,True,ok,12156,1.0,1.0,True,,12156,True,2024-12-10 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18242,0,1.0,1.0,0.0,1206211.4345,2195246.648650181,265341.306,5101580.775450001,0,0,1.0,1.0,1.0,516,4344,7296,0,78,top100,listed_by_2025H1,listing_aware,plain_contract,SPX,False,False
SANDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SANDUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1182881.0574349998,3050843.9505604994,389822.169085,5581935.708641001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,79,top100,full_2024_2026apr,strict_full_history,plain_contract,SAND,False,False
RUNEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RUNEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1178523.7985,2495044.5728767035,177751.86418,5501735.337000001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,80,top100,full_2024_2026apr,strict_full_history,plain_contract,RUNE,False,False
KITEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KITEUSDT\part.parquet,True,ok,4406,1.0,1.0,True,,4406,True,2025-10-29 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7320,0,1.0,1.0,0.0,1174905.0508599998,2602081.980691605,207608.02216,5532077.502525,0,0,1.0,1.0,1.0,0,0,4406,0,81,top100,short_history,listing_aware,plain_contract,KITE,False,False
BERAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BERAUSDT\part.parquet,True,ok,10761,1.0,1.0,True,,10761,True,2025-02-06 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16148,0,1.0,1.0,0.0,1130386.66886,3343000.2648012084,294401.21251,6605600.0345,0,0,1.0,1.0,1.0,0,3465,7296,0,82,top100,recent_only,listing_aware,plain_contract,BERA,False,False
IPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=IPUSDT\part.parquet,True,ok,10591,1.0,1.0,True,,10591,True,2025-02-13 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14752,0,1.0,1.0,0.0,1125104.351,3893095.3334178324,296181.913155,8245069.396102,0,0,1.0,1.0,1.0,0,3295,7296,0,83,top100,recent_only,listing_aware,plain_contract,IP,False,False
MYXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MYXUSDT\part.parquet,True,ok,7596,1.0,1.0,True,,7596,True,2025-06-18 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8466,0,1.0,1.0,0.0,1080171.98345,9532797.786158184,192523.75,16459765.355135001,0,0,1.0,1.0,1.0,0,300,7296,0,84,top100,recent_only,listing_aware,plain_contract,MYX,False,False
ALGOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ALGOUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1074182.671695,2255528.4819930503,352217.079829,4671626.550872003,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,85,top100,full_2024_2026apr,strict_full_history,plain_contract,ALGO,False,False
STRKUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=STRKUSDT\part.parquet,True,ok,19207,1.0,1.0,True,,19207,True,2024-02-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,28819,0,1.0,1.0,0.0,1063020.84857,2245310.623240482,338942.062318,4589301.724550001,0,0,1.0,1.0,1.0,7567,4344,7296,0,86,top100,listed_by_2025H1,listing_aware,plain_contract,STRK,False,False
ARKMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ARKMUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,1049912.3693,2078083.2787800285,224260.42923000004,4652390.5110800015,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,87,top100,full_2024_2026apr,strict_full_history,plain_contract,ARKM,False,False
AIXBTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AIXBTUSDT\part.parquet,True,ok,11910,1.0,1.0,True,,11910,True,2024-12-20 18:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17872,0,1.0,1.0,0.0,1017219.542225,2679701.8178238324,162754.907319,5993341.257518003,0,0,1.0,1.0,1.0,270,4344,7296,0,88,top100,listed_by_2025H1,listing_aware,plain_contract,AIXBT,False,False
SUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SUSDT\part.parquet,True,ok,11270,1.0,1.0,True,,11270,True,2025-01-16 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16912,0,1.0,1.0,0.0,979804.54965,1894001.4603707818,160396.86230100002,4214928.039370002,0,0,1.0,1.0,1.0,0,3974,7296,0,89,top100,recent_only,listing_aware,plain_contract,S,False,False
KAITOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KAITOUSDT\part.parquet,True,ok,10427,1.0,1.0,True,,10427,True,2025-02-20 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,15648,0,1.0,1.0,0.0,960872.25336,5103334.337356818,169954.25440600002,8798743.071346,0,0,1.0,1.0,1.0,0,3131,7296,0,90,top100,recent_only,listing_aware,plain_contract,KAITO,False,False
POLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=POLUSDT\part.parquet,True,ok,14268,1.0,1.0,True,,14268,True,2024-09-13 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21411,0,1.0,1.0,0.0,954629.562035,1665926.3018656173,409284.929989,3317156.586446001,0,0,1.0,1.0,1.0,2628,4344,7296,0,91,top100,listed_by_2025H1,listing_aware,plain_contract,POL,False,False
NOTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=NOTUSDT\part.parquet,True,ok,17146,1.0,1.0,True,,17146,True,2024-05-16 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,25727,0,1.0,1.0,0.0,928997.2771725,6493594.756529284,114633.3211803,14311175.1791805,0,0,1.0,1.0,1.0,5506,4344,7296,0,92,top100,listed_by_2025H1,listing_aware,plain_contract,NOT,False,False
HUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HUSDT\part.parquet,True,ok,7431,1.0,1.0,True,,7431,True,2025-06-25 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10566,0,1.0,1.0,0.0,911381.89588,3872619.5194402034,268804.54086,8073006.55452,0,0,1.0,1.0,1.0,0,135,7296,0,93,top100,recent_only,listing_aware,plain_contract,H,False,False
PYTHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PYTHUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,903613.4087,2153186.095485549,231528.21059499998,4377101.697545,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,94,top100,full_2024_2026apr,strict_full_history,plain_contract,PYTH,False,False
MEMEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MEMEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,902162.9868075,2136727.9142367393,174919.07749997,4377621.581775201,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,95,top100,full_2024_2026apr,strict_full_history,plain_contract,MEME,False,False
ARUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ARUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,898689.53805,1787965.7393460048,246769.12215,4069274.853240001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,96,top100,full_2024_2026apr,strict_full_history,plain_contract,AR,False,False
CFXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CFXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,893677.38038,2371202.0270409263,184798.181037,5014070.489352001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,97,top100,full_2024_2026apr,strict_full_history,plain_contract,CFX,False,False
PIPPINUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PIPPINUSDT\part.parquet,True,ok,11078,1.0,1.0,True,,11078,True,2025-01-24 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13950,0,1.0,1.0,0.0,880755.582865,5644145.896028366,95984.416757,15489263.98754303,0,0,1.0,1.0,1.0,0,3782,7296,0,98,top100,recent_only,listing_aware,plain_contract,PIPPIN,False,False
WUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=WUSDT\part.parquet,True,ok,18177,1.0,1.0,True,,18177,True,2024-04-03 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,27273,0,1.0,1.0,0.0,878124.02123,2194566.00445983,219958.89760680002,4621795.320428397,0,0,1.0,1.0,1.0,6537,4344,7296,0,99,top100,listed_by_2025H1,listing_aware,plain_contract,W,False,False
0GUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=0GUSDT\part.parquet,True,ok,5409,1.0,1.0,True,,5409,True,2025-09-17 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6102,0,1.0,1.0,0.0,876051.6996,4281007.370885616,188697.87664,8217499.066839989,0,0,1.0,1.0,1.0,0,0,5409,0,100,top100,short_history,listing_aware,plain_contract,0G,False,False
LITUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LITUSDT\part.parquet,True,ok,3607,0.8536179650679235,1.0,True,,3607,True,2025-12-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,17,0,22706,0,1.0,1.0,0.0,861152.1733,1883200.072361034,0.0,4117972.4883400006,528,0,1.0,0.8536179650679235,1.0,0,0,3607,0,101,top200,short_history,hold_quality_or_short_history,plain_contract,LIT,False,False
XMRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XMRUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,835577.132215,1479708.7902997306,346759.378512,2380447.782982001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,102,top200,full_2024_2026apr,strict_full_history,plain_contract,XMR,False,False
MONUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MONUSDT\part.parquet,True,ok,4865,1.0,1.0,True,,4865,True,2025-10-10 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13804,0,1.0,1.0,0.0,833969.69931,2291957.7018842488,180020.876558,4298402.419206014,0,0,1.0,1.0,1.0,0,0,4865,0,103,top200,short_history,listing_aware,plain_contract,MON,False,False
