level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,zmean_8h,,"ZScore(Mean(trade_quote_volume,8))",skel_a311ee3fdacdeca2,prod_16438e7493e84097,a7ff55r3_7fd99f567a3e968a
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,delta_24h,,"Delta(trade_quote_volume,24)",skel_1d39996e97d5ace0,prod_45737b2b02e360bb,a7ff55r3_c08a6ee85b3941f3
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,mean_24h,,"Mean(trade_quote_volume,24)",skel_1d39996e97d5ace0,prod_77f1fd7b5c602ced,a7ff55r3_da89968847378326
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,zmean_24h,,"ZScore(Mean(trade_quote_volume,24))",skel_a311ee3fdacdeca2,prod_28753bf807960f0f,a7ff55r3_10643f012f22b237
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,delta_72h,,"Delta(trade_quote_volume,72)",skel_1d39996e97d5ace0,prod_ca2a8ae8d66f47d4,a7ff55r3_4513b00367b82490
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,mean_72h,,"Mean(trade_quote_volume,72)",skel_1d39996e97d5ace0,prod_8d6e1c592905d697,a7ff55r3_c6237b7f9ee13715
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,level,,trade_volume,skel_ca36cd3eaf5a3a94,prod_6a434b41ee7c3751,a7ff55r3_892cb5d5a078a89a
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_4h,,"Delta(trade_volume,4)",skel_1d39996e97d5ace0,prod_ee7d3b63a747bfe3,a7ff55r3_9d792a8390b54ac8
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_4h,,"Mean(trade_volume,4)",skel_1d39996e97d5ace0,prod_42a29a210e049698,a7ff55r3_4b4fb24f86e233f2
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_4h,,"ZScore(Mean(trade_volume,4))",skel_a311ee3fdacdeca2,prod_8cc9ff03345da9a6,a7ff55r3_7fc1a3a696fedba5
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_8h,,"Delta(trade_volume,8)",skel_1d39996e97d5ace0,prod_c147bbfd307d8412,a7ff55r3_047246911d3b2031
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_8h,,"Mean(trade_volume,8)",skel_1d39996e97d5ace0,prod_bac3a62f6b7a7f27,a7ff55r3_99d06b226a6bbbd5
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_8h,,"ZScore(Mean(trade_volume,8))",skel_a311ee3fdacdeca2,prod_3f8a6bd9b1c32be8,a7ff55r3_31d075458211d71d
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_24h,,"Delta(trade_volume,24)",skel_1d39996e97d5ace0,prod_2daf351a7df1e5cb,a7ff55r3_384d196fd66fc4a7
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_24h,,"Mean(trade_volume,24)",skel_1d39996e97d5ace0,prod_91b8158918bef8ce,a7ff55r3_6eee0822ca54571e
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,zmean_24h,,"ZScore(Mean(trade_volume,24))",skel_a311ee3fdacdeca2,prod_aad358b95f494482,a7ff55r3_d18f98cd1d3661b9
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,delta_72h,,"Delta(trade_volume,72)",skel_1d39996e97d5ace0,prod_e272a3b4327f04c1,a7ff55r3_5d9042e844a0cec8
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,trade_volume,,liquidity_like,,mean_72h,,"Mean(trade_volume,72)",skel_1d39996e97d5ace0,prod_bc06b4de2b6af4fb,a7ff55r3_4248d2f6fe3b0f0c
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,level,,age_x_liquidity,skel_ca36cd3eaf5a3a94,prod_d5f5f2c20bd54997,a7ff55r3_ed6cee8c11091f22
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,delta_4h,,"Delta(age_x_liquidity,4)",skel_1d39996e97d5ace0,prod_4f4feb729fcc9086,a7ff55r3_53c7517c5d9a3f5f
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,mean_4h,,"Mean(age_x_liquidity,4)",skel_1d39996e97d5ace0,prod_9e6661e7d54e6712,a7ff55r3_9e733f6330c59016
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,zmean_4h,,"ZScore(Mean(age_x_liquidity,4))",skel_a311ee3fdacdeca2,prod_445c1470cb7c3eac,a7ff55r3_277eebac43baf473
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,delta_8h,,"Delta(age_x_liquidity,8)",skel_1d39996e97d5ace0,prod_7d2758d4c1eca914,a7ff55r3_ed16b93221590940
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,mean_8h,,"Mean(age_x_liquidity,8)",skel_1d39996e97d5ace0,prod_9024d2353f017101,a7ff55r3_9a61b481387b8c03
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,zmean_8h,,"ZScore(Mean(age_x_liquidity,8))",skel_a311ee3fdacdeca2,prod_61ffd582c31f49b7,a7ff55r3_1c9200cea7950cb8
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,delta_24h,,"Delta(age_x_liquidity,24)",skel_1d39996e97d5ace0,prod_606c2b5334d66f8c,a7ff55r3_aed3d07b32a7c1f3
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,mean_24h,,"Mean(age_x_liquidity,24)",skel_1d39996e97d5ace0,prod_b7be1161e6d0c530,a7ff55r3_eae0a033eac8194e
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,zmean_24h,,"ZScore(Mean(age_x_liquidity,24))",skel_a311ee3fdacdeca2,prod_0b57055d25c776a6,a7ff55r3_6b255b1609fed6de
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,delta_72h,,"Delta(age_x_liquidity,72)",skel_1d39996e97d5ace0,prod_0050116199eafa65,a7ff55r3_7ddfd882a3c2075f
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,mean_72h,,"Mean(age_x_liquidity,72)",skel_1d39996e97d5ace0,prod_2debef461ebe59b3,a7ff55r3_c2057e02a118fe92
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,level,,liquidity_rank_active_universe,skel_ca36cd3eaf5a3a94,prod_07af5c46ff78c36d,a7ff55r3_c70403f0bed79d17
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,delta_4h,,"Delta(liquidity_rank_active_universe,4)",skel_1d39996e97d5ace0,prod_aa4f3be59f09e8b0,a7ff55r3_1f314ed12c341ea5
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_4h,,"Mean(liquidity_rank_active_universe,4)",skel_1d39996e97d5ace0,prod_5a137b6ad1fbc945,a7ff55r3_00439980e4a31870
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,zmean_4h,,"ZScore(Mean(liquidity_rank_active_universe,4))",skel_a311ee3fdacdeca2,prod_101d2bb8589f10ee,a7ff55r3_f46a2acc3a33042e
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,delta_8h,,"Delta(liquidity_rank_active_universe,8)",skel_1d39996e97d5ace0,prod_35ddf18b61402741,a7ff55r3_f60dae8df7ab3887
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_8h,,"Mean(liquidity_rank_active_universe,8)",skel_1d39996e97d5ace0,prod_e7f02ce609b8075e,a7ff55r3_26496c85242f3f61
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,zmean_8h,,"ZScore(Mean(liquidity_rank_active_universe,8))",skel_a311ee3fdacdeca2,prod_93283174f306523f,a7ff55r3_f28ae07c63216b58
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,delta_24h,,"Delta(liquidity_rank_active_universe,24)",skel_1d39996e97d5ace0,prod_780b37a9a5c6b45f,a7ff55r3_327fcc8e57a38686
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_24h,,"Mean(liquidity_rank_active_universe,24)",skel_1d39996e97d5ace0,prod_88f59c8c99b9eb08,a7ff55r3_69892dff1bbedc57
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,zmean_24h,,"ZScore(Mean(liquidity_rank_active_universe,24))",skel_a311ee3fdacdeca2,prod_fccdb83d481e42f1,a7ff55r3_6e0ab2c2a5cd8522
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,delta_72h,,"Delta(liquidity_rank_active_universe,72)",skel_1d39996e97d5ace0,prod_d78b3839f336eed4,a7ff55r3_22fb1a05dcee9007
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_72h,,"Mean(liquidity_rank_active_universe,72)",skel_1d39996e97d5ace0,prod_508c2ba57557a03c,a7ff55r3_f03412e89018d43c
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,level,,log_quote_volume_168h,skel_ca36cd3eaf5a3a94,prod_da73688f5077b863,a7ff55r3_44906b7d8fc1b922
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,delta_4h,,"Delta(log_quote_volume_168h,4)",skel_1d39996e97d5ace0,prod_b8620f92e9d758c4,a7ff55r3_79692a307034166f
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,mean_4h,,"Mean(log_quote_volume_168h,4)",skel_1d39996e97d5ace0,prod_890eb2779f0f3cd6,a7ff55r3_ba2a73ce8b6d3aaa
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,zmean_4h,,"ZScore(Mean(log_quote_volume_168h,4))",skel_a311ee3fdacdeca2,prod_fd59c764fb65af03,a7ff55r3_a6471cdb800288da
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,delta_8h,,"Delta(log_quote_volume_168h,8)",skel_1d39996e97d5ace0,prod_3eece34f1e8d7b51,a7ff55r3_5a5db2635f9f8c60
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,mean_8h,,"Mean(log_quote_volume_168h,8)",skel_1d39996e97d5ace0,prod_48140e739a3d00da,a7ff55r3_a503d5785421cc60
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,zmean_8h,,"ZScore(Mean(log_quote_volume_168h,8))",skel_a311ee3fdacdeca2,prod_83a668e004082c66,a7ff55r3_04bfc70549eef806
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,delta_24h,,"Delta(log_quote_volume_168h,24)",skel_1d39996e97d5ace0,prod_731f6f624ffbeb35,a7ff55r3_8beadbf5cdc5cfa1
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,mean_24h,,"Mean(log_quote_volume_168h,24)",skel_1d39996e97d5ace0,prod_f486528fca0d94b6,a7ff55r3_1151a375ac919483
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,zmean_24h,,"ZScore(Mean(log_quote_volume_168h,24))",skel_a311ee3fdacdeca2,prod_a9e8adba8c1a28ec,a7ff55r3_72deb7802f87137c
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,delta_72h,,"Delta(log_quote_volume_168h,72)",skel_1d39996e97d5ace0,prod_2e6f7d335daca199,a7ff55r3_68bcdfca404b5c0d
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,log_quote_volume_168h,,liquidity_like,,mean_72h,,"Mean(log_quote_volume_168h,72)",skel_1d39996e97d5ace0,prod_4140f1f02ae060d9,a7ff55r3_60190fe9959a6cbc
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,level,,median_quote_volume_168h,skel_ca36cd3eaf5a3a94,prod_9fe183862ff2170f,a7ff55r3_7f00447fe81a9d93
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,delta_4h,,"Delta(median_quote_volume_168h,4)",skel_1d39996e97d5ace0,prod_96f156f20094dd7c,a7ff55r3_10dd87ec1d0502cf
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,mean_4h,,"Mean(median_quote_volume_168h,4)",skel_1d39996e97d5ace0,prod_7a5fcdc1c9421b54,a7ff55r3_a8a6a4cc1bccad54
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,zmean_4h,,"ZScore(Mean(median_quote_volume_168h,4))",skel_a311ee3fdacdeca2,prod_f476f5e2d134e221,a7ff55r3_5b8b0a6e1d8330be
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,delta_8h,,"Delta(median_quote_volume_168h,8)",skel_1d39996e97d5ace0,prod_d75696383f378ee9,a7ff55r3_c04bd2a7f41d436d
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,mean_8h,,"Mean(median_quote_volume_168h,8)",skel_1d39996e97d5ace0,prod_aace5565503d3510,a7ff55r3_8930b016001c22a8
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,zmean_8h,,"ZScore(Mean(median_quote_volume_168h,8))",skel_a311ee3fdacdeca2,prod_26071f1ac673bec7,a7ff55r3_b5c29f0a6a9633ad
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,delta_24h,,"Delta(median_quote_volume_168h,24)",skel_1d39996e97d5ace0,prod_ad67c5fe9ba397b4,a7ff55r3_893b952116551d8b
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,mean_24h,,"Mean(median_quote_volume_168h,24)",skel_1d39996e97d5ace0,prod_a8dc09167143338b,a7ff55r3_4269b58a9645c1eb
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,zmean_24h,,"ZScore(Mean(median_quote_volume_168h,24))",skel_a311ee3fdacdeca2,prod_b348a144729521a7,a7ff55r3_96663e68809f6ded
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,delta_72h,,"Delta(median_quote_volume_168h,72)",skel_1d39996e97d5ace0,prod_b82d880e981aaff9,a7ff55r3_4a643a98424455fe
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,median_quote_volume_168h,,liquidity_like,,mean_72h,,"Mean(median_quote_volume_168h,72)",skel_1d39996e97d5ace0,prod_1ee5ef61c9c2038e,a7ff55r3_d05ad422855d76c2
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,level,,open_interest_change_24h,skel_ca36cd3eaf5a3a94,prod_96d9b9e10cf572b3,a7ff55r3_80efad3316dafd70
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,delta_4h,,"Delta(open_interest_change_24h,4)",skel_1d39996e97d5ace0,prod_9052bf57e7ae71ca,a7ff55r3_4f3a6fbdf2c05eae
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,mean_4h,,"Mean(open_interest_change_24h,4)",skel_1d39996e97d5ace0,prod_039ab38c741b3c1e,a7ff55r3_b979fdb135638f99
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,zmean_4h,,"ZScore(Mean(open_interest_change_24h,4))",skel_a311ee3fdacdeca2,prod_4ec932c7677daa6c,a7ff55r3_9e07ba80e6e59ee5
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,delta_8h,,"Delta(open_interest_change_24h,8)",skel_1d39996e97d5ace0,prod_0a159b05d290cb12,a7ff55r3_e51ce8709ed0e036
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,mean_8h,,"Mean(open_interest_change_24h,8)",skel_1d39996e97d5ace0,prod_ff65c7203e59ec01,a7ff55r3_2f60d9be538e8e89
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,zmean_8h,,"ZScore(Mean(open_interest_change_24h,8))",skel_a311ee3fdacdeca2,prod_705f8c036117cbe3,a7ff55r3_0e46f34bf5a9c4d4
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,delta_24h,,"Delta(open_interest_change_24h,24)",skel_1d39996e97d5ace0,prod_97cff3931794216b,a7ff55r3_8bc6edddb7196186
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,mean_24h,,"Mean(open_interest_change_24h,24)",skel_1d39996e97d5ace0,prod_1683253dd52a32f8,a7ff55r3_3d0654b55f5bd0f6
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,zmean_24h,,"ZScore(Mean(open_interest_change_24h,24))",skel_a311ee3fdacdeca2,prod_97b1c1fd99b0c33d,a7ff55r3_b1f08ff03cf7c614
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,delta_72h,,"Delta(open_interest_change_24h,72)",skel_1d39996e97d5ace0,prod_bb27f1464c2199fc,a7ff55r3_df8528b9612044bc
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,open_interest_like,single,open_interest_change_24h,,open_interest_like,,mean_72h,,"Mean(open_interest_change_24h,72)",skel_1d39996e97d5ace0,prod_e4fb13269050d5d8,a7ff55r3_c47b4993368c30b2
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,volatility_like,single,realized_vol_168h,,volatility_like,,level,,realized_vol_168h,skel_ca36cd3eaf5a3a94,prod_25d48c3b7bd18025,a7ff55r3_8672436e85a63f74
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,volatility_like,single,realized_vol_168h,,volatility_like,,delta_4h,,"Delta(realized_vol_168h,4)",skel_1d39996e97d5ace0,prod_1ded134c52a11d86,a7ff55r3_78e504bd116c120b
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,volatility_like,single,realized_vol_168h,,volatility_like,,mean_4h,,"Mean(realized_vol_168h,4)",skel_1d39996e97d5ace0,prod_677d3864916105a4,a7ff55r3_22e8a7fd882e8b3e
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,volatility_like,single,realized_vol_168h,,volatility_like,,zmean_4h,,"ZScore(Mean(realized_vol_168h,4))",skel_a311ee3fdacdeca2,prod_87dafe03c04a70c8,a7ff55r3_c46816e4a2954f4e
