candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit
e0_current_a7l_manual_generator_s1_03165,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3165,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(hl_range),Rank(quote_volume_mean_12)),Rank(realized_vol_24))",c96162eddfae9478,24,hl_range;quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.40269964970894,1.673980055520146,1.854491216750093,-9.990830238110476,1.5029862901982614,1.7628984347718097,-10.98105488303167,0.5533331622632518,1.144277749788234,-6.859400038002681,3.881678658868446,4.031101123298351,-6.603549380299939,3.9724912967153134,3.9110708896497033,-0.5166357788456553,-0.8150366822559381,-0.654505884829129,-0.5130985888716377,-0.8228772349220157,-0.653763352910455,-0.5179706497951878,-0.8461746581504542,-0.6695212845932629,-0.5139416198273439,-0.7525161995412212,-0.5887717748518962,-0.5152075325154354,-0.7292821307949868,-0.5835468787829594,0.1128756287099626,0.10850394110935527,0.07087857155405072,0.11303934302753343,0.108407891316782,0.0706187996556594,0.11303934302753343,0.108407891316782,0.0706187996556594,0.11303934302753343,0.108407891316782,0.0706187996556594,0.11303934302753343,0.108407891316782,0.0706187996556594,0.49190924443416834,0.4560279884130257,0.36944960437069846,0.4925892750687106,0.45554592205382677,0.36818786926273,0.4925892750687106,0.45554592205382677,0.36818786926273,0.4925892750687106,0.45554592205382677,0.36818786926273,0.4925892750687106,0.45554592205382677,0.36818786926273,0.4532649949256244,0.25134487182322085,0.4841153524917263,0.22966994952363853,1.7628984347718097,1.5029862901982614,2.0,2.0,2.0,1.144277749788234,0.5533331622632518,1.854491216750093,1.673980055520146,-0.8228772349220157,-0.108407891316782,-0.4532649949256244,-0.4841153524917263,11.972123346793493,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s1_02773,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2773,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_6),Rank(quote_volume_mean_12)),Rank(realized_vol_12))",44cc5a6f555bdf79,24,quote_volume_mean_12;quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank,3,False,False,1.1766046000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.312673438474689,0.9599787313706404,2.6714132199436116,-6.782822536047382,0.8569514628059621,2.6499477826491216,-7.209240805278151,0.442013008111203,2.3473182067934735,-3.2946544428087243,3.7143398587906478,5.4147479705221055,-3.364095661164729,3.7845206580268353,5.405552385164211,-0.4225250792802615,-0.6725709039142699,-0.6486963722717308,-0.4137356797126013,-0.6861235881260892,-0.6421878389035411,-0.42065085635506494,-0.718060956182353,-0.6465504231506334,-0.39709464035591113,-0.5864177581364167,-0.5799087519173529,-0.3929394409976614,-0.582535238898333,-0.5763346664305422,0.048677884615384616,0.04741956683001605,0.034543879292867445,0.04867788461538462,0.04736740350396798,0.034546755234663135,0.04867788461538462,0.04736740350396798,0.034546755234663135,0.04867788461538462,0.04736740350396798,0.034546755234663135,0.04867788461538462,0.04736740350396798,0.034546755234663135,0.4987980769230769,0.496941787592754,0.4342577284405002,0.4987980769230769,0.4966799273625443,0.43426642413425054,0.4987980769230769,0.4966799273625443,0.43426642413425054,0.4987980769230769,0.4966799273625443,0.43426642413425054,0.4987980769230769,0.4966799273625443,0.43426642413425054,0.17570007997462828,0.11172005353959272,0.23567855428324716,0.12820846853833895,2.0,0.8569514628059621,2.0,2.0,2.0,2.0,0.442013008111203,2.0,0.9599787313706404,-0.6861235881260892,-0.04736740350396798,-0.17570007997462828,-0.23567855428324716,11.86171114648282,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s1_00781,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,781,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(realized_vol_12))",2dc41746775cd3d4,24,quote_asset_volume;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.358416101881659,1.236206931339416,2.378877417143586,-8.834816596446512,1.0565031748787939,2.39957622381284,-9.664840634908051,0.243311062512855,1.8211614297503518,-5.412527361055022,3.79732962769796,5.040375015298161,-5.242566113651787,3.8782576544000436,4.951563911790489,-0.4651229884691761,-0.7652293763698645,-0.6771312376624897,-0.4538031757871146,-0.7637838450271344,-0.6745775927444113,-0.4593149557928472,-0.7837262036916341,-0.6861008745772419,-0.44700132211967203,-0.6962827267848894,-0.6186889093548705,-0.4493999249261551,-0.6760971909376763,-0.6109831984926274,0.09475160256410257,0.0928239858289363,0.06631615302054528,0.09475160256410257,0.09283014981346338,0.06602908608019269,0.09475160256410257,0.09283014981346338,0.06602908608019269,0.09475160256410257,0.09283014981346338,0.06602908608019269,0.09475160256410257,0.09283014981346338,0.06602908608019269,0.4987980769230769,0.48142834280793734,0.4081320199899602,0.4987980769230769,0.4811578985402108,0.4062979198957868,0.4987980769230769,0.4811578985402108,0.4062979198957868,0.4987980769230769,0.4811578985402108,0.4062979198957868,0.4987980769230769,0.4811578985402108,0.4062979198957868,0.37104526628635537,0.21574361414797394,0.4398064833057378,0.21878127688625917,2.0,1.0565031748787939,2.0,2.0,2.0,1.8211614297503518,0.243311062512855,2.0,1.236206931339416,-0.7637838450271344,-0.09283014981346338,-0.37104526628635537,-0.4398064833057378,11.634543602673734,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s1_01153,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1153,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24))",1b67762da2534f5b,24,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1959482000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.593055385383439,2.0932808239979463,0.4568704653839249,-7.418583814521552,1.9685394917060148,0.31487445775846584,-7.676139225921106,1.7177774933332575,0.15206723388249518,-4.542681747017439,4.239264104245297,2.496768855265902,-4.089766748869922,4.317429451956755,2.320671410326494,-0.5307274115029015,-0.7227708375940157,-0.7378351430800518,-0.529934367699276,-0.732049051904427,-0.7353967803047383,-0.5328355685725319,-0.7428607891146761,-0.7387781142453185,-0.5057833968784929,-0.6138278198546874,-0.6916334605918057,-0.5025054355532139,-0.6043787554646314,-0.6881667670439034,0.02933004158077153,0.028735075175608603,0.01861524789126422,0.02940130267118204,0.028625798900999755,0.018585299529220344,0.02940130267118204,0.028625798900999755,0.018585299529220344,0.02940130267118204,0.028625798900999755,0.018585299529220344,0.02940130267118204,0.028625798900999755,0.018585299529220344,0.49163552329329074,0.4654963233893301,0.358714680661914,0.49302989005455006,0.4638119526071193,0.3585421478431619,0.49302989005455006,0.4638119526071193,0.3585421478431619,0.49302989005455006,0.4638119526071193,0.3585421478431619,0.49302989005455006,0.4638119526071193,0.3585421478431619,0.4319324266419911,0.2468360224237092,0.45153965250472045,0.22076290271463167,0.31487445775846584,1.9685394917060148,2.0,2.0,2.0,0.15206723388249518,1.7177774933332575,0.4568704653839249,2.0,-0.732049051904427,-0.028625798900999755,-0.4319324266419911,-0.45153965250472045,11.39540312319309,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s1_01213,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1213,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_6))",38c112d85984310e,24,quote_volume_mean_12;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.601389858909372,0.9379901142294073,2.592428054848776,-7.4397619196569496,0.9122539107680431,2.4254131251439444,-8.250483073503103,0.09873033460092336,1.8249018847985425,-4.402768707255853,3.3119656289715422,4.731582277111762,-4.314502038371232,3.3861731682147065,4.671284385523055,-0.4188619832375141,-0.7911979650919593,-0.644466396469382,-0.4176628240527699,-0.7995966698842493,-0.6398951668898942,-0.42305053338104315,-0.8257605616172068,-0.6493444461428868,-0.41063394464204983,-0.7185568446179029,-0.5868449846458677,-0.4116456350722607,-0.7048516419210089,-0.5801774480497865,0.09214743589743589,0.09303095260007135,0.06868113091074016,0.09254807692307693,0.09286798814693152,0.06855151145495454,0.09254807692307693,0.09286798814693152,0.06855151145495454,0.09254807692307693,0.09286798814693152,0.06855151145495454,0.09254807692307693,0.09286798814693152,0.06855151145495454,0.4987980769230769,0.4852589026099571,0.4151968444718297,0.4987980769230769,0.48424621174166294,0.414338576504341,0.4987980769230769,0.48424621174166294,0.414338576504341,0.4987980769230769,0.48424621174166294,0.414338576504341,0.4987980769230769,0.48424621174166294,0.414338576504341,0.38193743669394,0.22614241746024527,0.43629040384844436,0.22100542446313298,2.0,0.9122539107680431,2.0,2.0,2.0,1.8249018847985425,0.09873033460092336,2.0,0.9379901142294073,-0.7995966698842493,-0.09286798814693152,-0.38193743669394,-0.43629040384844436,10.94610341475436,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s1_02361,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2361,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_24)),Rank(realized_vol_6))",d76f11cadc9b1646,24,avg_trade_size_quote;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.687489214317058,1.4102450788531253,1.1621692304928057,-10.558190160871282,1.366567944768562,1.118665947625512,-10.988756709117668,0.945114901778581,0.7870819112708676,-8.805145358891178,2.9058331590535738,2.6265517927873345,-8.256535355133433,2.941548348461336,2.4392224203650916,-0.5553673959252499,-0.6531808238203505,-0.8020548450278926,-0.5499709527473056,-0.6574598695790534,-0.8036952955865451,-0.5532705296984919,-0.6641755313923252,-0.8147449874285706,-0.5349506535560692,-0.6246682137556873,-0.7259921516899928,-0.5324326263742389,-0.5703450302864654,-0.7228147522230397,0.049038273909260195,0.048136104718475826,0.03787626710452527,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.4963411955196648,0.47649731025438163,0.4028914395091193,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.42333521508801475,0.2517832961151464,0.457219905639785,0.23265110453542046,1.118665947625512,1.366567944768562,2.0,2.0,2.0,0.7870819112708676,0.945114901778581,1.1621692304928057,1.4102450788531253,-0.6574598695790534,-0.04811107796689281,-0.42333521508801475,-0.457219905639785,10.898144171600308,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s2_04584,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,4584,manual_a7l_control,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_12))",c25834d0a68bcdc4,24,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-11.196019100659532,2.571491111986435,2.1096384324068085,-11.036156128674342,2.5772704026733235,2.100429611634601,-11.325981445387505,2.274290035170718,1.8699325687691783,-8.071131573555176,4.887051541366634,4.314031665826665,-7.9669389347292086,4.963630840477665,4.247707594234316,-0.5428832989176906,-0.777641902599427,-0.6826702458376128,-0.5398080008142235,-0.7794111614311101,-0.6774072464899438,-0.5410037135721228,-0.7817744905903596,-0.6824409781622736,-0.5354465848742285,-0.7281151289426662,-0.6194210265775164,-0.5361968107158075,-0.7141515535101539,-0.6242250860755394,0.03285290331357292,0.03464066579868994,0.02635388990434169,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.03308508181657095,0.03458679994321986,0.026312447815687482,0.49376662148514294,0.4715996478372174,0.4086473485755618,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.4942128082108669,0.4708703261871585,0.4079767374514495,0.3915698827785628,0.22527132315773882,0.42597299535832334,0.20966028305138443,2.0,2.0,2.0,2.0,2.0,1.8699325687691783,2.0,2.0,2.0,-0.7794111614311101,-0.03458679994321986,-0.3915698827785628,-0.42597299535832334,15.560784827346138,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s2_00260,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,260,manual_a7l_control,generated_candidate,original,"Mul(Rank(realized_vol_24),Rank(number_of_trades))",4a4a939b303d1f44,24,number_of_trades;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.658957097572445,2.322744749915529,2.284796532964757,-9.21299049174033,2.2823454588583107,2.2003060337441807,-9.74448777173843,1.692849275588523,1.7575713527441408,-5.875060992949819,4.924076796515302,4.739846795974235,-5.660263907326007,5.0076129999385355,4.635862829660749,-0.51768938694144,-0.7598319097845483,-0.6409935113467379,-0.5133024027390858,-0.7613474678042116,-0.6382085644696098,-0.5161110654849166,-0.7838925574098826,-0.654470678229044,-0.5076054154041445,-0.6989112473709382,-0.5769868140262762,-0.5098315298163509,-0.6750863193073146,-0.5843234565155493,0.06040443390280014,0.06745063755105404,0.05075517996391097,0.060673205479235146,0.06729408484814926,0.05054048869863473,0.060673205479235146,0.06729408484814926,0.05054048869863473,0.060673205479235146,0.06729408484814926,0.05054048869863473,0.060673205479235146,0.06729408484814926,0.05054048869863473,0.49827264972049345,0.4787699879247807,0.3978209639368347,0.4986758147130462,0.47765837627847146,0.39636050173600096,0.4986758147130462,0.47765837627847146,0.39636050173600096,0.4986758147130462,0.47765837627847146,0.39636050173600096,0.4986758147130462,0.47765837627847146,0.39636050173600096,0.38468422227258875,0.22502416642904452,0.396278001429767,0.19831804043470783,2.0,2.0,2.0,2.0,2.0,1.7575713527441408,1.692849275588523,2.0,2.0,-0.7613474678042116,-0.06729408484814926,-0.38468422227258875,-0.396278001429767,15.124212386422869,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s2_04700,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,4700,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_24))",1eabbb6d68304d81,24,quote_volume_mean_24;quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.707975838207838,1.6217574658233802,2.4216315913073396,-8.450079907392034,1.6113097876321287,2.4432623369770847,-8.790512599699724,1.2892096324482012,2.187436909608539,-6.671093184604715,3.177821260093426,3.9785858958428526,-6.1938582267095885,3.2119000680866905,3.8143023296646925,-0.49011533765586857,-0.7160607918148232,-0.711370117938291,-0.4859735019871607,-0.7064535013958568,-0.7121351055328351,-0.49118750580062465,-0.7235211594374871,-0.726299563248134,-0.46334272523484554,-0.5816718963848877,-0.5962839677757058,-0.4607388264319041,-0.5723649697437135,-0.5913407595856481,0.0388621794871795,0.03677610146680607,0.02935507018574893,0.0388621794871795,0.03676942410775434,0.02920381590965152,0.0388621794871795,0.03676942410775434,0.02920381590965152,0.0388621794871795,0.03676942410775434,0.02920381590965152,0.0388621794871795,0.03676942410775434,0.02920381590965152,0.4987980769230769,0.47273056951333603,0.4100978059863766,0.4987980769230769,0.47266396235133107,0.4080101059234631,0.4987980769230769,0.47266396235133107,0.4080101059234631,0.4987980769230769,0.47266396235133107,0.4080101059234631,0.4987980769230769,0.47266396235133107,0.4080101059234631,0.4209915351673097,0.24571307664900977,0.44060514864898315,0.2200097589266983,2.0,1.6113097876321287,2.0,2.0,2.0,2.0,1.2892096324482012,2.0,1.6217574658233802,-0.7064535013958568,-0.03676942410775434,-0.4209915351673097,-0.44060514864898315,14.02731948509243,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s2_03524,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,3524,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(realized_vol_24)),Rank(number_of_trades))",5240b5aae0216d2c,24,number_of_trades;quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.066727552872045,1.645035645184733,2.372098116998194,-9.810539659991546,1.6014412382207477,2.2985273565417432,-10.252903916327798,1.184930943363406,1.9564281706882956,-7.566136454759516,3.634944187362619,4.301073575645068,-7.132714328120447,3.667930588714792,4.150975173334656,-0.5263979904986105,-0.7104841623224387,-0.7008270639370424,-0.5233374191014649,-0.7054363402648673,-0.7147931937245463,-0.5294768941767228,-0.7273909461196504,-0.7328643762057723,-0.49164186134577537,-0.5789501948866764,-0.5748313095922086,-0.48609480135057925,-0.5746699989413896,-0.5790002825531646,0.05048578640938586,0.047551949745236674,0.03914925862249909,0.05049820277811089,0.04754683731248196,0.039052418476420825,0.05049820277811089,0.04754683731248196,0.039052418476420825,0.05049820277811089,0.04754683731248196,0.039052418476420825,0.05049820277811089,0.04754683731248196,0.039052418476420825,0.49645029420239994,0.4754962410951459,0.41121612265640395,0.4965366632367314,0.475393770316381,0.4100356519864941,0.4965366632367314,0.475393770316381,0.4100356519864941,0.4965366632367314,0.475393770316381,0.4100356519864941,0.4965366632367314,0.475393770316381,0.4100356519864941,0.42244262704542457,0.2485201480084825,0.4119674004654776,0.2073452979248126,2.0,1.6014412382207477,2.0,2.0,2.0,1.9564281706882956,1.184930943363406,2.0,1.645035645184733,-0.7054363402648673,-0.04754683731248196,-0.42244262704542457,-0.4119674004654776,13.900733681107797,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
e0_current_a7l_manual_generator_s2_02604,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,2604,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6)),Rank(number_of_trades))",ccfa47234e97c779,24,number_of_trades;quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046000000001,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.312701553050136,1.6271516333847558,2.2558007595167497,-8.194287336454341,1.5934757174138088,2.177900698225132,-8.724239259531263,1.0881136984261515,1.8088759466365611,-4.147954952131586,4.998941493227247,5.489297671287285,-4.191468611712081,5.07080834519744,5.471249635275741,-0.47316542616142143,-0.7172534673575837,-0.663043478530865,-0.4721032510120884,-0.7236763172887041,-0.6628984818228996,-0.47533024011227787,-0.7300886261391084,-0.6687422509429339,-0.46293136843622473,-0.6435419369669546,-0.5930878631957719,-0.46171824895462166,-0.6385178811912043,-0.5874315546334276,0.06029647435897437,0.057689300859498846,0.04215034837492329,0.060496794871794886,0.05768972819493804,0.0421261131950425,0.060496794871794886,0.05768972819493804,0.0421261131950425,0.060496794871794886,0.05768972819493804,0.0421261131950425,0.060496794871794886,0.05768972819493804,0.0421261131950425,0.4987980769230769,0.49593520067741903,0.427153339903127,0.4987980769230769,0.49616088236125666,0.4266143923782575,0.4987980769230769,0.49616088236125666,0.4266143923782575,0.4987980769230769,0.49616088236125666,0.4266143923782575,0.4987980769230769,0.49616088236125666,0.4266143923782575,0.24931159181648546,0.1568523448459088,0.28874613756807105,0.15541831587063443,2.0,1.5934757174138088,2.0,2.0,2.0,1.8088759466365611,1.0881136984261515,2.0,1.6271516333847558,-0.7236763172887041,-0.05768972819493804,-0.24931159181648546,-0.28874613756807105,13.827488604386012,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True
