candidate_id,proposed_subgraph_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,status,error,rows,non_null_rows,finite_rows,active_rows,non_null_ratio,active_ratio,std
a7ffcore11e_af11f81ccebb87b897,sgx_9ff89087511f556904,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,32))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6923160,6923160,6921860,0.9961960378704028,0.9960089766369152,0.3646478704811942
a7ffcore11e_af83cce5829bc7c751,sgx_51beb2621b71554317,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6922378,6922378,6920891,0.9960835133437972,0.9958695440713388,1553193008.748522
a7ffcore11e_b42a7e3dcfc5ad4c16,sgx_8353036bec807c25fe,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6925117,6925117,6924036,0.9964776369734298,0.996322088363122,0.2457440533402923
a7ffcore11e_b7574831145f932936,sgx_cf5475b29526c26e30,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923835,6923835,6922314,0.99629316581856,0.9960743041753796,1542102890.3351817
a7ffcore11e_b7855a480a99f124c1,sgx_065bb57b1d33f478ee,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,24))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921634,0.9962173340723692,0.9959764567609398,1754104420.6154454
a7ffcore11e_bd0ecbd08308313888,sgx_63108700d5179c2bc3,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,48))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6914554,6914554,6913068,0.9949576925047152,0.9947438671255134,0.4075229144914831
a7ffcore11e_bdca1f2a396970c6f8,sgx_2f8d65dc762f353fbf,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,3))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927108,6927108,6925960,0.9967641284471788,0.9965989389886836,0.123999619742759
a7ffcore11e_c30d25ca3e543dc63a,sgx_b630415009a2cc7f67,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923248,0.996453750692846,0.9962087004769774,1229303709.9666376
a7ffcore11e_c992169ade0f4c15f9,sgx_8c55b50f52399c59d1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,32))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6922974,6922974,6921826,0.9961692737246884,0.9960040842661934,0.3656708955424576
a7ffcore11e_cacfe74a8965a9d0b3,sgx_1f34903000222b4602,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,4))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919998,0.9959809174518922,0.9957410473932584,982756503.4522862
a7ffcore11e_cd5bf50d243fb39156,sgx_33644decb37d63ea08,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,4))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921630,0.9962173340723692,0.9959758811879136,983156874.4542712
a7ffcore11e_d1dbc4fba532ff5c83,sgx_310f7a46ea66afa95c,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,48))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6914182,6914182,6912848,0.9949041642132866,0.9947122106090772,0.4081065339133817
a7ffcore11e_d80e56edbc9314e2fa,sgx_c39551c14b5fea3eb8,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,3))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921633,0.9962173340723692,0.9959763128676832,918725137.6387314
a7ffcore11e_ddc7af9711beac20b7,sgx_ca8f297e864bd47bc5,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926922,6926922,6925774,0.9967373643014644,0.9965721748429692,0.1788422039260868
a7ffcore11e_ddd52ffebbfbb6254a,sgx_77dd0a3a7768178a37,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,2))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919998,0.9959809174518922,0.9957410473932584,850702920.1273236
a7ffcore11e_df8db7ad09b67304d9,sgx_4e6c45cecdc38247a7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,48))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6913810,6913810,6912543,0.994850635921858,0.994668323165836,0.4085782787620045
a7ffcore11e_e1cd41c78b574ae9af,sgx_06813f199f71b1afb8,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6919175,6919175,6917500,0.9956226232431352,0.9953816020384494,1935679220.9954276
a7ffcore11e_e4eff4e076eb8cbc67,sgx_5cf8e14d18cf7db7b6,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927611,6927611,6926311,0.9968365067552128,0.9966494455217252,0.1810749375772667
a7ffcore11e_e5e12c2d21194ddae1,sgx_f2b0c8a6045520c605,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,4))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923245,0.996453750692846,0.9962082687972078,976923231.9258198
a7ffcore11e_e8c050ca94b5544a55,sgx_f046fd251b74fcaaf9,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,32))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6922788,6922788,6921707,0.996142509578974,0.9959869609686663,0.3665049844721956
a7ffcore11e_ef8ceadfa18fba4a43,sgx_dcb4a486a56cd57b0a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921632,0.9962173340723692,0.9959761689744268,1117176331.1933346
a7ffcore11e_efeeb5b717de848eab,sgx_687da589b895fcd42a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927108,6927108,6925960,0.9967641284471788,0.9965989389886836,0.3338227482574314
a7ffcore11e_fc6bdefcaa18d8c47f,sgx_b92e01e3a4413657fc,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927983,6927983,6926683,0.9968900350466416,0.996702973813154,0.1484715914022466
a7ffcore11e_0723d8827afeecc2f8,sgx_69d215671355154dfc,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2),TSRank(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926123,6926123,5840159,0.996622393589498,0.8403594971563815,0.4708185397182308
a7ffcore11e_096421815f1ee1255e,sgx_4a815ec93221e8adb4,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3),TSRank(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6922378,6922378,6124760,0.9960835133437972,0.881311661857754,0.4426910274715435
a7ffcore11e_0b357226d87805322a,sgx_3e1cdd6e4500f525d0,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2),TSRank(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923835,6923835,6137729,0.99629316581856,0.8831778135016769,0.4272379935769367
a7ffcore11e_0e466317107eb485e5,sgx_6c34ef81593bb2e31e,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3),TSRank(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6925992,6925992,5827414,0.9966035435728926,0.838525577601921,0.5226077568951026
a7ffcore11e_1a0f2f7dd695bc4d97,sgx_1ee42ba7ff4292d100,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2),TSRank(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926681,6926681,5718559,0.996702686026641,0.8228620771624711,0.4738973758657026
a7ffcore11e_1b5c18b9e5847ad7f4,sgx_8103cabe6a5986643e,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4),TSRank(global_long_short_account_ratio_mean,3))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,5326342,0.996638221847716,0.7664246957664878,0.5213709190478986
a7ffcore11e_1e77fe7f709d7da016,sgx_8abb19564d688b2436,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3),TSRank(open_interest_last,4))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,5726868,0.9962173340723692,0.8240576862309694,0.4140794516566411
a7ffcore11e_23e78ab45f0813406b,sgx_89c2d1a629082ab505,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2),TSRank(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924393,6924393,5841705,0.9963734582557028,0.8405819561309751,0.4211322921592842
a7ffcore11e_26685591ff312dad46,sgx_8c8ffe5ad10fae09ee,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2),TSRank(open_interest_last,4))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,5206501,0.996453750692846,0.7491803840108116,0.3930670264091132
a7ffcore11e_30fcfcd9744e8759ba,sgx_1360e2bd8b2f999ca3,open_interest_like|positioning_like,delta_x_divergence,seed_field_rank_spread,"Sub(TSRank(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2),TSRank(global_long_short_account_ratio_mean,96))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927983,6927983,6407596,0.9968900350466416,0.9220098549613532,0.4321565425993896
a7ffcore11e_0e0f0e07398f95176c,sgx_5025e56f93f0c5fd74,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6934424,6934424,6933393,0.997816851511944,0.9976684975644629,43.7104763504268
a7ffcore11e_108bca7372512beafd,sgx_231613d6aaa4dafc44,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6912752,6912752,6911852,0.9946983968564505,0.9945688929255744,51.30922946692296
a7ffcore11e_10950375da87ec66dc,sgx_02e3f68d9dbfaf7e51,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6934930,6934930,6933899,0.9978896614997476,0.9977413075522664,47.49480658306999
a7ffcore11e_123c59e7517b7ef3c6,sgx_31928ce583ba1db258,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933920,6933920,6932912,0.9977443293106536,0.9975992849080724,50.81151754785677
a7ffcore11e_25214721fdab697454,sgx_b8df5629177a080295,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6930896,6930896,6929909,0.99730919610291,0.9971671734587162,51.379602124698806
a7ffcore11e_26719fe4d692900140,sgx_fddd4c93d2d6b19766,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6932910,6932910,6931888,0.9975989971215592,0.9974519382133868,47.6275149184919
a7ffcore11e_2e9ceddde79416ef0f,sgx_98a71c5079d41b3ae3,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6920814,6920814,6919860,0.995858464290586,0.9957211901238576,46.43809150628434
a7ffcore11e_2fc62db81c634185ad,sgx_b576b5645aa6c325e5,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,3))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933918,6933918,6932872,0.9977440415241404,0.9975935291778112,41.597716732792165
a7ffcore11e_3de814e190a09da7c5,sgx_df8ef0828e17651b32,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6924846,6924846,6923883,0.9964386419009104,0.9963000726948732,48.65761216386116
a7ffcore11e_4010809000c2176ff9,sgx_a08db4695144261c56,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,96))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6888558,6888558,6887759,0.9912170434079908,0.9911020726960243,47.91125015000264
a7ffcore11e_4585ad5da19c8b6392,sgx_08ebfca26ea9c0a68c,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,2))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933918,6933918,6932856,0.9977440415241404,0.9975912268857068,38.68774421824127
a7ffcore11e_4ff4061b56784d5e9f,sgx_75d53d7dfa2e95f5e3,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,3))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6934930,6934930,6933884,0.9978896614997476,0.9977391491534184,45.79517017774683
a7ffcore11e_55aaf9f22b9764a1a2,sgx_e00b4ae1cea22a9743,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6900654,6900654,6899793,0.992957576238964,0.9928336841450928,47.10712151954549
a7ffcore11e_5ba23f43a8b1fe6632,sgx_16acb619e04bbb247b,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933918,6933918,6932887,0.9977440415241404,0.9975956875766592,41.97422654980792
a7ffcore11e_5bc9ae1ea47c783a20,sgx_dc7c39b6ad01a3cb21,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6930892,6930892,6929905,0.997308620529884,0.99716659788569,45.94285281976735
a7ffcore11e_620048b49bc3dfd43f,sgx_2059848c42a40203e3,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6920812,6920812,6919858,0.995858176504073,0.9957209023373444,43.6848035656873
a7ffcore11e_6b92d9b2d7581eaead,sgx_3e6ab410fb538735de,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6930894,6930894,6929907,0.9973089083163972,0.9971668856722032,48.43992914965952
a7ffcore11e_774b229a3d997f5ef3,sgx_ba3b93783d5a64ad2a,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6924844,6924844,6923881,0.9964383541143974,0.99629978490836,45.92615755227754
a7ffcore11e_915089a6e339233ea8,sgx_f2162073fcd54989f6,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6928880,6928880,6927884,0.997019107297748,0.9968757896142452,52.08511785747088
a7ffcore11e_9f7d56ec455eafc3b3,sgx_d9a84904d10940636d,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6932912,6932912,6931890,0.9975992849080724,0.9974522259998998,50.49821929920648
a7ffcore11e_a468755d147802701d,sgx_a3bc3be98132aef35d,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6900652,6900652,6899791,0.992957288452451,0.9928333963585796,44.1018245402879
a7ffcore11e_a8bc245f20ba6f090e,sgx_36a3866dbd8d6aed0b,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6920816,6920816,6919862,0.9958587520770992,0.9957214779103706,49.99308559301272
a7ffcore11e_a8d20b6bdd9fb53e86,sgx_71059c4607df6a947f,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6900656,6900656,6899795,0.9929578640254773,0.9928339719316058,50.89253121225384
a7ffcore11e_b22e934b8b01b76133,sgx_3deb2d4567f406c3b3,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933918,6933918,6932912,0.9977440415241404,0.9975992849080724,43.76993680708504
a7ffcore11e_b55c265fbd3b6b8d29,sgx_039cce751c2e922d3f,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6932908,6932908,6931886,0.9975987093350462,0.9974516504268738,45.22876363165026
a7ffcore11e_b94e0cf76f46f868f6,sgx_1321732b361c812db4,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,2))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6934930,6934930,6933868,0.9978896614997476,0.997736846861314,44.053249564082456
a7ffcore11e_c21abf533e137c4adb,sgx_3c1471b0d42deb58d9,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6933918,6933918,6932912,0.9977440415241404,0.9975992849080724,46.9674169421148
a7ffcore11e_c6c5696a8e9141f9bf,sgx_6aeea054808b968ff8,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6912748,6912748,6911848,0.9946978212834242,0.9945683173525482,44.72644692236972
a7ffcore11e_ce389ddfa48b59e0f7,sgx_8f1d65f51632542257,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6928878,6928878,6927882,0.9970188195112348,0.996875501827732,49.24924765052298
a7ffcore11e_e2ef38c0251e5f9d9f,sgx_496833020afc0baf91,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,ok,,6949596,6928876,6928876,6927880,0.997018531724722,0.996875214041219,46.67620238162287
