a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key,numeric_shard
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_12h,delta_24h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,12)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(Delta(mark_trade_basis_bps,24))))",skel_ed4f1d0a031f5137,prod_80e4250048743001,a7ls1_06a7ffeee6ec4201,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_06a7ffeee6ec4201,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_72h,delta_2h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,72)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,72))),CSRank(Delta(mark_trade_basis_bps,2))))",skel_ed4f1d0a031f5137,prod_88845eb57ea18863,a7ls1_06ad242d4e027d91,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_06ad242d4e027d91,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_24h,zmean_12h,False,"Mul(Delta(Mean(mark_index_basis_bps,24),24),Sub(CSRank(Mean(mark_index_basis_bps,24)),CSRank(ZScore(Mean(mark_trade_basis_bps,12)))))",skel_ea3ce7738ec5fb30,prod_364e61f8ce219038,a7ls1_07bafd9724ee68d4,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_07bafd9724ee68d4,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_4h,zmean_48h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",skel_645a6995f5269099,prod_e839b3273733f31f,a7ls1_07d0c2e6f7acd17f,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_07d0c2e6f7acd17f,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_48h,level,False,"Mul(Delta(Mean(mark_index_basis_bps,48),24),Sub(CSRank(Mean(mark_index_basis_bps,48)),CSRank(mark_trade_basis_bps)))",skel_ce638db1cf3f85fb,prod_a9af161cab8fe15b,a7ls1_08327c58fa9fed1f,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_08327c58fa9fed1f,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,zmean_1h,delta_72h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(Delta(premium_close_bps,72))))",skel_ed4f1d0a031f5137,prod_b323abe3dbcab535,a7ls1_08867d9a6b645614,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_08867d9a6b645614,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_1h,zmean_2h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(mark_trade_basis_bps,2)))))",skel_645a6995f5269099,prod_381a550eb1e90d77,a7ls1_08978d4c89882d70,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_08978d4c89882d70,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,mean_2h,zmean_168h,False,"Mul(Delta(Mean(mark_index_basis_bps,2),24),Sub(CSRank(Mean(mark_index_basis_bps,2)),CSRank(ZScore(Mean(premium_close_bps,168)))))",skel_ea3ce7738ec5fb30,prod_32b3d18077ac078c,a7ls1_0977c0a848dcfda1,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0977c0a848dcfda1,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,level,delta_2h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(Delta(mark_trade_basis_bps,2))))",skel_2bede8eb36f01fb9,prod_d2ea7f7a28d633b5,a7ls1_0994515bd648a9db,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0994515bd648a9db,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,level,delta_48h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(Delta(premium_close_bps,48))))",skel_2bede8eb36f01fb9,prod_c5b2f00e922668b0,a7ls1_099f5bc7b5bdc3f7,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_099f5bc7b5bdc3f7,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_168h,level,False,"Mul(Delta(Mean(mark_index_basis_bps,168),24),Sub(CSRank(Mean(mark_index_basis_bps,168)),CSRank(mark_trade_basis_bps)))",skel_ce638db1cf3f85fb,prod_683972d7702b72f9,a7ls1_09b31bf306d4d463,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_09b31bf306d4d463,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_24h,zmean_2h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,24)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,24))),CSRank(ZScore(Mean(mark_trade_basis_bps,2)))))",skel_645a6995f5269099,prod_48ca9eb8e0021cf1,a7ls1_09e244cfb5254420,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_09e244cfb5254420,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_1h,level,False,"Mul(Delta(Delta(mark_index_basis_bps,1),24),Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(mark_trade_basis_bps)))",skel_ce638db1cf3f85fb,prod_18ebd1455d411c8b,a7ls1_0a115921f62140c5,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0a115921f62140c5,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,level,delta_48h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(Delta(mark_trade_basis_bps,48))))",skel_2bede8eb36f01fb9,prod_2c0cbe22bf097366,a7ls1_0a3672d2d175f7c4,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0a3672d2d175f7c4,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_12h,abs_zmean_24h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,12)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",skel_76e17584561ba4d6,prod_50acb8d3da76e4d6,a7ls1_0b1653d2f5fd3c70,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0b1653d2f5fd3c70,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_24h,zmean_48h,False,"Mul(Delta(Delta(mark_index_basis_bps,24),24),Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",skel_ea3ce7738ec5fb30,prod_86032905a77f7bb8,a7ls1_0b1be006c0c061d6,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0b1be006c0c061d6,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_24h,zmean_4h,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(ZScore(Mean(mark_trade_basis_bps,4)))))",skel_5a907d6cdab2784b,prod_6fd61222e90f3d75,a7ls1_0b69177e42410cf9,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0b69177e42410cf9,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,zmean_4h,delta_12h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(Delta(premium_close_bps,12))))",skel_ed4f1d0a031f5137,prod_5ac080a3c54d048d,a7ls1_0bd4c5ef868088b8,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0bd4c5ef868088b8,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_24h,zmean_48h,False,"Mul(Delta(Mean(mark_index_basis_bps,24),24),Sub(CSRank(Mean(mark_index_basis_bps,24)),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",skel_ea3ce7738ec5fb30,prod_a2d73902e9015e5e,a7ls1_0d86dd02f962faf3,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0d86dd02f962faf3,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,mean_1h,zmean_2h,False,"Mul(Delta(Mean(mark_index_basis_bps,1),24),Sub(CSRank(Mean(mark_index_basis_bps,1)),CSRank(ZScore(Mean(premium_close_bps,2)))))",skel_ea3ce7738ec5fb30,prod_36d635d03512c094,a7ls1_0da1a67cb00c7629,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0da1a67cb00c7629,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_24h,zmean_12h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,24)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,24))),CSRank(ZScore(Mean(mark_trade_basis_bps,12)))))",skel_645a6995f5269099,prod_cd3a8a0462565b72,a7ls1_0edcbd0a48cecfe1,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0edcbd0a48cecfe1,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_72h,level,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(mark_trade_basis_bps)))",skel_984e12ba5f3c8122,prod_1c3e8d775dd83045,a7ls1_0f527f614e3fc03c,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_0f527f614e3fc03c,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,zmean_2h,abs_zmean_72h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Abs(ZScore(Mean(premium_close_bps,72))))))",skel_76e17584561ba4d6,prod_d565b8953e36f8aa,a7ls1_11595596459b221b,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_11595596459b221b,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,level,mean_72h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(Mean(mark_trade_basis_bps,72))))",skel_2bede8eb36f01fb9,prod_921cf4fc26992e21,a7ls1_11a13226c6570255,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_11a13226c6570255,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_72h,abs_zmean_24h,False,"Mul(Delta(Mean(mark_index_basis_bps,72),24),Sub(CSRank(Mean(mark_index_basis_bps,72)),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",skel_735ea7ae66522a09,prod_dae61eec42d86c9a,a7ls1_11d16dc8d4f7d1c7,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_11d16dc8d4f7d1c7,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,level,zmean_2h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(premium_close_bps,2)))))",skel_eb135d6c985230be,prod_2e9e87c0eba991d5,a7ls1_1234b0c6e7c76713,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_1234b0c6e7c76713,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,mean_2h,abs_zmean_24h,False,"Mul(Delta(Mean(mark_index_basis_bps,2),24),Sub(CSRank(Mean(mark_index_basis_bps,2)),CSRank(Abs(ZScore(Mean(premium_close_bps,24))))))",skel_735ea7ae66522a09,prod_760449cb4684d3a3,a7ls1_12a6198b609c51c7,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_12a6198b609c51c7,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_24h,zmean_8h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,24)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,24))),CSRank(ZScore(Mean(mark_trade_basis_bps,8)))))",skel_645a6995f5269099,prod_3ef7404d93eb6bfa,a7ls1_12d27840a6d4be79,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_12d27840a6d4be79,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_72h,delta_8h,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Delta(mark_trade_basis_bps,8))))",skel_74c9211f88a36010,prod_2d12048ccd8ab072,a7ls1_13de35aa8fe9a9e1,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_13de35aa8fe9a9e1,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_168h,zmean_48h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,168)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,168))),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",skel_645a6995f5269099,prod_7a993a267d24c1b3,a7ls1_13f08420ee54d5a0,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_13f08420ee54d5a0,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_168h,zmean_8h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,168)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,168))),CSRank(ZScore(Mean(mark_trade_basis_bps,8)))))",skel_645a6995f5269099,prod_7525eab659525c6b,a7ls1_148f7353297be157,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_148f7353297be157,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_24h,delta_72h,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Delta(mark_trade_basis_bps,72))))",skel_74c9211f88a36010,prod_f814eeaa2ac70fb6,a7ls1_14bb20f81d9cdbbc,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_14bb20f81d9cdbbc,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_24h,delta_168h,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Delta(mark_trade_basis_bps,168))))",skel_74c9211f88a36010,prod_e459d9f05bca18f0,a7ls1_1573abe2ba20d30d,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_1573abe2ba20d30d,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_2h,abs_zmean_72h,False,"Mul(Delta(Delta(mark_index_basis_bps,2),24),Sub(CSRank(Delta(mark_index_basis_bps,2)),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,72))))))",skel_735ea7ae66522a09,prod_8a55be4d6c3ef7a4,a7ls1_159f529eabd6db51,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_159f529eabd6db51,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,level,zmean_12h,False,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(premium_close_bps,12)))))",skel_eb135d6c985230be,prod_4ea2b7136f553d7b,a7ls1_15a87c7eb3f6cad5,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_15a87c7eb3f6cad5,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,abs_zmean_72h,mean_8h,False,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Mean(mark_trade_basis_bps,8))))",skel_74c9211f88a36010,prod_98c38a314fc9a415,a7ls1_1614aea38a0e873b,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_1614aea38a0e873b,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_4h,level,False,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(mark_trade_basis_bps)))",skel_ce638db1cf3f85fb,prod_9119079190fb388e,a7ls1_17064892037fd0ff,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_17064892037fd0ff,a7ls_a_numeric_s000
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like,delta_x_divergence,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_168h,zmean_24h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,168)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,168))),CSRank(ZScore(Mean(mark_trade_basis_bps,24)))))",skel_645a6995f5269099,prod_558e6a3becb0d7e2,a7ls1_17a5090866b65749,True,True,a7ls_a_materialization_s000,a7ls_a_numeric_s000::a7ls1_17a5090866b65749,a7ls_a_numeric_s000
