candidate_id,arm,family,expression,pass_cost20_validation_nonnegative,pass_cost20_recent_nonnegative,pass_lag1_validation_nonnegative,pass_lag1_recent_nonnegative,a7k_preselection_pass,first_a7k_preselection_fail
i0_basis_premium_231,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(mark_minus_index))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_215,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_135,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_061,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_105,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(ret_6))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_059,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_6))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_039,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(number_of_trades))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_071,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(number_of_trades))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_201,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_201,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_245,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_017,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_067,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_117,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_167,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i3_placebo_random_217,I3_placebo_random,placebo_random,Rank(hl_range),False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_187,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_125,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_249,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_151,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_239,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(ret_1))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_021,I0_basis_premium,basis_premium,ret_12,False,False,False,False,False,raw_validation_positive
i0_basis_premium_023,I0_basis_premium,basis_premium,ZScore(ret_12),False,False,False,False,False,raw_validation_positive
i0_basis_premium_245,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_031,I1_flow_liquidity,flow_liquidity,Rank(ret_12),False,False,False,False,False,raw_validation_positive
i2_microstructure_lite_025,I2_microstructure_lite,microstructure_lite,Rank(ret_12),False,False,False,False,False,raw_validation_positive
i0_basis_premium_191,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_051,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_079,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_219,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_163,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i0_basis_premium_107,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i1_flow_liquidity_063,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_019,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_069,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_119,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_169,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
i3_placebo_random_219,I3_placebo_random,placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",False,False,False,False,False,raw_validation_positive
