blueprint_id,expression,semantic_pair,motif,parse_ok,roundtrip_ok,rendered_expression,error,node_count,max_depth,field_count,operator_count,raw_inputs,operator_path
a7ff55r3_b8c5b6392963b3fb,"SafeDiv(Mean(open_interest_last,8),Abs(ZScore(Mean(top_long_short_account_ratio_mean,24))))",open_interest_like|positioning_like,safe_div_abs,True,True,"SafeDiv(Mean(open_interest_last,8),Abs(ZScore(Mean(top_long_short_account_ratio_mean,24))))",,9,5,2,5,open_interest_last;top_long_short_account_ratio_mean,SafeDiv>Mean>Abs>ZScore>Mean
a7ff55r3_f53440f0ce1e1dc6,"Mul(ZScore(taker_buy_quote_volume),Delta(open_interest_last,24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(open_interest_last,24))",,6,3,2,3,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta
a7ff55r3_aee22176536bcdb5,"Mul(Delta(taker_buy_quote_volume,4),ZScore(open_interest_last))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(open_interest_last))",,6,3,2,3,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore
a7ff55r3_34463e36b56b0f11,"Mul(taker_buy_quote_volume,Sign(open_interest_last))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(open_interest_last))",,4,3,2,2,open_interest_last;taker_buy_quote_volume,Mul>Sign
a7ff55r3_4bea751dc1c5b4c7,"Mean(Mul(taker_buy_quote_volume,open_interest_last),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,open_interest_last),4)",,5,3,2,2,open_interest_last;taker_buy_quote_volume,Mean>Mul
a7ff55r3_11fa063509045a31,"SafeDiv(taker_buy_quote_volume,Abs(open_interest_last))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(open_interest_last))",,4,3,2,2,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs
a7ff55r3_957405d1b0df2f00,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,4),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_329d19185dc62fd4,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_2214ea441cae6d54,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,4)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_f2836b17d7faccab,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,4)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_93e475ff0dca7814,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,4)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_d12c8d7bbfcc9503,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,4),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Mean
a7ff55r3_44ab8c3f46e23feb,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_825abdc7aea48a47,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,4)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_05afa842cdfaff87,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,4)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_344011ef05d0cbdf,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,4)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_f5985bedbd0fcfa2,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,4)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,4)),24))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_a620ada9cc0ec9eb,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,4))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,4))))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_919d21ef6c2a32d4,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,4))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,4))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_6f44fd1683eaec7e,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,4))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,4))),4)",,8,5,2,4,open_interest_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_a011c2dcae974f98,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,4))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,4))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_bcf1f098ade5c5ee,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,8),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_63e755c1a6397c85,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,8)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_1b66133ec30ad5aa,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,8)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_2c9c7c091b743e8f,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,8)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_771157d601ec4389,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,8)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_b6c0443a7d4881ba,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,8),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,8),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Mean
a7ff55r3_b3d08c8657972b17,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,8)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,8)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_a7ee6cce63828cdc,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,8)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,8)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_8fe6b8d0c9731756,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,8)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,8)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_01bcadb131daed74,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,8)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,8)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_44aefc8fbb65f59e,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,8)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,8)),24))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_d7f01826584dd5c5,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,8))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,8))))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_3a99ae6f5e9b6fc1,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,8))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,8))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_2305bed493d17b1e,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,8))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,8))),4)",,8,5,2,4,open_interest_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_9cec034521eba64f,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,8))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,8))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_b8794c64bc159e18,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,24),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,24),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_53bfe557fa16aad5,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,24)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,24)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_0212332aa11a5b6c,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,24)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_last,24)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_9aba6a0176a716f0,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,24)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,24)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_23b08f52a567b47d,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,24)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(open_interest_last,24)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_024d28311d98b123,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,24),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_last,24),24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Mean
a7ff55r3_a63f5fc038102d73,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,24)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,24)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_c99bf078b7d81dfc,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,24)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_last,24)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_842c68483d7aad29,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,24)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_last,24)),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_de7dd97b592dda01,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,24)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,24)))",,6,4,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_176239c8cabfd48c,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,24)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,24)),24))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>ZScore>Mean
a7ff55r3_33321df64f785220,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,24))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_last,24))))",,9,5,2,5,open_interest_last;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_5836b9dc52899cc9,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,24))))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_last,24))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_4663acf9fcdef4e3,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,24))),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_last,24))),4)",,8,5,2,4,open_interest_last;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_f312d3d6b2cd9023,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,24))))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_last,24))))",,7,5,2,4,open_interest_last;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_f77493c1215c0635,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_last,24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_last,24))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta
a7ff55r3_ceb7aad9116b7e15,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(open_interest_last))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(open_interest_last))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore
a7ff55r3_c5d4a157849e6114,"Mul(Delta(taker_buy_quote_volume,4),Sign(open_interest_last))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(open_interest_last))",,6,3,2,3,open_interest_last;taker_buy_quote_volume,Mul>Delta>Sign
a7ff55r3_a02dd70930e6ca03,"Mean(Mul(Delta(taker_buy_quote_volume,4),open_interest_last),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),open_interest_last),4)",,7,4,2,3,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_c7b027fd40bee2fe,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(open_interest_last))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(open_interest_last))",,6,3,2,3,open_interest_last;taker_buy_quote_volume,SafeDiv>Delta>Abs
a7ff55r3_71e36288bf5193ee,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24))",,10,4,2,5,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Delta
a7ff55r3_6014e9ac7385d5bb,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_last,4)))",,10,4,2,5,open_interest_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Delta
a7ff55r3_3974d30f4c9d0b2e,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>Sign>Delta
a7ff55r3_27d2ac4aee6efef3,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_last,4)),4)",,9,4,2,4,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta>Delta
a7ff55r3_80a388ba4366b97d,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Delta
a7ff55r3_74ae013936d4056f,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",,10,4,2,5,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>Mean
a7ff55r3_d61bc76ac59d02d6,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,4)))",,10,4,2,5,open_interest_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Mean
a7ff55r3_10b188a2cf6781ab,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,Mul>Delta>Sign>Mean
a7ff55r3_df760b78429fe2f4,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_last,4)),4)",taker_flow_like|open_interest_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_last,4)),4)",,9,4,2,4,open_interest_last;taker_buy_quote_volume,Mean>Mul>Delta>Mean
a7ff55r3_9dc86ce045787164,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,4)))",taker_flow_like|open_interest_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,4)))",,8,4,2,4,open_interest_last;taker_buy_quote_volume,SafeDiv>Delta>Abs>Mean
a7ff55r3_4494951ddf2c4b89,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,4)),24))",taker_flow_like|open_interest_like,flow_x_leverage,True,True,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,4)),24))",,11,5,2,6,open_interest_last;taker_buy_quote_volume,Mul>ZScore>Delta>Delta>ZScore>Mean
a7ff55r3_d90d852ad67bd33f,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,4))))",taker_flow_like|open_interest_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,4))))",,11,5,2,6,open_interest_last;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>ZScore>Mean
