candidate_id,generator,status,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons
a7v3_interaction_self_reproduction_12_bb8193113000,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_notional__premium_index,"Add(ZScore(agg_notional),Rank(premium_index))",12,agg_notional;premium_index,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_144cc168716a,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_notional__realized_vol_12,"Add(ZScore(agg_notional),Rank(realized_vol_12))",12,agg_notional;realized_vol_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_bf82f403a06d,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_notional__realized_vol_24,"Add(ZScore(agg_notional),Rank(realized_vol_24))",12,agg_notional;realized_vol_24,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_20e05d6d98bf,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_notional__ret_12,"Add(ZScore(agg_notional),Rank(ret_12))",12,agg_notional;ret_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_070b69edeb3b,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_notional__ret_6,"Add(ZScore(agg_notional),Rank(ret_6))",12,agg_notional;ret_6,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_3c48acd5d15b,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__latest_known_funding_rate,"Add(ZScore(agg_price_range_bps),Rank(latest_known_funding_rate))",12,agg_price_range_bps;latest_known_funding_rate,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_7e52c7797575,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__mark_index_ratio,"Add(ZScore(agg_price_range_bps),Rank(mark_index_ratio))",12,agg_price_range_bps;mark_index_ratio,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_bcd2cbdfa5d3,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__premium_index,"Add(ZScore(agg_price_range_bps),Rank(premium_index))",12,agg_price_range_bps;premium_index,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_9426f6f5f7c8,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__realized_vol_12,"Add(ZScore(agg_price_range_bps),Rank(realized_vol_12))",12,agg_price_range_bps;realized_vol_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_db5cfae4ca26,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__realized_vol_24,"Add(ZScore(agg_price_range_bps),Rank(realized_vol_24))",12,agg_price_range_bps;realized_vol_24,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_8ce82461e156,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__ret_12,"Add(ZScore(agg_price_range_bps),Rank(ret_12))",12,agg_price_range_bps;ret_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_e86c6d26244b,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_price_range_bps__ret_6,"Add(ZScore(agg_price_range_bps),Rank(ret_6))",12,agg_price_range_bps;ret_6,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_a29bceaba235,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__latest_known_funding_rate,"Add(ZScore(agg_signed_flow_z_24h),Rank(latest_known_funding_rate))",12,agg_signed_flow_z_24h;latest_known_funding_rate,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_38e9d54d47cb,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__mark_index_ratio,"Add(ZScore(agg_signed_flow_z_24h),Rank(mark_index_ratio))",12,agg_signed_flow_z_24h;mark_index_ratio,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_e5ac219f2ae2,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__premium_index,"Add(ZScore(agg_signed_flow_z_24h),Rank(premium_index))",12,agg_signed_flow_z_24h;premium_index,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_97b91fbf15bc,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__realized_vol_12,"Add(ZScore(agg_signed_flow_z_24h),Rank(realized_vol_12))",12,agg_signed_flow_z_24h;realized_vol_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_6907ef6f2ea7,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__realized_vol_24,"Add(ZScore(agg_signed_flow_z_24h),Rank(realized_vol_24))",12,agg_signed_flow_z_24h;realized_vol_24,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_c44812f51a20,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__ret_12,"Add(ZScore(agg_signed_flow_z_24h),Rank(ret_12))",12,agg_signed_flow_z_24h;ret_12,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_6847c88f896f,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,Add__agg_signed_flow_z_24h__ret_6,"Add(ZScore(agg_signed_flow_z_24h),Rank(ret_6))",12,agg_signed_flow_z_24h;ret_6,aggtrades;market_or_funding_control,Add,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_685cea0e5e3e,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__latest_known_funding_rate,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_b0922aba22c4,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__mark_index_ratio,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_0a81bd21e350,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__premium_index,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_e04d7321cbd1,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__realized_vol_12,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_4b150d44966f,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__realized_vol_24,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_b5b5e0ec3996,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__ret_12,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_8a51cf2771d8,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_flow_imbalance_notional__ret_6,"HorizonSpread(agg_flow_imbalance_notional,4,24)",12,agg_flow_imbalance_notional;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_312505ebd625,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__latest_known_funding_rate,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_a36bbba6d062,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__mark_index_ratio,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_07b5ee8cd960,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__premium_index,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_2c1879e3078b,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__realized_vol_12,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_aea2cd962ae1,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__realized_vol_24,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_aa8deb2dad84,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__ret_12,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_8d6e54842d98,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_large_notional_share_100k_plus__ret_6,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",12,agg_large_notional_share_100k_plus;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_e9d834ab5e13,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__latest_known_funding_rate,"HorizonSpread(agg_notional,4,24)",12,agg_notional;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_3535d1187838,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__mark_index_ratio,"HorizonSpread(agg_notional,4,24)",12,agg_notional;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_7ecea7b9c295,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__premium_index,"HorizonSpread(agg_notional,4,24)",12,agg_notional;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_fd0cf4f84414,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__realized_vol_12,"HorizonSpread(agg_notional,4,24)",12,agg_notional;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_e0efae87f760,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__realized_vol_24,"HorizonSpread(agg_notional,4,24)",12,agg_notional;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_450eaf7db078,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__ret_12,"HorizonSpread(agg_notional,4,24)",12,agg_notional;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
a7v3_interaction_self_reproduction_12_54f0b9f698ed,crypto_a7v3_agg_aware_candidate_dry_run,dry_run_not_replayed,interaction_self_reproduction,HorizonSpread__agg_notional__ret_6,"HorizonSpread(agg_notional,4,24)",12,agg_notional;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,agg_features_available,same_symbol,1,agg hour bucket start t is observable after t+1h; rolling descendants require past-only completed input hours,next-bar or later; same-hour close execution forbidden,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;no_agg_mask;zero_fill_core12_rank,base_agg_field;derived_transform;market_control_if_any;full_formula,A7V3_DRY_RUN_CANDIDATE,
