event_id,venue,instrument,funding_time_utc,observable_time_utc,funding_rate,payer_side,receiver_side,source_record_id
funding-98ee295f9f4276d73cf7,BINANCE_UM,SUIUSDT,2024-10-27 08:00:00+00:00,2024-10-27 09:00:00+00:00,-3.628e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:901
funding-0118f6b0818d9089c046,BINANCE_UM,SUIUSDT,2024-10-27 16:00:00+00:00,2024-10-27 17:00:00+00:00,-4.521e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:902
funding-446317d400ad52cdec78,BINANCE_UM,SUIUSDT,2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:903
funding-ad50ae0d85d33418831e,BINANCE_UM,SUIUSDT,2024-10-28 08:00:00.001000+00:00,2024-10-28 09:00:00.001000+00:00,5.56e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:904
funding-1ce50404adf5a36b19c7,BINANCE_UM,SUIUSDT,2024-10-28 16:00:00+00:00,2024-10-28 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:905
funding-dcbf202d0840dbe9812c,BINANCE_UM,SUIUSDT,2024-10-29 00:00:00+00:00,2024-10-29 01:00:00+00:00,-3.381e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:906
funding-2ad19d17f07fcfe7653d,BINANCE_UM,SUIUSDT,2024-10-29 08:00:00+00:00,2024-10-29 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:907
funding-83e01c809a444b236294,BINANCE_UM,SUIUSDT,2024-10-29 16:00:00.004000+00:00,2024-10-29 17:00:00.004000+00:00,-3.187e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:908
funding-974ff5201c28b255b547,BINANCE_UM,SUIUSDT,2024-10-30 00:00:00+00:00,2024-10-30 01:00:00+00:00,1.242e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:909
funding-fbcb5abd0b1bb4116c6e,BINANCE_UM,SUIUSDT,2024-10-30 08:00:00+00:00,2024-10-30 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:910
funding-20933437ec0810f76db2,BINANCE_UM,SUIUSDT,2024-10-30 16:00:00.013000+00:00,2024-10-30 17:00:00.013000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:911
funding-e67c195520eef4e98482,BINANCE_UM,SUIUSDT,2024-10-31 00:00:00+00:00,2024-10-31 01:00:00+00:00,-9.442e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:912
funding-bc9da86c2878f41170fa,BINANCE_UM,SUIUSDT,2024-10-31 08:00:00+00:00,2024-10-31 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:913
funding-def6540aa5a624aeb653,BINANCE_UM,SUIUSDT,2024-10-31 16:00:00+00:00,2024-10-31 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:914
funding-6ceb5761074854cc53b9,BINANCE_UM,SUIUSDT,2024-11-01 00:00:00+00:00,2024-11-01 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:915
funding-9660229f885a6a0bab1e,BINANCE_UM,SUIUSDT,2024-11-01 08:00:00+00:00,2024-11-01 09:00:00+00:00,5.219e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:916
funding-8564e12ca7f77ab507e2,BINANCE_UM,SUIUSDT,2024-11-01 16:00:00+00:00,2024-11-01 17:00:00+00:00,7.915e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:917
funding-e1c406a5868106b63673,BINANCE_UM,SUIUSDT,2024-11-02 00:00:00+00:00,2024-11-02 01:00:00+00:00,5.958e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:918
funding-f00ffd3c4d68f6771d5c,BINANCE_UM,SUIUSDT,2024-11-02 08:00:00+00:00,2024-11-02 09:00:00+00:00,-0.00015635,SHORT,LONG,SUIUSDT_fundingRate.csv:919
funding-bdd6db600a1aff6da210,BINANCE_UM,SUIUSDT,2024-11-02 16:00:00+00:00,2024-11-02 17:00:00+00:00,-3.323e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:920
funding-cdfe9b286640dff3f4f9,BINANCE_UM,SUIUSDT,2024-11-03 00:00:00+00:00,2024-11-03 01:00:00+00:00,-0.00011412,SHORT,LONG,SUIUSDT_fundingRate.csv:921
funding-08a4e1ca033141a7878a,BINANCE_UM,SUIUSDT,2024-11-03 08:00:00+00:00,2024-11-03 09:00:00+00:00,-1.527e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:922
funding-fe117a2f501cf395aaf8,BINANCE_UM,SUIUSDT,2024-11-03 16:00:00+00:00,2024-11-03 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:923
funding-c282e29d49e9a211ac75,BINANCE_UM,SUIUSDT,2024-11-04 00:00:00+00:00,2024-11-04 01:00:00+00:00,-5.278e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:924
funding-2f5ead995c00868d058a,BINANCE_UM,SUIUSDT,2024-11-04 08:00:00+00:00,2024-11-04 09:00:00+00:00,3.994e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:925
funding-37b1e35c132358b514fa,BINANCE_UM,SUIUSDT,2024-11-04 16:00:00+00:00,2024-11-04 17:00:00+00:00,-6.146e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:926
funding-76ced01d1d8c0f900179,BINANCE_UM,SUIUSDT,2024-11-05 00:00:00+00:00,2024-11-05 01:00:00+00:00,-0.00011556,SHORT,LONG,SUIUSDT_fundingRate.csv:927
funding-e1b5507286896caec232,BINANCE_UM,SUIUSDT,2024-11-05 08:00:00.003000+00:00,2024-11-05 09:00:00.003000+00:00,4.876e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:928
funding-7c3432fa7914877d9ade,BINANCE_UM,SUIUSDT,2024-11-05 16:00:00.001000+00:00,2024-11-05 17:00:00.001000+00:00,9.61e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:929
funding-72ce1fb26f07129df664,BINANCE_UM,SUIUSDT,2024-11-06 00:00:00+00:00,2024-11-06 01:00:00+00:00,-0.00017365,SHORT,LONG,SUIUSDT_fundingRate.csv:930
funding-91147222956e1381b65f,BINANCE_UM,SUIUSDT,2024-11-06 08:00:00+00:00,2024-11-06 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:931
funding-1510fb77d5e0306cf8b3,BINANCE_UM,SUIUSDT,2024-11-06 16:00:00+00:00,2024-11-06 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:932
funding-51025bb8ec867c373e02,BINANCE_UM,SUIUSDT,2024-11-07 00:00:00+00:00,2024-11-07 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:933
funding-48e5d680f8eaa65f102e,BINANCE_UM,SUIUSDT,2024-11-07 08:00:00+00:00,2024-11-07 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:934
funding-45ea1e8334b06f8f6376,BINANCE_UM,SUIUSDT,2024-11-07 16:00:00+00:00,2024-11-07 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:935
funding-7e0c79277561c36ba9cd,BINANCE_UM,SUIUSDT,2024-11-08 00:00:00+00:00,2024-11-08 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:936
funding-a1ec72339deb17901114,BINANCE_UM,SUIUSDT,2024-11-08 08:00:00+00:00,2024-11-08 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:937
funding-a95ae9259c00ad7a927e,BINANCE_UM,SUIUSDT,2024-11-08 16:00:00+00:00,2024-11-08 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:938
funding-d18e862ee1e6c5ae87bc,BINANCE_UM,SUIUSDT,2024-11-09 00:00:00+00:00,2024-11-09 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:939
funding-923f03724c45eb5fac16,BINANCE_UM,SUIUSDT,2024-11-09 08:00:00+00:00,2024-11-09 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:940
funding-fcece92eca54454404c2,BINANCE_UM,SUIUSDT,2024-11-09 16:00:00+00:00,2024-11-09 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:941
funding-bccffb571b87a22373b1,BINANCE_UM,SUIUSDT,2024-11-10 00:00:00+00:00,2024-11-10 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:942
funding-5a81abee5f8ce80b4e5f,BINANCE_UM,SUIUSDT,2024-11-10 08:00:00+00:00,2024-11-10 09:00:00+00:00,0.00029152,LONG,SHORT,SUIUSDT_fundingRate.csv:943
funding-ded5df233ae52cbbe93b,BINANCE_UM,SUIUSDT,2024-11-10 16:00:00+00:00,2024-11-10 17:00:00+00:00,0.00045215,LONG,SHORT,SUIUSDT_fundingRate.csv:944
funding-6d2ac90e1702ad6d71f3,BINANCE_UM,SUIUSDT,2024-11-11 00:00:00.001000+00:00,2024-11-11 01:00:00.001000+00:00,0.00024824,LONG,SHORT,SUIUSDT_fundingRate.csv:945
funding-9ed32db3c1ab8fad0e8c,BINANCE_UM,SUIUSDT,2024-11-11 08:00:00+00:00,2024-11-11 09:00:00+00:00,0.00011438,LONG,SHORT,SUIUSDT_fundingRate.csv:946
funding-bceea0ff5ee5201db8b3,BINANCE_UM,SUIUSDT,2024-11-11 16:00:00+00:00,2024-11-11 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:947
funding-ba13c1e06c550ab46e6a,BINANCE_UM,SUIUSDT,2024-11-12 00:00:00.002000+00:00,2024-11-12 01:00:00.002000+00:00,0.00030583,LONG,SHORT,SUIUSDT_fundingRate.csv:948
funding-188de3f4ba3ba4886b23,BINANCE_UM,SUIUSDT,2024-11-12 08:00:00+00:00,2024-11-12 09:00:00+00:00,0.00062599,LONG,SHORT,SUIUSDT_fundingRate.csv:949
funding-25315a32e9a433de6b0f,BINANCE_UM,SUIUSDT,2024-11-12 16:00:00+00:00,2024-11-12 17:00:00+00:00,0.00033481,LONG,SHORT,SUIUSDT_fundingRate.csv:950
funding-6b72f39b22b8547ec516,BINANCE_UM,SUIUSDT,2024-11-13 00:00:00+00:00,2024-11-13 01:00:00+00:00,0.00022336,LONG,SHORT,SUIUSDT_fundingRate.csv:951
funding-1b3ccac9599db9ac6956,BINANCE_UM,SUIUSDT,2024-11-13 08:00:00.010000+00:00,2024-11-13 09:00:00.010000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:952
funding-b3dcebec8f16d242f606,BINANCE_UM,SUIUSDT,2024-11-13 16:00:00+00:00,2024-11-13 17:00:00+00:00,0.00020205,LONG,SHORT,SUIUSDT_fundingRate.csv:953
funding-32fac1374f33f37885d6,BINANCE_UM,SUIUSDT,2024-11-14 00:00:00.001000+00:00,2024-11-14 01:00:00.001000+00:00,0.00031361,LONG,SHORT,SUIUSDT_fundingRate.csv:954
funding-1e7a2be13620c49a692e,BINANCE_UM,SUIUSDT,2024-11-14 08:00:00+00:00,2024-11-14 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:955
funding-a76e38615eab328f4f2c,BINANCE_UM,SUIUSDT,2024-11-14 16:00:00+00:00,2024-11-14 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:956
funding-f99a2285a8695b466b77,BINANCE_UM,SUIUSDT,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,0.00012768,LONG,SHORT,SUIUSDT_fundingRate.csv:957
funding-a7144ec59aac8a9963fb,BINANCE_UM,SUIUSDT,2024-11-15 08:00:00+00:00,2024-11-15 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:958
funding-928d739ba3f9cb0203bc,BINANCE_UM,SUIUSDT,2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:959
funding-80733baebcd68f052c52,BINANCE_UM,SUIUSDT,2024-11-16 00:00:00.001000+00:00,2024-11-16 01:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:960
funding-ac1f804869c1a2a732f0,BINANCE_UM,SUIUSDT,2024-11-16 08:00:00.001000+00:00,2024-11-16 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:961
funding-8376515c21027f849ed4,BINANCE_UM,SUIUSDT,2024-11-16 16:00:00+00:00,2024-11-16 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:962
funding-ab20c4c588119b5d3e41,BINANCE_UM,SUIUSDT,2024-11-17 00:00:00+00:00,2024-11-17 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:963
funding-048d3ce382507f53fcd7,BINANCE_UM,SUIUSDT,2024-11-17 08:00:00+00:00,2024-11-17 09:00:00+00:00,0.00013233,LONG,SHORT,SUIUSDT_fundingRate.csv:964
funding-a8f9375568c78e723626,BINANCE_UM,SUIUSDT,2024-11-17 16:00:00.001000+00:00,2024-11-17 17:00:00.001000+00:00,0.00022751,LONG,SHORT,SUIUSDT_fundingRate.csv:965
funding-68122b3f353332f422ba,BINANCE_UM,SUIUSDT,2024-11-18 00:00:00+00:00,2024-11-18 01:00:00+00:00,0.00016487,LONG,SHORT,SUIUSDT_fundingRate.csv:966
funding-1be2fe42a755a3b4cecd,BINANCE_UM,SUIUSDT,2024-11-18 08:00:00+00:00,2024-11-18 09:00:00+00:00,0.00016708,LONG,SHORT,SUIUSDT_fundingRate.csv:967
funding-13ec99ab96aabb82fc6d,BINANCE_UM,SUIUSDT,2024-11-18 16:00:00+00:00,2024-11-18 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:968
funding-b2e7412f4c87b10b37e6,BINANCE_UM,SUIUSDT,2024-11-19 00:00:00+00:00,2024-11-19 01:00:00+00:00,0.00023288,LONG,SHORT,SUIUSDT_fundingRate.csv:969
funding-80786e722132e2064082,BINANCE_UM,SUIUSDT,2024-11-19 08:00:00+00:00,2024-11-19 09:00:00+00:00,0.00042458,LONG,SHORT,SUIUSDT_fundingRate.csv:970
funding-ab6ce44a687979c3b7b3,BINANCE_UM,SUIUSDT,2024-11-19 16:00:00+00:00,2024-11-19 17:00:00+00:00,0.00015949,LONG,SHORT,SUIUSDT_fundingRate.csv:971
funding-6dd5e5a1fb1c961d28f6,BINANCE_UM,SUIUSDT,2024-11-20 00:00:00.003000+00:00,2024-11-20 01:00:00.003000+00:00,0.00020062,LONG,SHORT,SUIUSDT_fundingRate.csv:972
funding-f5bedaa203f2ac676b81,BINANCE_UM,SUIUSDT,2024-11-20 08:00:00+00:00,2024-11-20 09:00:00+00:00,0.00022202,LONG,SHORT,SUIUSDT_fundingRate.csv:973
funding-890988dd4c2f433b4f47,BINANCE_UM,SUIUSDT,2024-11-20 16:00:00+00:00,2024-11-20 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:974
funding-2273f4f746e8a37fa9ce,BINANCE_UM,SUIUSDT,2024-11-21 00:00:00.001000+00:00,2024-11-21 01:00:00.001000+00:00,9.931e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:975
funding-053f5a78cb1364a523fd,BINANCE_UM,SUIUSDT,2024-11-21 08:00:00+00:00,2024-11-21 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:976
funding-955864f2cf3f3e397481,BINANCE_UM,SUIUSDT,2024-11-21 16:00:00.001000+00:00,2024-11-21 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:977
funding-39dd646ff66702e8f342,BINANCE_UM,SUIUSDT,2024-11-22 00:00:00+00:00,2024-11-22 01:00:00+00:00,0.00018524,LONG,SHORT,SUIUSDT_fundingRate.csv:978
funding-45651688eafc5826c006,BINANCE_UM,SUIUSDT,2024-11-22 08:00:00+00:00,2024-11-22 09:00:00+00:00,0.00025128,LONG,SHORT,SUIUSDT_fundingRate.csv:979
funding-5bcc681896082e1650dd,BINANCE_UM,SUIUSDT,2024-11-22 16:00:00.001000+00:00,2024-11-22 17:00:00.001000+00:00,0.00020255,LONG,SHORT,SUIUSDT_fundingRate.csv:980
funding-0e9830d019a7b34d57ba,BINANCE_UM,SUIUSDT,2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,0.00011817,LONG,SHORT,SUIUSDT_fundingRate.csv:981
funding-5ab529784cfd02c3e948,BINANCE_UM,SUIUSDT,2024-11-23 08:00:00+00:00,2024-11-23 09:00:00+00:00,0.0005532,LONG,SHORT,SUIUSDT_fundingRate.csv:982
funding-f2239fdf5e64b5bef300,BINANCE_UM,SUIUSDT,2024-11-23 16:00:00+00:00,2024-11-23 17:00:00+00:00,0.00044113,LONG,SHORT,SUIUSDT_fundingRate.csv:983
funding-ae105e8917ea4dd441aa,BINANCE_UM,SUIUSDT,2024-11-24 00:00:00.001000+00:00,2024-11-24 01:00:00.001000+00:00,0.00015682,LONG,SHORT,SUIUSDT_fundingRate.csv:984
funding-29bfedbe35b2ada28e7c,BINANCE_UM,SUIUSDT,2024-11-24 08:00:00+00:00,2024-11-24 09:00:00+00:00,0.00036972,LONG,SHORT,SUIUSDT_fundingRate.csv:985
funding-8073476aacc5888ebcf3,BINANCE_UM,SUIUSDT,2024-11-24 16:00:00+00:00,2024-11-24 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:986
funding-e6cf94d42d80e8bb3f92,BINANCE_UM,SUIUSDT,2024-11-25 00:00:00+00:00,2024-11-25 01:00:00+00:00,0.00026519,LONG,SHORT,SUIUSDT_fundingRate.csv:987
funding-820ac8f9b172d984a543,BINANCE_UM,SUIUSDT,2024-11-25 08:00:00+00:00,2024-11-25 09:00:00+00:00,0.0001871,LONG,SHORT,SUIUSDT_fundingRate.csv:988
funding-9526604b622b67783bb5,BINANCE_UM,SUIUSDT,2024-11-25 16:00:00+00:00,2024-11-25 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:989
funding-8f072f430eb1c334bf2b,BINANCE_UM,SUIUSDT,2024-11-26 00:00:00+00:00,2024-11-26 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:990
funding-1c4a21853763f375e989,BINANCE_UM,SUIUSDT,2024-11-26 08:00:00+00:00,2024-11-26 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:991
funding-9bb6f730710092a5b1b0,BINANCE_UM,SUIUSDT,2024-11-26 16:00:00+00:00,2024-11-26 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:992
funding-3d3d9c231870e1d1d1d2,BINANCE_UM,SUIUSDT,2024-11-27 00:00:00+00:00,2024-11-27 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:993
funding-174d6570491c857edb4c,BINANCE_UM,SUIUSDT,2024-11-27 08:00:00+00:00,2024-11-27 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:994
funding-7588e87ac8cd26fcda36,BINANCE_UM,SUIUSDT,2024-11-27 16:00:00.001000+00:00,2024-11-27 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:995
funding-18b0fe71e7ebb55f60a7,BINANCE_UM,SUIUSDT,2024-11-28 00:00:00+00:00,2024-11-28 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:996
funding-166b234007f0f9041c43,BINANCE_UM,SUIUSDT,2024-11-28 08:00:00+00:00,2024-11-28 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:997
funding-42e7c0c8488aafe7da0d,BINANCE_UM,SUIUSDT,2024-11-28 16:00:00+00:00,2024-11-28 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:998
funding-abc92f03785f3328c203,BINANCE_UM,SUIUSDT,2024-11-29 00:00:00+00:00,2024-11-29 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:999
funding-73a2945103104ca686c3,BINANCE_UM,SUIUSDT,2024-11-29 08:00:00+00:00,2024-11-29 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1000
funding-2de8b338c5b7227ebfaf,BINANCE_UM,SUIUSDT,2024-11-29 16:00:00+00:00,2024-11-29 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1001
funding-5e1416ef6b55c142299d,BINANCE_UM,SUIUSDT,2024-11-30 00:00:00+00:00,2024-11-30 01:00:00+00:00,0.00021851,LONG,SHORT,SUIUSDT_fundingRate.csv:1002
funding-4b7e828fb49a0136e0e4,BINANCE_UM,SUIUSDT,2024-11-30 08:00:00+00:00,2024-11-30 09:00:00+00:00,0.0002076,LONG,SHORT,SUIUSDT_fundingRate.csv:1003
funding-d67c606dd067811c5750,BINANCE_UM,SUIUSDT,2024-11-30 16:00:00+00:00,2024-11-30 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1004
funding-eecc71826474728dd1ec,BINANCE_UM,SUIUSDT,2024-12-01 00:00:00+00:00,2024-12-01 01:00:00+00:00,0.00038608,LONG,SHORT,SUIUSDT_fundingRate.csv:1005
funding-687a9536d23840ffb55f,BINANCE_UM,SUIUSDT,2024-12-01 08:00:00+00:00,2024-12-01 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1006
funding-668cdfea513f28aa66d8,BINANCE_UM,SUIUSDT,2024-12-01 16:00:00+00:00,2024-12-01 17:00:00+00:00,0.00036802,LONG,SHORT,SUIUSDT_fundingRate.csv:1007
funding-c8e95c36f663185c5590,BINANCE_UM,SUIUSDT,2024-12-02 00:00:00.001000+00:00,2024-12-02 01:00:00.001000+00:00,0.00051878,LONG,SHORT,SUIUSDT_fundingRate.csv:1008
funding-7f501daa2441f6f41dce,BINANCE_UM,SUIUSDT,2024-12-02 08:00:00.001000+00:00,2024-12-02 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1009
funding-1142216861e589b77834,BINANCE_UM,SUIUSDT,2024-12-02 16:00:00+00:00,2024-12-02 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1010
funding-feecfb11691e5ec53cab,BINANCE_UM,SUIUSDT,2024-12-03 00:00:00+00:00,2024-12-03 01:00:00+00:00,0.0002941,LONG,SHORT,SUIUSDT_fundingRate.csv:1011
funding-6b96aae3ce7e1ec7e79a,BINANCE_UM,SUIUSDT,2024-12-03 08:00:00+00:00,2024-12-03 09:00:00+00:00,0.0005569,LONG,SHORT,SUIUSDT_fundingRate.csv:1012
funding-3aa5740e22e505b53e97,BINANCE_UM,SUIUSDT,2024-12-03 16:00:00+00:00,2024-12-03 17:00:00+00:00,0.00024498,LONG,SHORT,SUIUSDT_fundingRate.csv:1013
funding-ad76be8fa5d7c9ec21ff,BINANCE_UM,SUIUSDT,2024-12-04 00:00:00+00:00,2024-12-04 01:00:00+00:00,0.0003838,LONG,SHORT,SUIUSDT_fundingRate.csv:1014
funding-616862bc58ed2c060356,BINANCE_UM,SUIUSDT,2024-12-04 08:00:00+00:00,2024-12-04 09:00:00+00:00,0.00024336,LONG,SHORT,SUIUSDT_fundingRate.csv:1015
funding-af49f9c6d3efe1040242,BINANCE_UM,SUIUSDT,2024-12-04 16:00:00+00:00,2024-12-04 17:00:00+00:00,0.00041268,LONG,SHORT,SUIUSDT_fundingRate.csv:1016
funding-147a4483386a8d809e4e,BINANCE_UM,SUIUSDT,2024-12-05 00:00:00.001000+00:00,2024-12-05 01:00:00.001000+00:00,0.00012399,LONG,SHORT,SUIUSDT_fundingRate.csv:1017
funding-e9f3359e3202a7ebd4b2,BINANCE_UM,SUIUSDT,2024-12-05 08:00:00+00:00,2024-12-05 09:00:00+00:00,0.00027465,LONG,SHORT,SUIUSDT_fundingRate.csv:1018
funding-68deb64504b2f78cdf14,BINANCE_UM,SUIUSDT,2024-12-05 16:00:00+00:00,2024-12-05 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1019
funding-e66f9ad381508943f353,BINANCE_UM,SUIUSDT,2024-12-06 00:00:00+00:00,2024-12-06 01:00:00+00:00,0.00047038,LONG,SHORT,SUIUSDT_fundingRate.csv:1020
funding-6c8693d7d3503482e14d,BINANCE_UM,SUIUSDT,2024-12-06 08:00:00+00:00,2024-12-06 09:00:00+00:00,0.00030621,LONG,SHORT,SUIUSDT_fundingRate.csv:1021
funding-8037254a9ede0fbd2108,BINANCE_UM,SUIUSDT,2024-12-06 16:00:00+00:00,2024-12-06 17:00:00+00:00,0.00024885,LONG,SHORT,SUIUSDT_fundingRate.csv:1022
funding-38cae17581fff3910085,BINANCE_UM,SUIUSDT,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,0.00042474,LONG,SHORT,SUIUSDT_fundingRate.csv:1023
funding-2cc5db2b4e9546f19ca7,BINANCE_UM,SUIUSDT,2024-12-07 08:00:00+00:00,2024-12-07 09:00:00+00:00,0.00033373,LONG,SHORT,SUIUSDT_fundingRate.csv:1024
funding-72eba517a2aa9940014c,BINANCE_UM,SUIUSDT,2024-12-07 16:00:00+00:00,2024-12-07 17:00:00+00:00,0.00032807,LONG,SHORT,SUIUSDT_fundingRate.csv:1025
funding-5edeeb758eef38ccf3a2,BINANCE_UM,SUIUSDT,2024-12-08 00:00:00+00:00,2024-12-08 01:00:00+00:00,0.00055033,LONG,SHORT,SUIUSDT_fundingRate.csv:1026
funding-ab7d5dd87dbd29e3bf23,BINANCE_UM,SUIUSDT,2024-12-08 08:00:00+00:00,2024-12-08 09:00:00+00:00,0.00018242,LONG,SHORT,SUIUSDT_fundingRate.csv:1027
funding-f143176e0b885ed8fb00,BINANCE_UM,SUIUSDT,2024-12-08 16:00:00+00:00,2024-12-08 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1028
funding-86eddfec48a58ae4c808,BINANCE_UM,SUIUSDT,2024-12-09 00:00:00+00:00,2024-12-09 01:00:00+00:00,0.00032005,LONG,SHORT,SUIUSDT_fundingRate.csv:1029
funding-10bef58a40d7ef79b12a,BINANCE_UM,SUIUSDT,2024-12-09 08:00:00+00:00,2024-12-09 09:00:00+00:00,0.00022178,LONG,SHORT,SUIUSDT_fundingRate.csv:1030
funding-f39c5c9a201c01cfbf8a,BINANCE_UM,SUIUSDT,2024-12-09 16:00:00.001000+00:00,2024-12-09 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1031
funding-4901dfeb4c55d0a3cb95,BINANCE_UM,SUIUSDT,2024-12-10 00:00:00.007000+00:00,2024-12-10 01:00:00.007000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1032
funding-e4bb393120ae9e90dd9c,BINANCE_UM,SUIUSDT,2024-12-10 08:00:00+00:00,2024-12-10 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:1033
funding-fe0a6e3f99a2c338020e,BINANCE_UM,SUIUSDT,2024-12-10 16:00:00+00:00,2024-12-10 17:00:00+00:00,6.806e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:1034
