candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_family_balanced_preflight,preflight_decision,shared_pool_stage,control_modes
a7al2x3_bdc57d9dc18c077b,"Mul(Rank(Delta(open_interest_mean,72)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,72,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_42c499b772a54dc8,"Mul(Sign(Delta(open_interest_mean,72)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,72,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_78c54e8612a2bf22,"Sub(Rank(Delta(open_interest_last,72)),GroupNeutralize(Rank(Delta(open_interest_last,72)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,72,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_327c0e873a735b10,"Mul(Rank(Delta(open_interest_last,48)),StateMask(liquidity_tier,top50))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,48,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_96fbe4fa27005f10,"GroupNeutralize(Rank(Delta(open_interest_last,72)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,72,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_52c2cfc2b0f03d23,"GroupNeutralize(ZScore(Mean(open_interest_last,72)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,72,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6d24abd782a8fa9b,"LatentNeutralRank(Delta(open_interest_last,72),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,72,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_dda06927073d8dac,"Mul(Rank(Delta(open_interest_mean,72)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,72,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_14c8e739ff643dbe,"Mul(Sign(Delta(open_interest_last,48)),StateMask(liquidity_tier,top50))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,48,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3e6508ab1061dfb5,"Mul(Sign(Delta(open_interest_mean,72)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,72,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a54646e0fff598dd,"Mul(Rank(Delta(open_interest_mean,96)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,96,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_99cb82881cf6f237,"Mul(Sign(Delta(open_interest_mean,96)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,96,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5447b3a092158f8c,"Sub(Rank(Delta(open_interest_last,96)),GroupNeutralize(Rank(Delta(open_interest_last,96)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,96,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_89581c38d6f4cfde,"Mul(Rank(Delta(open_interest_last,48)),StateMask(liquidity_tier,top200))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,48,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_93e079cf413cee57,"GroupNeutralize(Rank(Delta(open_interest_last,96)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,96,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_94e244b659c5ee6e,"GroupNeutralize(ZScore(Mean(open_interest_last,96)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,96,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b5fbd92e8923830b,"LatentNeutralRank(Delta(open_interest_last,96),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,96,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_4232386ee1d97036,"Mul(Rank(Delta(open_interest_mean,96)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,96,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_311f0d3a458eddd5,"Mul(Sign(Delta(open_interest_last,48)),StateMask(liquidity_tier,tail))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,48,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f2f6c5c53d1dcbee,"Mul(Sign(Delta(open_interest_mean,96)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,96,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6df73e853ad2b7bb,"Mul(Rank(Delta(open_interest_mean,168)),StateMask(is_multiplier_contract,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Rank|StateMask,168,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Rank|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5d929dd38c483131,"Mul(Sign(Delta(open_interest_mean,168)),StateMask(is_multiplier_contract,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Sign|StateMask,168,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Sign|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_13e3324e160d3c0b,"Sub(Rank(Delta(open_interest_last,168)),GroupNeutralize(Rank(Delta(open_interest_last,168)),meme_contract_group))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,Delta|GroupNeutralize|Rank|Sub,168,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::Delta|GroupNeutralize|Rank|Sub::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8af8c5b5b7054616,"Mul(Rank(Delta(open_interest_last,48)),StateMask(liquidity_tier,top100))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,48,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9a7a1c68fbb10cbb,"GroupNeutralize(Rank(Delta(open_interest_last,168)),meme_contract_group)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,Delta|GroupNeutralize|Rank,168,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::Delta|GroupNeutralize|Rank::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_c5fe87f07f0050f0,"GroupNeutralize(ZScore(Mean(open_interest_last,168)),meme_contract_group)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,GroupNeutralize|Mean|ZScore,168,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::GroupNeutralize|Mean|ZScore::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_26167efe91d5bcfb,"LatentNeutralRank(Delta(open_interest_last,168),meme_contract_group)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,Delta|LatentNeutralRank,168,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::Delta|LatentNeutralRank::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a071c5589b905792,"Mul(Rank(Delta(open_interest_mean,168)),StateMask(is_multiplier_contract,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Rank|StateMask,168,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Rank|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3f9095b68ead2b3e,"Mul(Sign(Delta(open_interest_last,48)),StateMask(liquidity_tier,top20))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,48,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e64f519ba317d887,"Mul(Sign(Delta(open_interest_mean,168)),StateMask(is_multiplier_contract,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Sign|StateMask,168,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Sign|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_36a446665453d779,"Mul(Rank(Delta(open_interest_mean,24)),StateMask(is_multiplier_contract,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Rank|StateMask,24,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Rank|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3f7919e5ce5a7c3f,"Mul(Sign(Delta(open_interest_mean,24)),StateMask(is_multiplier_contract,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_multiplier_contract,Delta|Mul|Sign|StateMask,24,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_multiplier_contract::Delta|Mul|Sign|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b74e316a2df9261a,"Sub(Rank(Delta(open_interest_last,24)),GroupNeutralize(Rank(Delta(open_interest_last,24)),meme_contract_group))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,Delta|GroupNeutralize|Rank|Sub,24,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::Delta|GroupNeutralize|Rank|Sub::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d8afc9e6a12f1b78,"Mul(Rank(Delta(open_interest_last,48)),StateMask(liquidity_tier,top20))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,48,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_4e337ed3f77bb5ca,"GroupNeutralize(Rank(Delta(open_interest_last,24)),meme_contract_group)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|meme_contract_group,Delta|GroupNeutralize|Rank,24,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|meme_contract_group::Delta|GroupNeutralize|Rank::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
