shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))))))))|h=1","zscore(neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))))))))",basis_premium_like|positioning_like|safe_div_abs|89aef223cca8,a7ls30_a0ff2ffe76287213,basis_premium_like|positioning_like,safe_div_abs,1,"ZScore(Neg(SafeDiv(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))),Abs(ZScore(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))))))))",basis_premium_like|positioning_like|safe_div_abs|89aef223cca8,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))))))))|h=1","csrank(neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))))))))",basis_premium_like|positioning_like|safe_div_abs|60770d0ff2c4,a7ls30_b2a36499d8a901b5,basis_premium_like|positioning_like,safe_div_abs,1,"CSRank(Neg(SafeDiv(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))),Abs(ZScore(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))))))))",basis_premium_like|positioning_like|safe_div_abs|60770d0ff2c4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),-3,3)|h=1","clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|spread_rank|81332a577e66,a7ls30_4c9954fd4aa8efc4,basis_premium_like|positioning_like,spread_rank,1,"Clip(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|spread_rank|81332a577e66,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))|h=1","zscore(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|718f569b4d75,a7ls30_3c2f0f131f4345fa,basis_premium_like|positioning_like,signed_spread,1,"ZScore(CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|718f569b4d75,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))|h=1","csrank(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|6fe522f589e4,a7ls30_c5c8d0c0f58c311a,basis_premium_like|positioning_like,signed_spread,1,"CSRank(CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|6fe522f589e4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))|h=1","abs(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|29f0c248ac18,a7ls30_4a45429e3f63024b,basis_premium_like|positioning_like,signed_spread,1,"Abs(CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|29f0c248ac18,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3))|h=1","csrank(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3))",basis_premium_like|positioning_like|signed_spread|207cd4e495a3,a7ls30_fc592711e6f23f3c,basis_premium_like|positioning_like,signed_spread,1,"CSRank(Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3))",basis_premium_like|positioning_like|signed_spread|207cd4e495a3,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),-3,3)|h=1","clip(csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),-3,3)",basis_premium_like|positioning_like|signed_spread|c5a597f321dc,a7ls30_2c1fef6ab85a634a,basis_premium_like|positioning_like,signed_spread,1,"Clip(CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))),-3,3)",basis_premium_like|positioning_like|signed_spread|c5a597f321dc,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,12))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3)|h=1","clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,12))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|signed_spread|d8a4b8811704,a7ls30_1618be0f0878ec17,basis_premium_like|positioning_like,signed_spread,1,"Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,12))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3)",basis_premium_like|positioning_like|signed_spread|d8a4b8811704,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3),-3,3)|h=1","clip(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3),-3,3)",basis_premium_like|positioning_like|signed_spread|30693cc32ce4,a7ls30_166ba20f1d08ce65,basis_premium_like|positioning_like,signed_spread,1,"Clip(Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3),-3,3)",basis_premium_like|positioning_like|signed_spread|30693cc32ce4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,12))),sign(decay(global_long_short_account_ratio_mean,6))))|h=1","csrank(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,12))),sign(decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|efbfa119cac1,a7ls30_229db6a764306d31,basis_premium_like|positioning_like,signed_spread,1,"CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,12))),Sign(Decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|signed_spread|efbfa119cac1,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))))|h=1","csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|spread_rank|6f5d8679b602,a7ls30_722a4897750212d1,basis_premium_like|positioning_like,spread_rank,1,"CSRank(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|spread_rank|6f5d8679b602,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3))|h=1","zscore(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3))",basis_premium_like|positioning_like|signed_spread|f06a499cc28d,a7ls30_f0453cea9174c2a1,basis_premium_like|positioning_like,signed_spread,1,"ZScore(Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3))",basis_premium_like|positioning_like|signed_spread|f06a499cc28d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))))|h=1","zscore(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|spread_rank|b4eb27fc06b1,a7ls30_bd9dceb8e47848ae,basis_premium_like|positioning_like,spread_rank,1,"ZScore(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))))",basis_premium_like|positioning_like|spread_rank|b4eb27fc06b1,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))|h=1","csrank(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|69b51c8dbf21,a7ls30_872173b9c53fcf3c,basis_premium_like|positioning_like,signed_spread,1,"CSRank(ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|69b51c8dbf21,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),-3,3)|h=1","clip(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),-3,3)",basis_premium_like|positioning_like|signed_spread|bf99d9d17ef6,a7ls30_6362b1217b6b3264,basis_premium_like|positioning_like,signed_spread,1,"Clip(ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))),-3,3)",basis_premium_like|positioning_like|signed_spread|bf99d9d17ef6,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))|h=1","zscore(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|69e4f3c0558b,a7ls30_b6d767166a713bc5,basis_premium_like|positioning_like,signed_spread,1,"ZScore(ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))))",basis_premium_like|positioning_like|signed_spread|69e4f3c0558b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(sub(csrank(delta(mark_index_basis_bps,168)),csrank(mean(global_long_short_account_ratio_mean,2))))|h=1","neg(sub(csrank(delta(mark_index_basis_bps,168)),csrank(mean(global_long_short_account_ratio_mean,2))))",basis_premium_like|positioning_like|spread_rank|85b385f48d6a,a7ls30_49a74710515a0dfa,basis_premium_like|positioning_like,spread_rank,1,"Neg(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Mean(global_long_short_account_ratio_mean,2))))",basis_premium_like|positioning_like|spread_rank|85b385f48d6a,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,96))|h=24","sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,96))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|f9f37c62b5b3,a7ls30_ebeebc17471650f5,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,96))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|f9f37c62b5b3,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))))|h=1","csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))))",basis_premium_like|positioning_like|spread_rank|6f5d8679b602,a7ls30_b255a88752903afa,basis_premium_like|positioning_like,spread_rank,1,"CSRank(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_last,6))))",basis_premium_like|positioning_like|spread_rank|6f5d8679b602,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),-3,3)|h=1","clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),-3,3)",basis_premium_like|positioning_like|spread_rank|81332a577e66,a7ls30_70a4ad7a0d56d123,basis_premium_like|positioning_like,spread_rank,1,"Clip(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_last,6))),-3,3)",basis_premium_like|positioning_like|spread_rank|81332a577e66,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),abs(zscore(mean(open_interest_last,168))))|h=8","safediv(csrank(zscore(mean(mul(mean(open_interest_mean,2),delta(top_long_short_position_ratio_last,4)),4))),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|smooth_mul|03a4bdc0d7fb,a7ls30_1ef40c489393f52f,open_interest_like|positioning_like,smooth_mul,8,"SafeDiv(CSRank(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4))),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|smooth_mul|03a4bdc0d7fb,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(csrank(mean(mul(mean(open_interest_last,3),delta(top_long_short_position_ratio_last,4)),4)),abs(zscore(mean(open_interest_last,168))))|h=8","safediv(csrank(mean(mul(mean(open_interest_last,3),delta(top_long_short_position_ratio_last,4)),4)),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|smooth_mul|d0ba8ec5f1ac,a7ls30_cfdb9cbfeba34e8a,open_interest_like|positioning_like,smooth_mul,8,"SafeDiv(CSRank(Mean(Mul(Mean(open_interest_last,3),Delta(top_long_short_position_ratio_last,4)),4)),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|smooth_mul|d0ba8ec5f1ac,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,3)),4))|h=8","neg(mean(mul(mean(open_interest_mean,12),delta(top_long_short_position_ratio_last,3)),4))",open_interest_like|positioning_like|smooth_mul|b77a0097f99b,a7ls30_2d75612776cd061d,open_interest_like|positioning_like,smooth_mul,8,"Neg(Mean(Mul(Mean(open_interest_mean,12),Delta(top_long_short_position_ratio_last,3)),4))",open_interest_like|positioning_like|smooth_mul|b77a0097f99b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
