blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression
a7ff24r_54ec30e5ce4353ba,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,False,skel_0994b3a36a4d53ba,prod_ab69f38685c2f764,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,2),premium_close_bps)"
a7ff24r_6b29e664c1bd0c20,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,False,skel_0994b3a36a4d53ba,prod_6384b2b7e67207b7,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,1),premium_close_bps)"
a7ff24r_70844c64a1855f7e,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,False,skel_0994b3a36a4d53ba,prod_5d87dfb0a9d94198,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,12),premium_close_bps)"
a7ff24r_73ab58f0e33415cc,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,False,skel_0994b3a36a4d53ba,prod_a96996e9e0742f02,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,4),premium_close_bps)"
a7ff24r_a7f6507488c8679a,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,False,skel_0994b3a36a4d53ba,prod_64d812b0eecec1ef,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,8),premium_close_bps)"
a7ff24r_ce09654946e809e8,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,False,skel_0994b3a36a4d53ba,prod_c03d24e00c01bff0,True,True,shard_00,"Mul(Delta(mark_index_basis_bps,2),premium_close_bps)"
a7ff24r_f5661f59779baae3,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,False,skel_0994b3a36a4d53ba,prod_d1843865ce32dfad,True,True,shard_00,"Mul(Delta(mark_index_basis_bps,4),premium_close_bps)"
a7ff24r_f695d065dec8c1ad,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,False,skel_0994b3a36a4d53ba,prod_7cba69198509dbdc,True,True,shard_00,"Mul(Delta(mark_index_basis_bps,8),premium_close_bps)"
a7ff24r_038ab74762617034,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,level,False,skel_337820bc5afcf6cc,prod_9ccf4d911d864d56,True,True,shard_00,"Mul(mark_index_basis_bps,premium_close_bps)"
a7ff24r_0ae0838d44e5ced7,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,False,skel_97ea9710bb50e137,prod_67cf7f6ccdc35b54,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,4)),premium_close_bps)"
a7ff24r_439fc3b2a7da1540,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_97ea9710bb50e137,prod_c8e675c35344c3fd,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,12)),premium_close_bps)"
a7ff24r_55922c6f5413e5e9,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,False,skel_97ea9710bb50e137,prod_3e62ff7950e6466d,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,8)),premium_close_bps)"
a7ff24r_6fe4fb1cbcbf596c,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,level,False,skel_97ea9710bb50e137,prod_2d2a5c8e20205c8b,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,2)),premium_close_bps)"
a7ff24r_e9935605b6c5eeb4,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,False,skel_97ea9710bb50e137,prod_c693bd7e1f712d54,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),premium_close_bps)"
a7ff24r_04c6be3326e1dbcd,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_2h,False,skel_a2f58ee62d9e7ad2,prod_a9125126ab06b10d,True,True,shard_00,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,2)))"
a7ff24r_20a079fcfdf25411,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_1h,False,skel_a2f58ee62d9e7ad2,prod_bfc4472639d2207a,True,True,shard_00,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,1)))"
a7ff24r_23dbbce9866b4b2b,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_8h,False,skel_a2f58ee62d9e7ad2,prod_3868708d36b232a9,True,True,shard_00,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))"
a7ff24r_83c39e0278e793ac,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_12h,False,skel_a2f58ee62d9e7ad2,prod_b228470f83b22e2a,True,True,shard_00,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,12)))"
a7ff24r_aea0496ef98b6808,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,False,skel_a2f58ee62d9e7ad2,prod_23d44f7cb0e733c4,True,True,shard_00,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,4)))"
a7ff24r_153150ce9f2b7614,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_2h,False,skel_eaa129218e1e1a2f,prod_8f496ba46568a716,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,2))"
a7ff24r_32f3ba668bc38d03,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_8h,False,skel_eaa129218e1e1a2f,prod_45d543eb98387aed,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,8))"
a7ff24r_45d7b4c784664282,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_8h,False,skel_eaa129218e1e1a2f,prod_dc2e2a63e525f6c8,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,8))"
a7ff24r_565844b4b03d0c4e,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_1h,False,skel_eaa129218e1e1a2f,prod_f96cb41d08153159,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,1))"
a7ff24r_5a5b2d36ce1bfa55,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_12h,False,skel_eaa129218e1e1a2f,prod_29e800a68d2ca230,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,12))"
a7ff24r_66c8dc3dfd71fb92,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_4h,False,skel_eaa129218e1e1a2f,prod_7d7d81635bcd9fc5,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,4))"
a7ff24r_b49a82ab946f4f0c,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_12h,False,skel_eaa129218e1e1a2f,prod_d85d419410133aba,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,12))"
a7ff24r_c07a5893014d3870,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_4h,False,skel_eaa129218e1e1a2f,prod_151f33ce2e8ef42a,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,4))"
a7ff24r_c52d5fddec1c7cad,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_2h,False,skel_eaa129218e1e1a2f,prod_69a849eaeec55e24,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,2))"
a7ff24r_cf7da82540f43dfe,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_1h,False,skel_eaa129218e1e1a2f,prod_0427c48f18462191,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,1))"
a7ff24r_05a1173de9489316,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_4h,False,skel_f8484b844efd270f,prod_72b341d01ad84652,True,True,shard_00,"Mul(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_425d86b74107cad4,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,False,skel_f8484b844efd270f,prod_cd075871ebb6b02e,True,True,shard_00,"Mul(mark_index_basis_bps,Mean(premium_close_bps,8))"
a7ff24r_521e3200f879e3a6,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_2h,False,skel_f8484b844efd270f,prod_6a5cc0ec58118685,True,True,shard_00,"Mul(mark_index_basis_bps,Delta(premium_close_bps,2))"
a7ff24r_52c515213fcc693a,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,False,skel_f8484b844efd270f,prod_1c97129c31dac1b3,True,True,shard_00,"Mul(mark_index_basis_bps,Mean(premium_close_bps,12))"
a7ff24r_765592390d9684ae,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_12h,False,skel_f8484b844efd270f,prod_8ad921e575f667c3,True,True,shard_00,"Mul(mark_index_basis_bps,Delta(premium_close_bps,12))"
a7ff24r_8d906801b8dec4c0,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,False,skel_f8484b844efd270f,prod_558b2d34c31d89f0,True,True,shard_00,"Mul(mark_index_basis_bps,Mean(premium_close_bps,2))"
a7ff24r_b2f18f309484feb5,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_1h,False,skel_f8484b844efd270f,prod_18a00c7e93ba97e2,True,True,shard_00,"Mul(mark_index_basis_bps,Delta(premium_close_bps,1))"
a7ff24r_b8a266498097ead6,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,False,skel_f8484b844efd270f,prod_a68b41af26fc0e8f,True,True,shard_00,"Mul(mark_index_basis_bps,Delta(premium_close_bps,8))"
a7ff24r_cfef64e5c0ad5012,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,False,skel_f8484b844efd270f,prod_dd1c42f787badad1,True,True,shard_00,"Mul(mark_index_basis_bps,Delta(premium_close_bps,4))"
a7ff24r_f8a55dc66c32c35b,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_1h,False,skel_f8484b844efd270f,prod_ad633bcf0b7f1288,True,True,shard_00,"Mul(mark_index_basis_bps,Mean(premium_close_bps,1))"
a7ff24r_0976d19eda31e7f3,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,False,skel_136259b72205469f,prod_f76e81ff982d0c62,True,True,shard_00,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_0ba14c1c756fb529,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,False,skel_136259b72205469f,prod_a69e459f6162b766,True,True,shard_00,"SafeDiv(Delta(mark_index_basis_bps,8),Abs(premium_close_bps))"
a7ff24r_298895bc6f870b0f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,False,skel_136259b72205469f,prod_6265c66b4978d2ee,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,1),Abs(premium_close_bps))"
a7ff24r_596e8f66dbea15c3,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,level,False,skel_136259b72205469f,prod_b8468e58ad10b7b6,True,True,shard_00,"SafeDiv(Delta(mark_index_basis_bps,1),Abs(premium_close_bps))"
a7ff24r_5c58f62af64d6afe,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,False,skel_136259b72205469f,prod_f020eb33c7cb8ecd,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_7c2d44b0fb482ce4,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,False,skel_136259b72205469f,prod_09f89f07f418c97d,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,12),Abs(premium_close_bps))"
a7ff24r_8d5909d227d38ecd,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,False,skel_136259b72205469f,prod_b50f0744657a7110,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,8),Abs(premium_close_bps))"
a7ff24r_9ce694a986eba07d,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,False,skel_136259b72205469f,prod_df190933ad77ae7d,True,True,shard_00,"SafeDiv(Delta(mark_index_basis_bps,4),Abs(premium_close_bps))"
a7ff24r_ea380c66d93424b9,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,False,skel_136259b72205469f,prod_34cef2d831848e80,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,4),Abs(premium_close_bps))"
a7ff24r_fa7d095ebf6731b9,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,level,False,skel_136259b72205469f,prod_1174d8bce0dd621d,True,True,shard_00,"SafeDiv(Delta(mark_index_basis_bps,12),Abs(premium_close_bps))"
a7ff24r_45d4e527608b6e82,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,False,skel_51c2bb588b20fa9e,prod_26155c0de9f40b78,True,True,shard_00,"SafeDiv(ZScore(Mean(mark_index_basis_bps,4)),Abs(premium_close_bps))"
a7ff24r_52be692a8fb8d5ea,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,False,skel_51c2bb588b20fa9e,prod_d1c586dfd9f75c6f,True,True,shard_00,"SafeDiv(ZScore(Mean(mark_index_basis_bps,1)),Abs(premium_close_bps))"
