base_field,semantic_type,seed_route,transform_name,formula_count,materialization_count,company_wave_count,levels,motifs,semantic_pairs,side
trade_low,volatility_like,modifier_only_seed,level,102,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;liquidity_like|volatility_like,secondary
mark_open,basis_premium_like,modifier_only_seed,level,100,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_1h,99,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_2h,99,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_12h,97,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_4h,97,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_8h,97,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_24h,96,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,primary
premium_count,basis_premium_like,modifier_only_seed,level,96,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
index_low,basis_premium_like,modifier_only_seed,level,94,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
index_open,basis_premium_like,modifier_only_seed,level,94,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
mark_count,basis_premium_like,modifier_only_seed,level,94,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
basis_abs_168h,basis_premium_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_high,basis_premium_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
premium_low,basis_premium_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
premium_open,basis_premium_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|positioning_like;basis_premium_like|volatility_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,level,92,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,level,90,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,level,90,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
trade_close,price_like,modifier_only_seed,level,90,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|price_like,secondary
index_close,basis_premium_like,modifier_only_seed,delta_12h,85,26,25,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,delta_1h,85,31,27,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,delta_2h,85,23,22,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,delta_4h,85,30,26,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,delta_8h,85,27,25,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,mean_12h,85,31,23,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,mean_1h,85,29,27,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,mean_2h,85,30,25,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,mean_4h,85,28,26,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,mean_8h,85,27,24,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_count,basis_premium_like,modifier_only_seed,level,84,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
index_high,basis_premium_like,modifier_only_seed,level,84,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,level,77,32,32,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_12h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_1h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_24h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_2h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_4h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_8h,76,0,0,L4_factor_candidate_probe,mean_reversion_gate;relative_shock;signed_spread;smooth_mul,basis_premium_like|positioning_like,primary
realized_vol_72h,volatility_like,modifier_only_seed,level,74,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;liquidity_like|volatility_like,secondary
mark_close,basis_premium_like,modifier_only_seed,delta_1h,72,15,13,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,delta_12h,69,15,12,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,delta_2h,69,19,16,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,delta_4h,69,14,12,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,delta_8h,69,16,14,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,mean_12h,69,16,14,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,mean_1h,69,16,13,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,mean_2h,69,17,15,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,mean_4h,69,17,15,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,mean_8h,69,18,16,L3_state_conditioned_feature;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
index_close,basis_premium_like,modifier_only_seed,zmean_24h,66,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_close,basis_premium_like,modifier_only_seed,zmean_24h,66,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
trade_return_24h,price_like,modifier_only_seed,level,66,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|price_like,secondary
metrics_n_5m,positioning_like,modifier_only_seed,level,65,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,level,64,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
