generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons,control_id,base_candidate_id,control_mode,control_class,promotable,allowed_in_a7x3_replay
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772__ctrl_time_shuffle_1665118290a1,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772__ctrl_wrong_lag_6ea11a5bd829,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772__ctrl_sign_flip_f60e04e9f793,a7x3_F1_aggtrades_basis_interaction_24_611fae9dc772,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb__ctrl_row_shuffle_abd7f9c5cb43,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb__ctrl_time_shuffle_99285762c456,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb__ctrl_wrong_lag_3ff18303fc84,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,12)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb__ctrl_sign_flip_2f38bb3ad79d,a7x3_F1_aggtrades_basis_interaction_24_7409225ca6eb,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08__ctrl_row_shuffle_6e041b17603a,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08__ctrl_time_shuffle_6827027c1721,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08__ctrl_wrong_lag_245839e280dd,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08__ctrl_sign_flip_2ed334b11857,a7x3_F1_aggtrades_basis_interaction_24_5c0d8a906d08,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462__ctrl_row_shuffle_c006cdc72795,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462__ctrl_time_shuffle_cfa816c71333,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462__ctrl_wrong_lag_212c99fe177a,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,24)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462__ctrl_sign_flip_d5022eae4b99,a7x3_F1_aggtrades_basis_interaction_24_d9801523c462,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2__ctrl_row_shuffle_485fe2fde6e6,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2__ctrl_time_shuffle_cb5756d75387,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2__ctrl_wrong_lag_cb25dc04809f,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(mark_index_ratio))",24,agg_cross_symbol_signed_flow_share;mark_index_ratio,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2__ctrl_sign_flip_cdef3432a63e,a7x3_F1_aggtrades_basis_interaction_24_12028162f8f2,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d__ctrl_row_shuffle_ba5418f60b58,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d__ctrl_time_shuffle_d99c1a505b33,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d__ctrl_wrong_lag_035fb72ef386,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F1_aggtrades_basis_interaction,agg_x_basis,"Mul(ZScore(Decay(agg_cross_symbol_signed_flow_share,48)),Rank(premium_index))",24,agg_cross_symbol_signed_flow_share;premium_index,aggtrades_reset_interaction,agg_x_basis,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d__ctrl_sign_flip_4a3ba3f38efd,a7x3_F1_aggtrades_basis_interaction_24_45e99316b43d,sign_flip,a7x3_replay_negative_control,False,True
