candidate_id,family_id,label_family,horizon_h,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,0.0004034086768426766,1.346617114170338,0.9038532285823235,-0.19847666820397647,0.5111731843575419
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,0.000218333988759374,0.46092809398047474,0.5534664140792599,-0.9620153663660951,0.5167597765363129
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,known_may2026_stress,595,96.0,0.00015352951449577073,0.38163137720017937,0.216176478875088,-0.0645451520334239,0.5378151260504201
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,time_shuffle,train_2024,716,95.93435754189944,1.8761624683370233e-05,0.06922736575576606,-0.14900180939431473,-0.3682497533692403,0.505586592178771
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,time_shuffle,validation_2025H1,716,95.93994413407822,0.00017182529417503054,1.0171438472277015,0.2112859871436007,-0.3703184497662334,0.5237430167597765
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,time_shuffle,test_2025H2,716,95.95670391061452,-0.0001106082571985225,-0.49870231378371577,0.0009661571408799714,-1.2068546669916795,0.4860335195530726
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,time_shuffle,recent_oos_2026JanApr,716,95.95251396648045,-0.00018400401167333383,-0.5503005498798954,-0.5956203887294418,-1.398655428665608,0.505586592178771
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,time_shuffle,known_may2026_stress,596,95.93959731543625,9.659855573170656e-05,0.3298876311707741,0.19461340343174446,-0.5994504722652872,0.5100671140939598
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,symbol_shuffle,train_2024,716,96.0,-2.1241773828050187e-06,-0.008246368732081486,-0.017751028864277624,-0.8502777210893802,0.5181564245810056
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,symbol_shuffle,validation_2025H1,716,96.0,-0.00011548277622195679,-0.5710705700561686,-0.46963904170157117,-0.9254199901857487,0.49022346368715086
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,symbol_shuffle,test_2025H2,716,96.0,-0.00014719187179984184,-0.7068388488063735,-0.3771502605917828,-1.191864222318154,0.49162011173184356
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,symbol_shuffle,recent_oos_2026JanApr,716,96.0,0.0001730912777526488,0.5029600965957423,0.5019769661479078,-0.7114829547650771,0.5293296089385475
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,symbol_shuffle,known_may2026_stress,595,96.0,0.0002017943977382649,0.7329877286808414,0.18359317975719486,-0.3178929718203195,0.4957983193277311
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,same_family_random,train_2024,716,96.0,-0.00023051409318021075,-0.8433834314803813,-0.508376523805934,-1.3942239938024419,0.4860335195530726
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,same_family_random,validation_2025H1,716,96.0,-8.474669279095644e-05,-0.4183426169753247,0.49321935190916,-1.8627933781181907,0.5181564245810056
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,same_family_random,test_2025H2,716,96.0,0.0003459016022225535,1.730582579336125,0.6554362415036882,-0.41939584397544444,0.49860335195530725
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,same_family_random,recent_oos_2026JanApr,716,96.0,-0.00011119197078593082,-0.32087357412312845,-0.14632485346903396,-0.564026428958022,0.49441340782122906
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L1_cross_sectional_relative_return,4,same_family_random,known_may2026_stress,596,96.0,-0.00027737933592731343,-0.9787091880367074,-0.4408375699968006,-2.01861606285845,0.5016778523489933
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,original,train_2024,719,96.0,-0.0010457143100433381,-3.7687502779261246,-3.7687502779261246,-3.7687502779261246,0.41307371349095967
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,original,validation_2025H1,719,96.0,-0.00021927797767041783,-1.2404979935905247,-1.2404979935905247,-1.2404979935905247,0.43532684283727396
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,original,test_2025H2,719,96.0,-0.0006485066100570735,-3.2456523365081433,-3.2456523365081433,-3.2456523365081433,0.3810848400556328
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,original,recent_oos_2026JanApr,719,96.0,-0.0008754738809387903,-2.35321879779842,-2.35321879779842,-2.35321879779842,0.3852573018080668
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,original,known_may2026_stress,598,96.0,-0.0005749712627922546,-2.4703721936389957,-2.4703721936389957,-2.4703721936389957,0.45819397993311034
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,one_bar_lag,train_2024,718,96.0,-0.00038788902621118935,-1.5260822442616209,-1.5260822442616209,-1.5260822442616209,0.45125348189415043
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,one_bar_lag,validation_2025H1,719,96.0,-0.00024951863608290483,-1.7374988086356529,-1.7374988086356529,-1.7374988086356529,0.4520166898470097
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,one_bar_lag,test_2025H2,719,96.0,-0.000586083610460332,-3.3213280151485027,-3.3213280151485027,-3.3213280151485027,0.44923504867872044
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,719,96.0,-0.0008342330340096803,-2.3856871024930073,-2.3856871024930073,-2.3856871024930073,0.4853963838664812
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,one_bar_lag,known_may2026_stress,598,96.0,1.1561654173665838e-05,0.05504931117826421,0.05504931117826421,0.05504931117826421,0.48494983277591974
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,train_2024,719,96.0,0.025731554616261924,61.376769047600135,61.376769047600135,61.376769047600135,1.0
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,validation_2025H1,719,96.0,0.01658983755557906,81.07889703489795,81.07889703489795,81.07889703489795,1.0
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,test_2025H2,719,96.0,0.01930565995641802,87.99762141625742,87.99762141625742,87.99762141625742,1.0
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,719,96.0,0.028838397429334875,65.64175477454941,65.64175477454941,65.64175477454941,1.0
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,0.022516970599338455,83.6363072136984,83.6363072136984,83.6363072136984,1.0
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,train_2024,695,96.0,-0.0005062906030950477,-2.3872232666968705,-2.3872232666968705,-2.3872232666968705,0.46474820143884893
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,validation_2025H1,719,96.0,0.0001683994710841205,1.2914911810632121,1.2914911810632121,1.2914911810632121,0.5146036161335188
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,test_2025H2,719,96.0,-1.8929716509640324e-05,-0.12470867833398902,-0.12470867833398902,-0.12470867833398902,0.48956884561891517
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,719,96.0,0.00038097935173932824,1.3714550221890383,1.3714550221890383,1.3714550221890383,0.5062586926286509
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,known_may2026_stress,598,96.0,-0.00017055243679118558,-0.8543561350615823,-0.8543561350615823,-0.8543561350615823,0.48327759197324416
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,time_shuffle,train_2024,719,95.9346314325452,1.1373870634779571e-05,0.08767018819412034,0.08767018819412034,0.08767018819412034,0.5048678720445062
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,time_shuffle,validation_2025H1,719,95.94019471488178,2.0330216978961945e-05,0.22585172863736053,0.22585172863736053,0.22585172863736053,0.5132127955493742
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,time_shuffle,test_2025H2,719,95.95688456189151,-7.591702012113655e-05,-0.6741539485980028,-0.6741539485980028,-0.6741539485980028,0.4728789986091794
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,719,95.95132127955493,0.00010978370560604527,0.5975521436428739,0.5975521436428739,0.5975521436428739,0.5201668984700973
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,time_shuffle,known_may2026_stress,599,95.9398998330551,-3.921396446592523e-05,-0.29226215892262153,-0.29226215892262153,-0.29226215892262153,0.4991652754590985
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,symbol_shuffle,train_2024,719,96.0,-0.00011704451559702247,-0.8753083109300578,-0.8753083109300578,-0.8753083109300578,0.4965229485396384
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,symbol_shuffle,validation_2025H1,719,96.0,2.286667016302108e-05,0.268794152070914,0.268794152070914,0.268794152070914,0.48400556328233657
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,symbol_shuffle,test_2025H2,719,96.0,8.154505377204585e-05,0.7927400950921434,0.7927400950921434,0.7927400950921434,0.5104311543810849
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,symbol_shuffle,recent_oos_2026JanApr,719,96.0,0.0001208510461337427,0.6500203883582456,0.6500203883582456,0.6500203883582456,0.5340751043115438
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,symbol_shuffle,known_may2026_stress,598,96.0,-0.0001663406865597378,-1.264808578223225,-1.264808578223225,-1.264808578223225,0.47324414715719065
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,same_family_random,train_2024,719,96.0,7.194085780806662e-05,0.4909528919440329,0.4909528919440329,0.4909528919440329,0.4951321279554937
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,same_family_random,validation_2025H1,719,96.0,5.462790294762821e-06,0.06541397283072299,0.06541397283072299,0.06541397283072299,0.5034770514603616
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,same_family_random,test_2025H2,719,96.0,5.0755761127679225e-05,0.47127193075797486,0.47127193075797486,0.47127193075797486,0.5104311543810849
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,same_family_random,recent_oos_2026JanApr,719,96.0,-0.00012961364144456656,-0.689143700098671,-0.689143700098671,-0.689143700098671,0.5159944367176634
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,1,same_family_random,known_may2026_stress,599,96.0,4.5241747281353695e-05,0.3123042243385619,0.3123042243385619,0.3123042243385619,0.5125208681135225
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,original,train_2024,716,96.0,-0.0019572482194887032,-4.023343256537129,-1.8183974304530155,-3.6195294862104217,0.4106145251396648
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,original,validation_2025H1,716,96.0,-0.0007897954303678021,-2.534563769978183,-1.2417442572320285,-1.846775676227019,0.43854748603351956
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,original,test_2025H2,716,96.0,-0.0013636789372808936,-3.8522535299758425,-2.080918068542174,-2.5185636901609376,0.4036312849162011
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,original,recent_oos_2026JanApr,716,96.0,-0.0009483870120120138,-1.4020516877216755,-0.7152602765399185,-2.0044262577692207,0.43575418994413406
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,original,known_may2026_stress,595,96.0,-0.0005228220231953075,-1.215948246181494,-0.3100880088265129,-1.6439681710118765,0.4588235294117647
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,one_bar_lag,train_2024,715,96.0,-0.0010403170659251048,-2.2022166483993133,-0.8621683158085365,-2.349621892973704,0.44755244755244755
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,one_bar_lag,validation_2025H1,716,96.0,-0.0005992775477319075,-1.9746267281249055,-1.2521376017122916,-1.453169822818812,0.4594972067039106
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,one_bar_lag,test_2025H2,716,96.0,-0.0007382875690302289,-2.1571536843944514,-1.0038091301384835,-1.8481239834255954,0.4622905027932961
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,one_bar_lag,recent_oos_2026JanApr,716,96.0,-0.00018127355005887158,-0.28081293705211474,-0.2809597879582948,-1.1850404220414705,0.47067039106145253
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,one_bar_lag,known_may2026_stress,595,96.0,0.00011206811224163732,0.2618792052868611,0.17558755488644165,-0.7803371165433521,0.492436974789916
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,train_2024,716,96.0,0.023934991785830837,40.18932380610738,19.977296181433218,19.3605100616467,0.9776536312849162
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,validation_2025H1,716,96.0,0.015827677468483587,48.93927925262143,25.397150874623705,22.140134991861608,0.9902234636871509
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,test_2025H2,716,96.0,0.018000197497725058,47.31662436273706,23.572693132983783,21.709578208960693,0.9874301675977654
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,716,96.0,0.027202297628170162,38.30027761417816,18.972857149023138,18.135170443485183,0.9678770949720671
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,known_may2026_stress,596,96.0,0.022132927129487747,47.37241189574541,23.512878536887907,22.039844368853352,0.9949664429530202
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,train_2024,692,96.0,-0.0005002760711114315,-1.2030975204437735,-0.5010787989415673,-1.8282425216809324,0.4884393063583815
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,validation_2025H1,716,96.0,0.0005046189278304835,1.9224703180973493,0.7322602956601258,0.25450248082613397,0.520949720670391
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,0.0004034086768426766,1.346617114170338,0.9038532285823235,-0.19847666820397655,0.5111731843575419
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,0.00021833398875937375,0.4609280939804742,0.5534664140792599,-0.9620153663660951,0.5167597765363129
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,known_may2026_stress,595,96.0,0.00015352951449577073,0.38163137720017937,0.21617647887508795,-0.06454515203342386,0.5378151260504201
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,time_shuffle,train_2024,716,95.93435754189944,1.8761624683370213e-05,0.06922736575576599,-0.1490018093943148,-0.3682497533692399,0.505586592178771
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,time_shuffle,validation_2025H1,716,95.93994413407822,0.00017182529417503046,1.0171438472277012,0.21128598714360086,-0.37031844976623357,0.5237430167597765
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,time_shuffle,test_2025H2,716,95.95670391061452,-0.00011060825719852257,-0.49870231378371593,0.0009661571408799076,-1.20685466699168,0.4860335195530726
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,time_shuffle,recent_oos_2026JanApr,716,95.95251396648045,-0.00018400401167333383,-0.5503005498798954,-0.5956203887294418,-1.3986554286656085,0.505586592178771
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,time_shuffle,known_may2026_stress,596,95.93959731543625,9.659855573170664e-05,0.32988763117077435,0.1946134034317446,-0.5994504722652877,0.5100671140939598
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,symbol_shuffle,train_2024,716,96.0,-2.1241773828051737e-06,-0.008246368732082088,-0.017751028864277773,-0.8502777210893807,0.5181564245810056
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,symbol_shuffle,validation_2025H1,716,96.0,-0.00011548277622195678,-0.5710705700561685,-0.4696390417015711,-0.9254199901857489,0.49022346368715086
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,symbol_shuffle,test_2025H2,716,96.0,-0.00014719187179984178,-0.7068388488063732,-0.37715026059178264,-1.1918642223181533,0.49162011173184356
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,symbol_shuffle,recent_oos_2026JanApr,716,96.0,0.00017309127775264868,0.502960096595742,0.501976966147908,-0.7114829547650778,0.5293296089385475
a7ab3_1bbac777d8c7cece,G0_price_return_reversal,L0_raw_forward_return,4,symbol_shuffle,known_may2026_stress,595,96.0,0.00020179439773826503,0.7329877286808418,0.18359317975719502,-0.3178929718203194,0.4957983193277311
