blueprint_id,layer,primary_field,secondary_field,primary_transform,secondary_transform,motif,expression,semantic_pair,pair_policy,candidate_role,requires_controls,numeric_probe_priority,pair_policy_reason,skeleton_key,production_key,selected_for_a7ff8_numeric_probe
a7ff7e_15ba28d7f1306b75,F1_single_field_expanded,mark_index_basis_bps,,level,,single,mark_index_basis_bps,basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_ca36cd3eaf5a3a94,prod_9565c946a2809299,True
a7ff7e_2352f4afc86f9d62,F1_single_field_expanded,mark_index_basis_bps,,zscore,,single,ZScore(mark_index_basis_bps),basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_f6a3f0b03e9258f2,prod_e69ede376f0ba2d7,True
a7ff7e_39970113ca76e295,F1_single_field_expanded,mark_index_basis_bps,,delta_48h,,single,"Delta(mark_index_basis_bps,48)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_5f5e93d7c35fd792,True
a7ff7e_3ea8e79c7504f184,F1_single_field_expanded,mark_index_basis_bps,,delta_4h,,single,"Delta(mark_index_basis_bps,4)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_2e65a589d9d12580,True
a7ff7e_436b541b33d083e6,F1_single_field_expanded,mark_index_basis_bps,,csrank,,single,CSRank(mark_index_basis_bps),basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_f6a3f0b03e9258f2,prod_f6ed29746399e818,True
a7ff7e_454b18e00e63d958,F1_single_field_expanded,mark_index_basis_bps,,delta_12h,,single,"Delta(mark_index_basis_bps,12)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,True
a7ff7e_5aa0e7a95e8f0f7f,F1_single_field_expanded,mark_index_basis_bps,,abs_zscore,,single,Abs(ZScore(mark_index_basis_bps)),basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_8fddb793850a1493,prod_1f474ceba4cb92c7,True
a7ff7e_5aac42554cb19c48,F1_single_field_expanded,mark_index_basis_bps,,delta_1h,,single,"Delta(mark_index_basis_bps,1)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_e48a6a3c8b617f48,True
a7ff7e_7e69ae852cf37229,F1_single_field_expanded,mark_index_basis_bps,,winsor_zscore,,single,"Clip(ZScore(mark_index_basis_bps),-3,3)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_8a3e91f81074ce44,prod_b423e3b29c8cd291,True
a7ff7e_81f0e048570af6db,F1_single_field_expanded,mark_index_basis_bps,,decay_24h,,single,"Decay(mark_index_basis_bps,24)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_91f2d0a1e37a54e8,True
a7ff7e_9c045a6f4fea31f7,F1_single_field_expanded,mark_index_basis_bps,,decay_8h,,single,"Decay(mark_index_basis_bps,8)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_3ac3049ba5f25313,True
a7ff7e_b43e221a6757fcbf,F1_single_field_expanded,mark_index_basis_bps,,delta_24h,,single,"Delta(mark_index_basis_bps,24)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_6b5cfa223e66ae24,True
a7ff7e_cdcf38bf2a58150c,F1_single_field_expanded,mark_index_basis_bps,,mean_4h,,single,"Mean(mark_index_basis_bps,4)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_bf17218cf6a6b69f,True
a7ff7e_e069ae2e1b7a109e,F1_single_field_expanded,mark_index_basis_bps,,mean_24h,,single,"Mean(mark_index_basis_bps,24)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_57ea525df6de513b,True
a7ff7e_ea609aca7c31bd4e,F1_single_field_expanded,mark_index_basis_bps,,tsrank_24h,,single,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single_signal_seed,ordinary_alpha_valid,True,P0,,skel_1d39996e97d5ace0,prod_1954fc787be3535d,True
a7ff7e_0036a70175a3fc4d,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,delta_4h,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_ac3a45a1120f7842,prod_ab4bc52ad1bf2963,True
a7ff7e_00458b1756211ded,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_4h,level,gated_sign,"Mul(Delta(mark_index_basis_bps,4),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_136259b72205469f,prod_d2898e0d190aacee,True
a7ff7e_00db9c91e482de18,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_4h,delta_48h,gated_sign,"Mul(Delta(mark_index_basis_bps,4),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_c70d79081da5bb19,True
a7ff7e_01a7c4db6a4c443a,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_4h,sign_delta_24h,gated_sign,"Mul(Delta(mark_index_basis_bps,4),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_156d0fafafecde17,prod_11890dc410755905,True
a7ff7e_0332925187994168,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,delta_4h,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_708dc6ab65daf703,True
a7ff7e_045c851a9508a546,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,winsor_zscore,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_cef4165a231e27e4,prod_4288d63deec63761,True
a7ff7e_09c74d60d25a4769,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,zscore,zscore,gated_sign,"Mul(ZScore(mark_index_basis_bps),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_897201905b87a210,prod_f6273eb59f48be80,True
a7ff7e_0a8af557650d4cf9,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,csrank,delta_1h,gated_sign,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1a1b3fb29dff7328,prod_adbbbee614991829,True
a7ff7e_0b479d31899791c3,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,level,winsor_zscore,gated_sign,"Mul(mark_index_basis_bps,Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1c4b9d5957f9af9c,prod_d909843bf922ac63,True
a7ff7e_0d596b3d6cda062c,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_12h,zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,12),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_7521c521760011ab,True
a7ff7e_10292002161817c4,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,csrank,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_d518355125a5ddea,True
a7ff7e_1194937a763a8bd8,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,level,zscore,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_06aed53e0aa5366a,prod_53b9a9c03ba12990,True
a7ff7e_18eac1b7714c5136,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,delta_1h,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_f8b4d9b1b2408640,True
a7ff7e_1a823396309e4dc7,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,delta_1h,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_3fbd394f2c4fa331,True
a7ff7e_1aa41a656165a9b9,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_69de201b79c0b6d1,True
a7ff7e_1c9b88500c7ca5ac,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_4h,winsor_zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,4),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_6a3533b4d89c4d45,prod_15726a9eaf5e4da5,True
a7ff7e_1cefe876c0638992,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,zscore,delta_48h,gated_sign,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1a1b3fb29dff7328,prod_4f2067fc72eaed07,True
a7ff7e_1e16a045860c4689,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,delta_48h,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_dbe7d9598bacf5ba,True
a7ff7e_2627a7a428d54d20,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,csrank,csrank,gated_sign,"Mul(CSRank(mark_index_basis_bps),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_897201905b87a210,prod_23ac32366971ba0b,True
a7ff7e_2d8f984e9a6828e2,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_4h,csrank,gated_sign,"Mul(Delta(mark_index_basis_bps,4),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_d16e3cf18c80730b,True
a7ff7e_2db929c4bbed3411,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,csrank,delta_24h,gated_sign,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1a1b3fb29dff7328,prod_ec86cfbc956c2fbb,True
a7ff7e_303a085bd066346e,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_12h,csrank,gated_sign,"Mul(Delta(mark_index_basis_bps,12),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_42614c8b4ac47be0,True
a7ff7e_306abaa36ac72ce8,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,csrank,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_efac485476658a27,prod_bbde88d090085f7f,True
a7ff7e_30b0a36e2f0d07c0,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,csrank,delta_4h,gated_sign,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1a1b3fb29dff7328,prod_76b133df1aca3ae3,True
a7ff7e_31b6ebedd8760de6,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,delta_48h,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_67f0f58a4572b2ff,True
a7ff7e_38536def0f5a502c,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,csrank,zscore,gated_sign,"Mul(CSRank(mark_index_basis_bps),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_897201905b87a210,prod_648790bb7a3014e7,True
a7ff7e_3a21367110d300a2,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,delta_4h,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_949bb3173344f522,True
a7ff7e_3ab1223528d2dfb0,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,winsor_zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_6a3533b4d89c4d45,prod_b61e6085f70ddd80,True
a7ff7e_3de5984ae7a1281a,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,winsor_zscore,winsor_zscore,gated_sign,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_f5a350b26e95f33f,prod_f77fc7b6162f2d27,True
a7ff7e_3ecb7243abe7337b,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_33836237869b5445,True
a7ff7e_3f1137a35727a591,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,level,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_136259b72205469f,prod_301589b3e71e9826,True
a7ff7e_3f8c2bfce38c52be,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,zscore,delta_12h,gated_sign,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_1a1b3fb29dff7328,prod_00321242095d6701,True
a7ff7e_414d6ca2994c9a60,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,level,delta_12h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_a2f58ee62d9e7ad2,prod_451e6ff437b72141,True
a7ff7e_47cf35f52c0cecac,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,winsor_zscore,delta_4h,gated_sign,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_084c9fa0938eb532,prod_294f6dac14ae1151,True
a7ff7e_4cfa227198c17bb0,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,winsor_zscore,delta_48h,gated_sign,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_084c9fa0938eb532,prod_47eeb555063f164c,True
a7ff7e_509f2b110954ea8b,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_12h,sign_delta_24h,gated_sign,"Mul(Delta(mark_index_basis_bps,12),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_156d0fafafecde17,prod_f36cfc364596a7ae,True
a7ff7e_51d560b3dd217cdf,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,delta_4h,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_e7bef280985291f9,True
a7ff7e_523ba2cd18730994,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,level,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_136259b72205469f,prod_8c5c5b3067f27c01,True
a7ff7e_5603f55a7b2e7d3c,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,delta_12h,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_48d861504967ed0f,True
a7ff7e_5d6b53b77aa2e661,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,delta_12h,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_4a445289f3f0659b,True
a7ff7e_5fe1c377d4b70e22,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_c86af3429127a307,True
a7ff7e_6098c7774e8bdabe,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,sign_delta_24h,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_156d0fafafecde17,prod_b22f36e8a8e7de21,True
a7ff7e_612689182e898b28,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,winsor_zscore,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_6a3533b4d89c4d45,prod_ba7320d36deb53c1,True
a7ff7e_681d8804ebd97cae,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,delta_48h,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_ac3a45a1120f7842,prod_ad1cf11697dafcb4,True
a7ff7e_6927d0287435c6ac,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,zscore,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_efac485476658a27,prod_8e374db24fb98654,True
a7ff7e_6aea73fdf9264ab5,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,level,level,gated_sign,"Mul(mark_index_basis_bps,Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_d9d4f69744bac825,prod_761efa37e0a8d5ef,True
a7ff7e_6b29fc75102a0926,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,delta_1h,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_1729cdefccb3505a,True
a7ff7e_6fc881861fc883c3,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_1h,delta_24h,gated_sign,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_3afee12eb6a9078f,prod_43bb21f655dc75fc,True
a7ff7e_733c54ee5a9e9007,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,level,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_ea6cf56ff46594b4,prod_a9e1f18f87c3c885,True
a7ff7e_77d52278c03cf651,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,winsor_zscore,delta_12h,gated_sign,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_084c9fa0938eb532,prod_a9691368ef4ef10f,True
a7ff7e_78ae2edf402583da,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,abs_zscore,delta_24h,gated_sign,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_ac3a45a1120f7842,prod_eefef5859706f957,True
a7ff7e_7c1842bb5bc9bb41,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_24h,csrank,gated_sign,"Mul(Delta(mark_index_basis_bps,24),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_059d1eb92af7bb1e,True
a7ff7e_7cfb691def6acf14,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,delta_48h,csrank,gated_sign,"Mul(Delta(mark_index_basis_bps,48),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_069f2015163fa7ef,prod_ba0e2012d93e900d,True
a7ff7e_8218988802fa8221,F2_expanded_typed_interaction,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,level,delta_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,cross_cluster_high_prior_interaction,role_mixed_allowed,True,P0,semantic_high_prior_pair,skel_a2f58ee62d9e7ad2,prod_caf6603616feffb6,True
