candidate_id,expression,family,field_families,fields,operators,windows,cn_memory_payload_inherited,cn_reward_payload_inherited
crypto_fg2_36c58723075a290e,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,48)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,4|48,False,False
crypto_fg2_8cfa7ab5cef9fb89,"Mul(Rank(Mean(open_interest_last,48)),ZScore(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,48|72,False,False
crypto_fg2_3a8923dbafa3245c,"Sub(Rank(Delta(open_interest_last,48)),Rank(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Sub|Rank|Delta|Rank|Delta,48|72,False,False
crypto_fg2_4719936764d65c32,"Mul(Sign(Delta(open_interest_value_last,96)),Rank(Mean(index_close,48)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Sign|Delta|Rank|Mean,48|96,False,False
crypto_fg2_903467989ff7d9e5,"Add(Rank(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Add|Rank|Delta|ZScore|Mean,8,False,False
crypto_fg2_6ad1c1bde2e6165d,"Mul(Rank(Mean(trade_close,168)),Sign(Delta(mark_low,48)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Rank|Mean|Sign|Delta,48|168,False,False
crypto_fg2_08f2f67fd1aed7e3,"Sub(Rank(Delta(open_interest_value_last,720)),Rank(Delta(mark_close,504)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Sub|Rank|Delta|Rank|Delta,504|720,False,False
crypto_fg2_2d53732869ab8a08,"Sub(Abs(ZScore(Mean(premium_close_bps,24))),Abs(ZScore(Mean(funding_rate,336))))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,24|336,False,False
crypto_fg2_f3dacab526741578,"Mul(Rank(Mean(trade_volume,336)),ZScore(Delta(trade_high,72)))",liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_volume,Mul|Rank|Mean|ZScore|Delta,72|336,False,False
crypto_fg2_bcc9353522c98867,"Sub(ZScore(Mean(open_interest_value_mean,8)),Rank(Mean(trade_close,504)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,8|504,False,False
crypto_fg2_f67f5eb8ed98bac7,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,24|168,False,False
crypto_fg2_bab3bae963f799f8,"Add(Rank(Delta(mark_index_basis_bps,8)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Add|Rank|Delta|ZScore|Mean,8|12,False,False
crypto_fg2_040716072765799c,"Add(ZScore(Delta(top_long_short_account_ratio_last,48)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_last,Add|ZScore|Delta|Neg|Rank|Delta,12|48,False,False
crypto_fg2_6eb7bc4c71b47c11,"Mul(Sign(Delta(global_long_short_account_ratio_last,8)),Neg(ZScore(Delta(mark_close,8))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Mul|Sign|Delta|Neg|ZScore|Delta,8,False,False
crypto_fg2_2b55d475ea7617a9,"Sub(ZScore(Mean(open_interest_mean,720)),Rank(Mean(trade_close,336)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,336|720,False,False
crypto_fg2_76a7cfe26bb2c6cb,"Mul(Sign(Delta(trade_close,72)),Abs(ZScore(Mean(mark_low,168))))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Sign|Delta|Abs|ZScore|Mean,72|168,False,False
crypto_fg2_d3ca4d8e3fbafec3,"Sub(Rank(Mean(global_long_short_account_ratio_last,336)),Rank(Mean(mark_close,168)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Sub|Rank|Mean|Rank|Mean,168|336,False,False
crypto_fg2_308d01bd74b3f194,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,8))),Sign(Delta(index_close,720)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|Abs|ZScore|Delta|Sign|Delta,8|720,False,False
crypto_fg2_bb8d35924446f0a3,"Sub(ZScore(Mean(open_interest_mean,72)),Rank(Mean(mark_close,24)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Sub|ZScore|Mean|Rank|Mean,24|72,False,False
crypto_fg2_650b297ae893cb07,"Mul(Rank(Mean(open_interest_mean,72)),ZScore(Delta(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,72|96,False,False
crypto_fg2_bd783834edec2259,"Add(ZScore(Delta(top_long_short_account_ratio_mean,96)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Add|ZScore|Delta|Neg|Rank|Delta,12|96,False,False
crypto_fg2_d2331392df78ec5e,"Mul(Rank(Mean(open_interest_mean,4)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,4|48,False,False
crypto_fg2_0880a76ba98b8c92,"Mul(Sign(Delta(top_long_short_position_ratio_mean,96)),Neg(ZScore(Delta(mark_close,72))))",positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_mean,Mul|Sign|Delta|Neg|ZScore|Delta,72|96,False,False
crypto_fg2_5edbe4d7ddf7d558,"Mul(Sign(Delta(top_long_short_account_ratio_mean,72)),Neg(ZScore(Delta(index_close,336))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Mul|Sign|Delta|Neg|ZScore|Delta,72|336,False,False
crypto_fg2_465375e6ce25a981,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,24|48,False,False
crypto_fg2_7016684f04ceacef,"Mul(Rank(Mean(trade_close,24)),Sign(Delta(trade_low,336)))",price_volatility_structure,price|volatility,trade_close|trade_low,Mul|Rank|Mean|Sign|Delta,24|336,False,False
crypto_fg2_2db934f1959a90bd,"Mul(Rank(Mean(trade_volume,72)),ZScore(Delta(trade_low,504)))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|Rank|Mean|ZScore|Delta,72|504,False,False
crypto_fg2_4237efc5ecbc995d,"Sub(Rank(Delta(open_interest_value_last,96)),Rank(Delta(mark_close,24)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Sub|Rank|Delta|Rank|Delta,24|96,False,False
crypto_fg2_5ecd01a77ba9273b,"Mul(ZScore(Delta(index_close,72)),ZScore(Mean(trade_low,96)))",price_volatility_structure,price|volatility,index_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,72|96,False,False
crypto_fg2_0f3ee181133affd3,"Sub(Rank(Delta(open_interest_last,24)),Rank(Delta(index_close,504)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Sub|Rank|Delta|Rank|Delta,24|504,False,False
crypto_fg2_e6066684287dbff5,"Mul(Sign(Delta(premium_close_bps,96)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Sign|Delta|ZScore|Mean,8|96,False,False
crypto_fg2_b4a8b60859a326ed,"Add(Rank(Delta(premium_close_bps,96)),ZScore(Mean(funding_rate,720)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,96|720,False,False
crypto_fg2_43b8978d2b34b7f4,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)),Rank(Mean(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,72|96,False,False
crypto_fg2_7b7ceb7398617076,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,96)),Rank(Mean(trade_volume,48)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Add|ZScore|Delta|Rank|Mean,48|96,False,False
crypto_fg2_61166b27b4b7731e,"Sub(ZScore(Mean(open_interest_value_last,4)),Rank(Mean(index_close,24)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Sub|ZScore|Mean|Rank|Mean,4|24,False,False
crypto_fg2_368089a266b5e41b,"Add(ZScore(Delta(top_long_short_account_ratio_mean,168)),Neg(Rank(Delta(index_close,96))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Add|ZScore|Delta|Neg|Rank|Delta,96|168,False,False
crypto_fg2_3618ad8fb4490931,"Sub(Rank(Delta(open_interest_mean,168)),Rank(Delta(trade_close,12)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Sub|Rank|Delta|Rank|Delta,12|168,False,False
crypto_fg2_7e0d5c062e30bf07,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_high,48)))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|Rank|Mean|Sign|Delta,12|48,False,False
crypto_fg2_e4a55256fc24a2b7,"Add(ZScore(Delta(top_long_short_position_ratio_last,72)),Neg(Rank(Delta(trade_close,96))))",positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,72|96,False,False
crypto_fg2_2fb5f1647683b6da,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),Rank(Mean(trade_count,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Mul|ZScore|Mean|Rank|Mean,24|72,False,False
crypto_fg2_19099af12ff7739f,"Sub(Rank(Mean(top_long_short_position_ratio_last,4)),Rank(Mean(trade_close,8)))",positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Sub|Rank|Mean|Rank|Mean,4|8,False,False
crypto_fg2_fef3de89c9cd0120,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Rank(Mean(taker_buy_quote_volume,4)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Mul|ZScore|Mean|Rank|Mean,4|336,False,False
crypto_fg2_0f283851b6a730d0,"Sub(ZScore(Mean(trade_count,4)),Rank(Mean(trade_high,720)))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Sub|ZScore|Mean|Rank|Mean,4|720,False,False
crypto_fg2_b06cb77cda2edd46,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_last,96))),Sign(Delta(mark_close,504)))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_last,Mul|Abs|ZScore|Delta|Sign|Delta,96|504,False,False
crypto_fg2_59ad311fa11761c3,"Mul(Rank(Mean(mark_trade_basis_bps,504)),Sign(Delta(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,12|504,False,False
crypto_fg2_0a6da523d0e99b70,"Sub(ZScore(Delta(trade_close,8)),ZScore(Delta(trade_high,8)))",price_volatility_structure,price|volatility,trade_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,8,False,False
crypto_fg2_8e6231b18a67323b,"Mul(Rank(Mean(open_interest_last,72)),ZScore(Delta(mark_close,168)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,72|168,False,False
crypto_fg2_ddbcd990e88e6881,"Mul(ZScore(Delta(open_interest_mean,24)),ZScore(Delta(index_close,168)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,24|168,False,False
crypto_fg2_bf4885d3fee83b49,"Sub(ZScore(Mean(open_interest_last,4)),Rank(Mean(trade_close,24)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|ZScore|Mean|Rank|Mean,4|24,False,False
crypto_fg2_2c47bff9a54e7dc3,"Mul(Sign(Delta(trade_quote_volume,96)),Abs(ZScore(Delta(trade_low,336))))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_quote_volume,Mul|Sign|Delta|Abs|ZScore|Delta,96|336,False,False
crypto_fg2_119920c6da194a70,"Mul(Rank(Mean(premium_close_bps,504)),Sign(Delta(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,336|504,False,False
crypto_fg2_ab3c4907694a7148,"Sub(Abs(ZScore(Delta(trade_close,72))),Rank(Mean(trade_low,168)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,72|168,False,False
crypto_fg2_06c59e74d7d57150,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,72)),Rank(Mean(trade_count,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Add|ZScore|Delta|Rank|Mean,72|504,False,False
crypto_fg2_0e94df893ad8071b,"Sub(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,24|72,False,False
crypto_fg2_05b53f00fcdbeb04,"Mul(Sign(Delta(mark_close,72)),Abs(ZScore(Mean(mark_high,24))))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|Sign|Delta|Abs|ZScore|Mean,24|72,False,False
crypto_fg2_e94e72559e5871f6,"Add(Rank(Delta(mark_index_basis_bps,72)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Add|Rank|Delta|ZScore|Mean,12|72,False,False
crypto_fg2_424d4cffa0e10a3a,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,8)),ZScore(Delta(trade_quote_volume,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|Rank|Delta|ZScore|Delta,8|720,False,False
crypto_fg2_d8976ff7e6b6854b,"Mul(ZScore(Delta(open_interest_value_last,336)),ZScore(Delta(mark_close,168)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,168|336,False,False
crypto_fg2_1093acb254829833,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,4|72,False,False
crypto_fg2_07e1dcd26810b9af,"Mul(Rank(Mean(index_close,96)),Sign(Delta(mark_high,168)))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|Rank|Mean|Sign|Delta,96|168,False,False
crypto_fg2_38600bbc750cbd36,"Sub(Rank(Mean(top_long_short_position_ratio_last,8)),Rank(Mean(trade_close,4)))",positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Sub|Rank|Mean|Rank|Mean,4|8,False,False
crypto_fg2_70351433f3423cd4,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Neg(ZScore(Delta(mark_close,168))))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,24|168,False,False
crypto_fg2_4652b32ac8b9f073,"Mul(Sign(Delta(mark_trade_basis_bps,504)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Sign|Delta|ZScore|Mean,336|504,False,False
crypto_fg2_5d246dab76bac868,"Mul(Rank(Mean(mark_index_basis_bps,72)),Sign(Delta(funding_rate,720)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Rank|Mean|Sign|Delta,72|720,False,False
crypto_fg2_45fe27dc9200966e,"Mul(ZScore(Delta(open_interest_mean,4)),ZScore(Delta(mark_close,12)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,4|12,False,False
crypto_fg2_fda396381496add9,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_low,504)))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|Rank|Mean|Sign|Delta,12|504,False,False
crypto_fg2_f80be299d7364864,"Mul(ZScore(Delta(trade_close,96)),ZScore(Mean(mark_high,336)))",price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,96|336,False,False
crypto_fg2_e8de6aff0b4f2931,"Mul(Sign(Delta(mark_index_basis_bps,504)),ZScore(Mean(funding_rate,168)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,168|504,False,False
crypto_fg2_393ac94850560d8d,"Sub(ZScore(Delta(mark_close,24)),ZScore(Delta(mark_low,12)))",price_volatility_structure,price|volatility,mark_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,12|24,False,False
crypto_fg2_876eb91711cd32ad,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,96))),Sign(Delta(mark_close,720)))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Mul|Abs|ZScore|Delta|Sign|Delta,96|720,False,False
crypto_fg2_6be8cda16cf085e9,"Sub(Rank(Mean(global_long_short_account_ratio_mean,720)),Rank(Mean(mark_close,24)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Sub|Rank|Mean|Rank|Mean,24|720,False,False
crypto_fg2_5d502d09834e0024,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,8)),Rank(Mean(trade_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Add|ZScore|Delta|Rank|Mean,8|24,False,False
crypto_fg2_e949aa0b95e7a862,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)),Rank(Mean(trade_count,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Mul|ZScore|Mean|Rank|Mean,168|720,False,False
crypto_fg2_f878cb1612bec060,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,12)),ZScore(Delta(trade_count,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Mul|Sign|Delta|ZScore|Delta,12|72,False,False
crypto_fg2_94aedbfe1d40a3a5,"Sub(ZScore(Mean(open_interest_mean,12)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,12|96,False,False
crypto_fg2_8633d1e95390be69,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(taker_buy_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|Rank|Delta|ZScore|Delta,8|504,False,False
crypto_fg2_1a3878e9f40ec3dc,"Mul(Sign(Delta(premium_close,24)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Sign|Delta|ZScore|Mean,8|24,False,False
crypto_fg2_5ec3f402f49c801a,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|ZScore|ZScore|Mean,4,False,False
crypto_fg2_c3e2686d83a4af70,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,4|24,False,False
crypto_fg2_7c9de476b18d4946,"Mul(Rank(Mean(open_interest_value_last,4)),ZScore(Delta(index_close,12)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,4|12,False,False
crypto_fg2_1458db7e0f3b04b5,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(trade_low,336)))",price_volatility_structure,price|volatility,mark_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,336,False,False
crypto_fg2_c2ddf9bc8bf0953d,"Mul(Sign(Delta(top_long_short_position_ratio_last,96)),Neg(ZScore(Delta(mark_close,48))))",positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_last,Mul|Sign|Delta|Neg|ZScore|Delta,48|96,False,False
crypto_fg2_573e6693192743d3,"Sub(ZScore(Mean(top_long_short_position_ratio_mean,48)),ZScore(Mean(top_long_short_position_ratio_mean,336)))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,48|336,False,False
crypto_fg2_a67763d518972e2c,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,8)),ZScore(Mean(global_long_short_account_ratio_mean,8)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|ZScore|Mean|ZScore|Mean,8,False,False
crypto_fg2_b308b917481d5b1c,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),Rank(Delta(trade_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|Abs|ZScore|Mean|Rank|Delta,8|168,False,False
crypto_fg2_0a96169a42d6f41d,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Rank(Mean(taker_buy_quote_volume,336)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Mul|ZScore|Mean|Rank|Mean,8|336,False,False
crypto_fg2_1940bf899c9de86c,"Mul(Rank(Mean(trade_close,72)),Sign(Delta(mark_low,12)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Rank|Mean|Sign|Delta,12|72,False,False
crypto_fg2_95f238cab4c1525f,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,4|720,False,False
crypto_fg2_9681649eae086e06,"Sub(ZScore(Mean(mark_trade_basis_bps,168)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,168|336,False,False
crypto_fg2_4a971f320f9b5ce0,"Add(Rank(Delta(index_close,720)),Neg(Rank(Delta(mark_high,12))))",price_volatility_structure,price|volatility,index_close|mark_high,Add|Rank|Delta|Neg|Rank|Delta,12|720,False,False
