blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage,label_order
core25e_S2_taker_flow_liquidity_oi_4ac5df602b2f88,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,tsrank_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_4e0f5c74f7fea3,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,tsrank_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_value_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_555486bddfaf75,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,decay_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(median_quote_volume_168h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_61d61d6df67fef,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_value_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_642d1b95f6c703,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,delta_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_65bf051662c023,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,delta_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(median_quote_volume_168h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_71166cc34ed4ec,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(open_interest_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_8a24dd0c14dcaf,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,tsrank_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_change_24h,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_8cb589606f1967,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,abs_zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(median_quote_volume_168h))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_9efd82c82725d5,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,decay_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_9fecbabf9b1523,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),TSRank(open_interest_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_a1fafff0364e79,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_a81d9641f18c50,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),TSRank(open_interest_value_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_aa68cad0312c8f,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,delta_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_value_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_b5b6392d485387,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,abs_zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_b77ec767373e3e,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,decay_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_value_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_c3e35f74aae2a0,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,delta_24h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Delta(open_interest_value_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_c4c34ba8388d0a,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,delta_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_change_24h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_c5f88f97668f16,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,decay_24h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_d3f594a5438a6c,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,decay_24h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_change_24h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_d4a1281088660f,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(median_quote_volume_168h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_f506e3424abcdd,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_value_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_faec720e0015b6,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_fd01adb15e0a30,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(open_interest_value_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_ffa8121326f3cf,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,tsrank_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(median_quote_volume_168h,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_00e2b36caab5ae,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_020434dcca7c0f,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_value_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_0f112fd2fe767d,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,abs_zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(median_quote_volume_168h))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_14561dfebd75bd,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_1ff9885e7c1840,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,decay_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_change_24h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_203b9b6f8c577a,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),TSRank(open_interest_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_3630692d4cfe45,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,delta_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(median_quote_volume_168h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_41a4fe3e541dc0,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(open_interest_value_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_442ce7da25d708,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,delta_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_4443bc188bc92d,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,tsrank_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_change_24h,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_4d8b72ca17a481,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),TSRank(open_interest_value_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_4fbff357ab7b1d,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,tsrank_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_50b187a0a84d68,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,delta_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_change_24h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_56db692e02229a,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_5f3b83125f1b5c,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_64b162b083c3ce,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,tsrank_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(median_quote_volume_168h,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_73a396ab2c16ec,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(median_quote_volume_168h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_81d952d079ba00,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Delta(open_interest_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_8e44bc51e5bb32,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,decay_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(median_quote_volume_168h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_ae2e646590d7b4,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_change_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_b8f19c9c8c3576,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(open_interest_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_b98fa10214dbdd,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,abs_zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_change_24h))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_ca5d065d34e433,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_value_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_cd2bf2c32ba348,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Delta(open_interest_value_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_d02a0fd7eb568f,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,decay_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_value_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_d8b5e188e5d0a8,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,tsrank_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_value_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_dc2266646931f1,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_value_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_ddacf42f1eebc0,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,zscore_168h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_value_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_e09b02d35de2e2,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,delta_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_value_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_e9abe49dcb9e76,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,decay_24h,L1_cross_sectional_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S2_taker_flow_liquidity_oi_01865b70ff6854,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_value_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_03eda5f751e29a,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,delta_24h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(median_quote_volume_168h,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_0922e44a80fe71,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,median_quote_volume_168h,tsrank_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(median_quote_volume_168h,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_0b4765b4904f5a,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_1077dff6427c3d,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_value_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_120f7a77d5596c,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_12121ace028cc6,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_value_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_16497d5f82b012,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_change_24h))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_1c2cd34ce9a7fa,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,delta_24h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Delta(open_interest_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_25b09fbeb7656e,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_349a461306ffd7,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,tsrank_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_37a44c9542b1a2,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_last,zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_4478f2d26175a0,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(open_interest_value_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_477adb26db80cb,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,tsrank_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(TSRank(open_interest_value_last,168)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_48778af5d77597,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,zscore_168h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_change_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S2_taker_flow_liquidity_oi_49084b2b494134,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,decay_24h,L3_liquidity_tier_relative_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Decay(open_interest_value_last,24)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
