candidate_id,seed_lane,label_family,label_horizon_h,min_one_bar_costed_spread,mean_one_bar_costed_spread,max_control_ratio,min_sample_rows,one_bar_executable_clean_2bps
core25e_S3_cross_family_bridge_8a96bf29130c79,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.005367029150632584,-0.0009930395243943739,3.314477671610234,31348,False
core25e_S3_cross_family_bridge_8f32fde22bfa9e,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.23525078499073554,0.010960279714062831,14.575684133157484,31180,False
core25e_S3_cross_family_bridge_91ab2fc8d2ef2d,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.00335909434627902,-0.00019124805644429353,5.416648855234942,31283,False
core25e_S3_cross_family_bridge_939acbd8d7e9d2,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0016354018778861595,0.0004211230139115035,3.5914969947000013,31348,False
core25e_S3_cross_family_bridge_944bd33ac3e8da,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.003388835719732301,8.85182416679628e-05,13.991960459857447,31295,False
core25e_S3_cross_family_bridge_9627a10aaaf287,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.0035473373342363246,-0.00014539583587138997,8.576313134505613,31348,False
core25e_S3_cross_family_bridge_98bec9bcb0908b,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.14145261095535483,-0.010974598774327651,7.743928247211626,31192,False
core25e_S3_cross_family_bridge_9aab7d94623699,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0010422484628251048,0.0007577445540026587,2.369075471488332,31348,False
core25e_S3_cross_family_bridge_9ca317d2e3a52d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.002984697999829462,-0.0010545804729420359,5.105422688655219,31193,False
core25e_S3_cross_family_bridge_9e9997a648a7a8,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.1753324803500117,-0.03378849461542325,9.234567738642166,31245,False
core25e_S3_cross_family_bridge_a057f840338d33,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.005372000275554397,-0.000985889586286525,2.048914260766943,31348,False
core25e_S3_cross_family_bridge_a0cc466d3bf517,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0018528636318598732,-0.00031661503130463246,15.213512749926977,31284,False
core25e_S3_cross_family_bridge_a10d118b23ac8a,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.2874209355753907,0.026637728857233266,9.069983798441692,31191,False
core25e_S3_cross_family_bridge_aa90f51564b552,S3_cross_family_bridge,L0_raw_forward_return,24,-0.007070921616704206,-0.0025894529038969975,273.32858887469774,31283,False
core25e_S3_cross_family_bridge_ab98a82651ea3a,S3_cross_family_bridge,L0_raw_forward_return,24,-0.007077791920451163,-0.003854176588989278,1.6142515242561202,31191,False
core25e_S3_cross_family_bridge_aef6e790b2ecd4,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.003719050571912207,-0.001673928447253411,33.98816218871074,31191,False
core25e_S3_cross_family_bridge_be4fea29992aab,S3_cross_family_bridge,L0_raw_forward_return,8,-0.004449252375721335,-0.002411745597065045,2.9117233248155694,31191,False
core25e_S3_cross_family_bridge_c4da4968bc532e,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0050622642981278335,-0.0018084087404182337,5.512070830808689,31348,False
core25e_S3_cross_family_bridge_c7b519ff1f05b1,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.27725409309442267,-0.013263507330046206,14.269823391081228,31181,False
core25e_S3_cross_family_bridge_c8a67e08afb452,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.003388835719732301,8.85182416679628e-05,8.039390332924539,31295,False
core25e_S3_cross_family_bridge_cd71c552c8e466,S3_cross_family_bridge,L0_raw_forward_return,24,-0.008706814976010783,-0.002611844659837483,7.773566529568995,31348,False
core25e_S3_cross_family_bridge_cedd76437c746f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.00404740266470494,-0.00015692606678652235,2.538496987013098,31193,False
core25e_S3_cross_family_bridge_cf49964017bb2d,S3_cross_family_bridge,L0_raw_forward_return,24,-0.006183208504996485,-0.002110102375808062,32.53337761965053,31283,False
core25e_S3_cross_family_bridge_d349e564b062d8,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0012338691292002346,0.0004997288538732316,2.290709009510615,31193,False
core25e_S3_cross_family_bridge_ecfd24e33a2655,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0035388544678515736,0.00023352310653067853,16.465077371351356,31348,False
core25e_S3_cross_family_bridge_f01ddde3e97efa,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0018528636318598732,-0.00031661503130463246,15.213512749926977,31284,False
core25e_S3_cross_family_bridge_fba71776d2e25f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0030472081659093228,0.00024587572226713515,143.15732114805533,31295,False
core25e_S3_cross_family_bridge_fbc1b636f82bc4,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.11705636989484383,-0.014121010554410306,25.023888227786088,31180,False
