candidate_id,parent_candidate_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,source_max_tstat,source_replay_min_control_ratio,core_gate_status,authorizes_materialization,authorizes_numeric,authorizes_replay,authorizes_search,proposed_subgraph_id,canonical_expression,parse_status,registration_status,reject_reason,node_count,max_depth,field_count,operator_count,operator_path,preflight_rank
a7ffcore11e_620048b49bc3dfd43f,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_2059848c42a40203e3,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,32))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,272
a7ffcore11e_6b92d9b2d7581eaead,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_3e6ab410fb538735de,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,12))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,273
a7ffcore11e_774b229a3d997f5ef3,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_ba3b93783d5a64ad2a,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,24))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,274
a7ffcore11e_915089a6e339233ea8,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_f2162073fcd54989f6,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,16))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,275
a7ffcore11e_9f7d56ec455eafc3b3,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_d9a84904d10940636d,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,8))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,276
a7ffcore11e_a468755d147802701d,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_a3bc3be98132aef35d,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,72))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,277
a7ffcore11e_a8bc245f20ba6f090e,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_36a3866dbd8d6aed0b,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,32))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,278
a7ffcore11e_a8d20b6bdd9fb53e86,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_71059c4607df6a947f,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,72))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,279
a7ffcore11e_b22e934b8b01b76133,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_3deb2d4567f406c3b3,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,6))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,280
a7ffcore11e_b55c265fbd3b6b8d29,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_039cce751c2e922d3f,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,8))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,281
a7ffcore11e_b94e0cf76f46f868f6,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,2))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_1321732b361c812db4,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,2))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,282
a7ffcore11e_c21abf533e137c4adb,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_3c1471b0d42deb58d9,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,6))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,283
a7ffcore11e_c6c5696a8e9141f9bf,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_6aeea054808b968ff8,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,48))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,284
a7ffcore11e_ce389ddfa48b59e0f7,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_8f1d65f51632542257,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,16))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,285
a7ffcore11e_e2ef38c0251e5f9d9f,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_496833020afc0baf91,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,16))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,286
a7ffcore11e_e5f7689834367b6808,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,96))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_3b189896a1b711b209,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,96))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,287
a7ffcore11e_ef7ae1f725fc9e0323,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,3))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_39e8c901cbf7eefe4b,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,3))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,288
a7ffcore11e_f19f4cce024077a6bc,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_96baf941e06a270857,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,48))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,289
a7ffcore11e_f209e90d07f7e551be,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,2))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_9c2ff9f6c016a4c41a,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,2))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,290
a7ffcore11e_fc238d0a2f892c56c8,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_593174e4b58ba6834e,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,24))",ok,approved_for_temp_registration,,13,7,2,7,Mul>ZScore>Mean>Mul>Sign>Mean>Delta,291
a7ffcore11e_0d9ed2d06015b99d8c,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,3))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_a63757d724ccdf6ed6,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,3))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,292
a7ffcore11e_1cd6156ce446d99a4b,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_753a2d159d198be54a,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,12))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,293
a7ffcore11e_1d8eef1bc256c5e6ae,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_1b8a1cb13855e5400e,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,24))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,294
a7ffcore11e_1f9208b4e6b55c1d88,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_d097ed8308fac3d16e,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,6))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,295
a7ffcore11e_2a3c7a2a1d73b3740a,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,96))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_864fc0099fdb3d2131,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,96))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,296
a7ffcore11e_2b9363ac7138956dba,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,3))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_6b713db028713612ac,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,3))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,297
a7ffcore11e_30181c54e5c4e5b8b1,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_3f42d49255d2e70239,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,12))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,298
a7ffcore11e_35f2a0391c5f62e99c,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_5914469af28824a73c,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,72))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,299
a7ffcore11e_3ca2239ada13cec8dc,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_1579e3cee1fdf1be94,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,8))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,300
a7ffcore11e_4394e65d4ffa374dcd,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_acc33b94241b79a394,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,48))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,301
a7ffcore11e_495c1f0ead6508596f,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,2))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_86f0ead4f344d32eb2,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,2))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,302
a7ffcore11e_4b1d4e93461662a639,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,12))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_9b5aba95b24edf84ea,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,12))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,303
a7ffcore11e_55201ad5e75aa11f6b,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,6))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_dac01db0c7e8bb692d,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,6))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,304
a7ffcore11e_609ef14715bcbaddaa,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,32))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_d1bb59a66b53ef941c,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),TSRank(mark_index_basis_bps,32))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,305
a7ffcore11e_61d62c7861b85c5ebc,a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,2.3819329985571738,0.7522188154673038,requires_core2_registration,False,False,False,False,sgx_c92a0c75a0d1fbacff,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4),TSRank(mark_index_basis_bps,4))",ok,approved_for_temp_registration,,12,6,2,6,Sub>TSRank>Mul>Sign>Mean>TSRank,306
