subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_8de5d9b050c9329a,"Mean(Mul(Delta(open_interest_last,24),top_long_short_account_ratio_last),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8de744d1625fcb56,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(trade_return_1h))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8de81f8e373e967f,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(top_long_short_account_ratio_last,24))),Sign(Mean(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8dea2b1fca7dd4d4,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(Delta(open_interest_value_last,4),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_8def87ab48b54586,"SafeDiv(Delta(trade_count,24),Abs(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8df315f4db753ae8,"SafeDiv(Delta(taker_buy_quote_volume,24),Abs(ZScore(Mean(mark_index_basis_bps,8))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8dfb76fb021db4c9,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(Mean(global_long_short_account_ratio_mean,4))),Sign(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8dfbf3c393c12780,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(open_interest_mean,24))),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e0517a007fe167a,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8e0df811c6f83956,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_value_mean,4)),4)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e0f5263fb99bb0a,"Mean(Mul(Mean(taker_buy_quote_volume,24),Delta(open_interest_last,24)),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e0ff8b6a05b7b6e,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8e28142e7770043f,"Mul(Neg(ZScore(Mean(open_interest_last,4))),Sign(Mean(trade_return_24h,4)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8e4f1d8acb5abf7e,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(open_interest_mean,4)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e51dca15a70f4d3,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_24h,24))))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8e648b3ed05a5814,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_8e6527ad8bd1cd82,"Mean(Mul(Mean(open_interest_last,4),Mean(global_long_short_account_ratio_last,24)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e658412238d3760,"SafeDiv(Mean(trade_count,4),Abs(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8e6e3d88e2fd273a,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8e7452e4b8344335,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(Delta(trade_close,8))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8e79751ffcddfdbf,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_last,24))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8e8977f1fcfaf7b3,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(open_interest_last))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8e8daee2f8dc7960,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(mark_close,24)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8e9a245d51eebe50,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(mark_close,4))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8ea0ac12fac1e491,"Mean(Mul(Mean(open_interest_last,24),ZScore(Mean(trade_close,4))),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8ea1e7cb0f9f8c2e,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Delta(index_close,24)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8ea2168d84dd3c54,"Mean(Mul(Mean(trade_count,4),age_x_volatility),4)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_8ea4c534a8865378,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_return_1h,24)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8eacb31c3a042fe7,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_value_last,24))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8eb6e620563516c8,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(Delta(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8ebfd18a80ff6cf0,"Mul(Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,8)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8ec239a2f080438c,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(top_long_short_account_ratio_last,4)))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8ee509eca818b924,"SafeDiv(Mean(open_interest_last,8),Abs(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8ee79090d7580485,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_mean,8)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8ef0ed9070be0838,"Mul(Delta(Delta(taker_buy_quote_volume,24),4),ZScore(Delta(index_close,4)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8ef2d59c60f928e7,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_value_last,4)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8ef5ffa828e04cf0,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_value_mean,4))))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8ef727cc6486b647,"Mean(Mul(ZScore(Mean(open_interest_last,4)),Mean(trade_return_24h,8)),4)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f0036f3e3b9e525,"Mean(Mul(Mean(open_interest_mean,4),ZScore(Mean(trade_return_1h,24))),4)",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f03c9e7655ead80,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(ZScore(Mean(open_interest_last,24))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8f16414207e14865,"Mean(Mul(ZScore(Mean(trade_count,8)),Delta(trade_low,4)),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f164e98e41f8cf2,"Mean(Mul(Mean(trade_count,8),Delta(realized_vol_168h,4)),4)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f19622ea2e50809,"Mul(Delta(taker_buy_quote_volume,8),Sign(open_interest_mean))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8f246f40f1aec159,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_high,4)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8f2e363da99cd291,"Mean(Mul(Mean(open_interest_last,4),Delta(global_long_short_account_ratio_last,24)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f3b6ec9b476db45,"SafeDiv(Delta(open_interest_last,24),Abs(Delta(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8f3d14f634bc5b2c,"Mul(Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,8)))),Sign(ZScore(Mean(global_long_short_account_ratio_mean,8))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8f420bbe97b8c950,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Mean(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8f4dbf161edf778b,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(Delta(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8f6da7e90adb4a10,"SafeDiv(ZScore(Mean(open_interest_last,8)),Abs(Delta(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8f7d379059185d3c,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(realized_vol_168h,24))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8f80296a7176f6e7,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(realized_vol_168h,24))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8f88e943a54357ba,"Mean(Mul(Delta(taker_buy_quote_volume,8),Delta(mark_close,8)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f89b9c99fdad7d0,"Sub(CSRank(Delta(trade_count,4)),CSRank(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8f8f257d2277761f,"Mean(Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(mark_close,4))),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f93d1b9886d5ff2,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,8))),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8f9a65d2d9ae52a7,"Mean(Mul(Mean(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,4))),4)",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8fa5b634adb99ffc,"Mean(Mul(Delta(open_interest_last,24),Delta(global_long_short_account_ratio_last,8)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8fb8fbbdc55f4e24,"SafeDiv(Delta(open_interest_last,24),Abs(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8fba40be14e899d5,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Delta(mark_low,24)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8fc064cb55d79917,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(ZScore(Mean(mark_close,4))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8fc3023367d12212,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_last,4)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8fc4c9544678da30,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8fc4eaf32db9aea5,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8fc5de18229f1136,"Mean(Mul(Delta(trade_count,24),Delta(trade_low,4)),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_8fce24ad169bab03,"Mul(Mean(taker_buy_quote_volume,8),Sign(ZScore(Mean(open_interest_last,8))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8fcf371e14e5e140,"SafeDiv(open_interest_last,Abs(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8fd731bbbff7399f,"Mean(Mul(Mean(taker_buy_quote_volume,24),ZScore(Mean(mark_index_basis_bps,8))),4)",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8fddb0e79a3c8291,"Mean(Mul(Delta(open_interest_last,24),ZScore(Mean(trade_close,8))),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8fee9e497725c2a4,"Mean(Mul(Delta(taker_buy_quote_volume,24),Mean(open_interest_value_last,24)),4)",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8ff0e86bd2d63f11,"Mean(Mul(Mean(open_interest_last,8),Delta(global_long_short_account_ratio_last,24)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8ff81a29eb4861a3,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_last,4)),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_90070132f9b515e8,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(mark_index_basis_bps,8)),4)",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_901e1f5450fef3d7,"Mean(Mul(Delta(open_interest_mean,4),Mean(trade_close,24)),4)",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_9020a5cff282596b,"SafeDiv(Mean(open_interest_last,8),Abs(global_long_short_account_ratio_last))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_9024a7667c9aee38,"SafeDiv(taker_buy_quote_volume,Abs(Mean(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_90284b89f9cb146c,"SafeDiv(Delta(open_interest_last,24),Abs(global_long_short_account_ratio_last))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_902892ad1aaabd51,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_mean,8),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_9032e0b80e075815,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(ZScore(Mean(top_long_short_account_ratio_last,24)))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
