subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_c8a8e8dbbf9d8fc0,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),Mean(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c8bee21e30f0d5d0,typed_interaction_subgraph,"Mul(Mean(trade_count,24),Delta(age_x_volatility,8))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c8c9d954325909b3,typed_interaction_subgraph,"Mul(Mean(trade_count,4),trade_low)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c93f1f83c6de4989,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(mark_high,8))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c950611254cb8499,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c98e4d0c50522246,typed_interaction_subgraph,"Mul(Mean(trade_count,8),Delta(trade_low,8))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c9a794afa006a5c4,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(mark_close,4))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c9ac81f76bbccb63,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_value_mean,8))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c9e41470ff43a633,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Delta(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c9f2d7a83c2e42e3,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ca54c1c23786915a,typed_interaction_subgraph,"Mul(Mean(trade_count,24),trade_low)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cab303b76e0d4538,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),Mean(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cad88523bada34b7,typed_interaction_subgraph,"Mul(Mean(trade_count,24),Mean(trade_low,4))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_caf90a2701acac99,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb0366b6695a0ab7,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb118b0edaa1be7a,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),ZScore(Mean(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb14531f301bf7a2,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(mark_high,4))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb264dbc4e9e5172,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),Delta(trade_low,4))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb4e4e8ac3be40e4,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),top_long_short_account_ratio_last)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb69ae3d2af45045,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),Mean(trade_close,4))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cb81af15d9bccca8,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Delta(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cbab5c4f5e242e9e,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,8)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cbc13923b2e5194a,typed_interaction_subgraph,"Mul(Mean(open_interest_mean,4),Mean(trade_close,8))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cbcbd31f9fb43588,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Delta(trade_return_24h,4))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cbf83940df2c0bff,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),Mean(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc30efd31fc8ee5f,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),ZScore(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc3395f3bfda47a1,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_value_last,4))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc36c7415110f428,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),ZScore(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc455eef6e86fbd3,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),mark_close)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc4c0684d6d8473a,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,4),Delta(trade_close,4))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc6890acd0a2d1ee,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),Delta(age_x_volatility,8))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cc6bea067833915f,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(mark_close,8)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cca50dd0eb65852d,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),Delta(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ccd6593b166b48cc,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cce3c8263420a7fa,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_mean,4)),Delta(trade_return_1h,8))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cce7793be959c61e,typed_interaction_subgraph,"Mul(trade_count,trade_high)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cce8ce6d1649e689,typed_interaction_subgraph,"Mul(open_interest_mean,Delta(trade_return_1h,4))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ccea2c94e0265224,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),trade_return_24h)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ccfdc351b9e708d5,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_mean,24)),ZScore(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd48d1efafdc93ae,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(trade_return_1h,24))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd4ca5303d8e5626,typed_interaction_subgraph,"Mul(Mean(trade_count,8),Delta(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd5ec470b3ba1269,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(mark_low,4))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd6f113b11be0fc2,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),ZScore(Mean(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd75fb41ae9cf3f1,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cd89d2c32cb453bd,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cdad57df1806ad90,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cdc9485facd2b00c,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cdcab0ef80c17989,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),Mean(open_interest_value_last,4))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce02bf91358dc3df,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Mean(realized_vol_168h,4))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce1100c6d9620c05,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce17899fcc02d945,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),Delta(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce1cf2da892046c1,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),global_long_short_account_ratio_mean)",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce23962f6559c235,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(mark_high,24))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_cea9a7adcd4180b6,typed_interaction_subgraph,"Mul(open_interest_mean,Mean(trade_close,8))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ceda31685e5b9145,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),mark_close)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
