candidate_id,arm,family,object_type,expression,expr_hash,horizon,source_fields,source_field_families,static_gate_pass,static_gate_failures
k0_basis_premium_clean_107,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_index_ratio),Rank(avg_trade_size_quote)),ZScore(quote_volume_mean_12))",32c40f92be072fce,24,avg_trade_size_quote;mark_index_ratio;quote_volume_mean_12,basis;liquidity,True,
k0_basis_premium_clean_108,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(ret_3))",95bd2e5d07fd86c7,12,mark_minus_index;ret_3,basis;price,True,
k0_basis_premium_clean_109,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(ret_3))",d8ce251be6fb77a8,24,mark_minus_index;ret_3,basis;price,True,
k0_basis_premium_clean_110,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(ret_3))",7750c9935f328b57,12,mark_minus_index;ret_3,basis;price,True,
k0_basis_premium_clean_111,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(ret_3))",2b53e309b298a048,24,mark_minus_index;ret_3,basis;price,True,
k0_basis_premium_clean_112,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_3)),ZScore(ret_6))",e86f0264e0025941,12,mark_minus_index;ret_3;ret_6,basis;price,True,
k0_basis_premium_clean_113,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_3)),Rank(ret_12))",93a7dca7abe98361,24,mark_minus_index;ret_12;ret_3,basis;price,True,
k0_basis_premium_clean_114,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_3)),ZScore(ret_24))",b2286963243dc395,12,mark_minus_index;ret_24;ret_3,basis;price,True,
k0_basis_premium_clean_115,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_3)),Rank(realized_vol_12))",bde4f33ee84cd21b,24,mark_minus_index;realized_vol_12;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_116,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_3)),ZScore(realized_vol_24))",415d0af5428c44f6,12,mark_minus_index;realized_vol_24;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_117,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_3)),Rank(hl_range))",eafce29964bc0e74,24,hl_range;mark_minus_index;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_118,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_3)),ZScore(quote_volume_mean_12))",86ee25c591710c97,12,mark_minus_index;quote_volume_mean_12;ret_3,basis;liquidity;price,True,
k0_basis_premium_clean_119,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_3)),Rank(avg_trade_size_quote))",9b25405dd7105662,24,avg_trade_size_quote;mark_minus_index;ret_3,basis;liquidity;price,True,
k0_basis_premium_clean_120,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(ret_6))",1b3fb91447c2c46f,12,mark_minus_index;ret_6,basis;price,True,
k0_basis_premium_clean_121,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(ret_6))",cdd68c7e788b2860,24,mark_minus_index;ret_6,basis;price,True,
k0_basis_premium_clean_122,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(ret_6))",4d51eea3395044cc,12,mark_minus_index;ret_6,basis;price,True,
k0_basis_premium_clean_123,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(ret_6))",1c950803975bec5b,24,mark_minus_index;ret_6,basis;price,True,
k0_basis_premium_clean_124,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_6)),Rank(ret_3))",5aa31303edc27ba7,12,mark_minus_index;ret_3;ret_6,basis;price,True,
k0_basis_premium_clean_125,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_6)),Rank(ret_12))",1666a15319d4b2d8,24,mark_minus_index;ret_12;ret_6,basis;price,True,
k0_basis_premium_clean_126,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_6)),ZScore(ret_24))",b5901203283bb7ed,12,mark_minus_index;ret_24;ret_6,basis;price,True,
k0_basis_premium_clean_127,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_6)),Rank(realized_vol_12))",ceb3c9955cc1d3e1,24,mark_minus_index;realized_vol_12;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_128,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_6)),ZScore(realized_vol_24))",1a125a561d08c9ce,12,mark_minus_index;realized_vol_24;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_129,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_6)),Rank(hl_range))",7c9c6a1fb3afe77a,24,hl_range;mark_minus_index;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_130,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_6)),ZScore(quote_volume_mean_12))",127720ea925340f3,12,mark_minus_index;quote_volume_mean_12;ret_6,basis;liquidity;price,True,
k0_basis_premium_clean_131,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_6)),Rank(avg_trade_size_quote))",8500394d753c35fd,24,avg_trade_size_quote;mark_minus_index;ret_6,basis;liquidity;price,True,
k0_basis_premium_clean_132,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(ret_12))",71ef8ed2b1c8d9c8,12,mark_minus_index;ret_12,basis;price,True,
k0_basis_premium_clean_133,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(ret_12))",ae104b6c0d1131f4,24,mark_minus_index;ret_12,basis;price,True,
k0_basis_premium_clean_134,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(ret_12))",07e41ca67e126be5,12,mark_minus_index;ret_12,basis;price,True,
k0_basis_premium_clean_135,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(ret_12))",b03837a6dc533fca,24,mark_minus_index;ret_12,basis;price,True,
k0_basis_premium_clean_136,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_12)),Rank(ret_3))",a34a3d80d4f7e2b0,12,mark_minus_index;ret_12;ret_3,basis;price,True,
k0_basis_premium_clean_137,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_12)),ZScore(ret_6))",bc431bcf393daf87,24,mark_minus_index;ret_12;ret_6,basis;price,True,
k0_basis_premium_clean_138,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_12)),ZScore(ret_24))",5b5006f533a3c2dc,12,mark_minus_index;ret_12;ret_24,basis;price,True,
k0_basis_premium_clean_139,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_12)),Rank(realized_vol_12))",7845a69b1f498af2,24,mark_minus_index;realized_vol_12;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_140,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_12)),ZScore(realized_vol_24))",48bc5f1ae475f7b7,12,mark_minus_index;realized_vol_24;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_141,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_12)),Rank(hl_range))",f33adc4d91b0d92b,24,hl_range;mark_minus_index;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_142,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_12)),ZScore(quote_volume_mean_12))",21d5a94f58dac375,12,mark_minus_index;quote_volume_mean_12;ret_12,basis;liquidity;price,True,
k0_basis_premium_clean_143,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_12)),Rank(avg_trade_size_quote))",1e69c91bcc2b52aa,24,avg_trade_size_quote;mark_minus_index;ret_12,basis;liquidity;price,True,
k0_basis_premium_clean_144,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(ret_24))",053659d45755264b,12,mark_minus_index;ret_24,basis;price,True,
k0_basis_premium_clean_145,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(ret_24))",5e2fbf0b931b7aa0,24,mark_minus_index;ret_24,basis;price,True,
k0_basis_premium_clean_146,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(ret_24))",8ab13e679de68785,12,mark_minus_index;ret_24,basis;price,True,
k0_basis_premium_clean_147,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(ret_24))",db0a49da2d632618,24,mark_minus_index;ret_24,basis;price,True,
k0_basis_premium_clean_148,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_24)),Rank(ret_3))",5f4ee81601dadc51,12,mark_minus_index;ret_24;ret_3,basis;price,True,
k0_basis_premium_clean_149,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_24)),ZScore(ret_6))",e2b90f8bb1cec420,24,mark_minus_index;ret_24;ret_6,basis;price,True,
k0_basis_premium_clean_150,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_24)),Rank(ret_12))",69006bd3228e693b,12,mark_minus_index;ret_12;ret_24,basis;price,True,
k0_basis_premium_clean_151,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_24)),Rank(realized_vol_12))",cd190469ab35ecc4,24,mark_minus_index;realized_vol_12;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_152,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_24)),ZScore(realized_vol_24))",dd4fcb378b8d9e8f,12,mark_minus_index;realized_vol_24;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_153,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_24)),Rank(hl_range))",ef6e5f29978c0741,24,hl_range;mark_minus_index;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_154,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(ret_24)),ZScore(quote_volume_mean_12))",82a0a9f2f7f2f94e,12,mark_minus_index;quote_volume_mean_12;ret_24,basis;liquidity;price,True,
k0_basis_premium_clean_155,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(ret_24)),Rank(avg_trade_size_quote))",aa4765b781fde7cc,24,avg_trade_size_quote;mark_minus_index;ret_24,basis;liquidity;price,True,
k0_basis_premium_clean_156,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(realized_vol_12))",058fcb46025d539e,12,mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_157,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(realized_vol_12))",fb6176f18fb503fb,24,mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_158,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(realized_vol_12))",ca5d1813e6a73be2,12,mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_159,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(realized_vol_12))",d02e8313bd31d2d2,24,mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_160,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_12)),Rank(ret_3))",e72a8d4cdab6565b,12,mark_minus_index;realized_vol_12;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_161,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_12)),ZScore(ret_6))",3bad3d839aa4cc96,24,mark_minus_index;realized_vol_12;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_162,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_12)),Rank(ret_12))",97565045a3f38a32,12,mark_minus_index;realized_vol_12;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_163,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_12)),ZScore(ret_24))",ab2f246983935f36,24,mark_minus_index;realized_vol_12;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_164,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_12)),ZScore(realized_vol_24))",7a8fe42bc1d60910,12,mark_minus_index;realized_vol_12;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_165,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_12)),Rank(hl_range))",08c433a6b4b8bb62,24,hl_range;mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_166,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_12)),ZScore(quote_volume_mean_12))",9437ceb2756d00d0,12,mark_minus_index;quote_volume_mean_12;realized_vol_12,basis;liquidity;volatility,True,
k0_basis_premium_clean_167,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_12)),Rank(avg_trade_size_quote))",3cd87e7d360a8a50,24,avg_trade_size_quote;mark_minus_index;realized_vol_12,basis;liquidity;volatility,True,
k0_basis_premium_clean_168,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(realized_vol_24))",7b5abac74146a446,12,mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_169,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(realized_vol_24))",1724df3d5f42ea40,24,mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_170,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(realized_vol_24))",76c457f6b5d50b2a,12,mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_171,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(realized_vol_24))",76597849e19d13e7,24,mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_172,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_24)),Rank(ret_3))",f2eab75bcc2aea21,12,mark_minus_index;realized_vol_24;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_173,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_24)),ZScore(ret_6))",f7c031c27c74a4d9,24,mark_minus_index;realized_vol_24;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_174,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_24)),Rank(ret_12))",66732d93c09f7abf,12,mark_minus_index;realized_vol_24;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_175,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_24)),ZScore(ret_24))",bf1bb254052f2778,24,mark_minus_index;realized_vol_24;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_176,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_24)),Rank(realized_vol_12))",74d911de033480db,12,mark_minus_index;realized_vol_12;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_177,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_24)),Rank(hl_range))",d24946375de4e36b,24,hl_range;mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_178,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(realized_vol_24)),ZScore(quote_volume_mean_12))",1b03204edae4e730,12,mark_minus_index;quote_volume_mean_12;realized_vol_24,basis;liquidity;volatility,True,
k0_basis_premium_clean_179,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(realized_vol_24)),Rank(avg_trade_size_quote))",7b67ecae9f1e7ef0,24,avg_trade_size_quote;mark_minus_index;realized_vol_24,basis;liquidity;volatility,True,
k0_basis_premium_clean_180,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),Rank(hl_range))",4e9dc1b092e9773a,12,hl_range;mark_minus_index,basis;volatility,True,
k0_basis_premium_clean_181,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),ZScore(hl_range))",cf42f5d957a1473a,24,hl_range;mark_minus_index,basis;volatility,True,
k0_basis_premium_clean_182,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Rank(mark_minus_index),ZScore(hl_range))",410c87cadd5c32d1,12,hl_range;mark_minus_index,basis;volatility,True,
k0_basis_premium_clean_183,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(ZScore(mark_minus_index),Rank(hl_range))",d13278e28a96e519,24,hl_range;mark_minus_index,basis;volatility,True,
k0_basis_premium_clean_184,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(hl_range)),Rank(ret_3))",8c6d368152b10699,12,hl_range;mark_minus_index;ret_3,basis;price;volatility,True,
k0_basis_premium_clean_185,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(hl_range)),ZScore(ret_6))",6373cbf39d2f63e4,24,hl_range;mark_minus_index;ret_6,basis;price;volatility,True,
k0_basis_premium_clean_186,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(hl_range)),Rank(ret_12))",562ce3c9655e8714,12,hl_range;mark_minus_index;ret_12,basis;price;volatility,True,
k0_basis_premium_clean_187,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(hl_range)),ZScore(ret_24))",cfd2b96e94facbf7,24,hl_range;mark_minus_index;ret_24,basis;price;volatility,True,
k0_basis_premium_clean_188,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(Rank(mark_minus_index),ZScore(hl_range)),Rank(realized_vol_12))",eb3ad438054df937,12,hl_range;mark_minus_index;realized_vol_12,basis;volatility,True,
k0_basis_premium_clean_189,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(hl_range)),ZScore(realized_vol_24))",091266bce107e616,24,hl_range;mark_minus_index;realized_vol_24,basis;volatility,True,
k0_basis_premium_clean_190,K0_basis_premium_clean,basis_premium_clean,generated_candidate,"Mul(Mul(ZScore(mark_minus_index),Rank(hl_range)),ZScore(quote_volume_mean_12))",e1c7038707cf91b0,12,hl_range;mark_minus_index;quote_volume_mean_12,basis;liquidity;volatility,True,
