candidate_id,selected_for_pre_replay,selector_reason,reject_reason,selection_score,family,field_families,fields,operators,windows,wrapper_tags,expression,eval_status,active_ratio_0bar,active_ratio_field_native_lag1,inf_rows_0bar,inf_rows_field_native_lag1,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_2328c1de23faade8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,12|720,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,720)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",,,,,,expr-82ff03e2370e4c04,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|720,Mean|Sub|ZScore,12|720
crypto_fg2_ed00a4c75fd3536e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,4|24,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,4)),ZScore(Delta(index_close,24)))",,,,,,expr-53dcb0e6ab0e9b74,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Delta|Mul|ZScore,4|24
crypto_fg2_63df02610414a4d3,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,8|720,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(top_long_short_position_ratio_mean,8)),ZScore(Mean(top_long_short_position_ratio_mean,720)))",,,,,,expr-15e4a367338ae724,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|720,Mean|Sub|ZScore,8|720
crypto_fg2_08a60c05843fbc16,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,504)),ZScore(Delta(index_close,504)))",,,,,,expr-77dade56360aacc8,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504,Delta|Mean|Mul|Rank|ZScore,504
crypto_fg2_61fb6cd2905d987f,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,72|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,720)),ZScore(Delta(trade_close,72)))",,,,,,expr-246b1527cb65da87,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|720,Delta|Mean|Mul|Rank|ZScore,72|720
crypto_fg2_c27f9e0439fd6bd4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,4|336,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,336)),Neg(ZScore(Delta(index_close,4))))",,,,,,expr-1e521847d94b475c,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|336,Delta|Mean|Mul|Neg|ZScore,4|336
crypto_fg2_f0af3a2c5f1857c8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|ZScore|ZScore|Mean,24,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(premium_close_bps),ZScore(Mean(funding_rate,24)))",,,,,,expr-237d7bce85c7feee,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24,Mean|Mul|ZScore,24
crypto_fg2_4446777aeef36557,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,96|168,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,168)),ZScore(Delta(mark_close,96)))",,,,,,expr-614f20c208228b01,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|168,Delta|Mul|ZScore,96|168
crypto_fg2_0cf7aa4db0200b13,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,24,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close,24)),ZScore(Mean(funding_rate,24)))",,,,,,expr-726439874f7c9e17,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24,Mean|Sub|ZScore,24
crypto_fg2_1ca325d782884409,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,8|12,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,12)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,8)))",,,,,,expr-bf34d4dddae7eb2f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|12,Mean|Sub|ZScore,8|12
crypto_fg2_d095a30c5f0eadbd,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,8|48,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,8)),Neg(ZScore(Delta(mark_close,48))))",,,,,,expr-0465ba8273bbd368,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|48,Delta|Mean|Mul|Neg|ZScore,8|48
crypto_fg2_b12cee6f7646cfdb,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,8|96,none,"Mul(ZScore(Delta(mark_close,8)),ZScore(Mean(mark_high,96)))",,,,,,expr-7cf3666c15d0c4cd,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|96,Delta|Mean|Mul|ZScore,8|96
crypto_fg2_dadcc9f54af81720,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,8|12,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,12)),ZScore(Delta(mark_close,8)))",,,,,,expr-241b3d400bd0db7b,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Delta|Mean|Mul|Rank|ZScore,8|12
crypto_fg2_87f2cd180178a544,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,24|48,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_last,48)),Neg(ZScore(Delta(mark_close,24))))",,,,,,expr-b49a329a65c11282,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|48,Delta|Mean|Mul|Neg|ZScore,24|48
crypto_fg2_4e70034900c2d307,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,4|24,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,24)),ZScore(Delta(trade_close,4)))",,,,,,expr-b1d451a7f0e788a5,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Delta|Mul|ZScore,4|24
crypto_fg2_ce078a9195d43350,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Mul|ZScore|Mean|Neg|ZScore|Delta,24|336,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,24)),Neg(ZScore(Delta(index_close,336))))",,,,,,expr-d0320485d30f9ec3,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|336,Delta|Mean|Mul|Neg|ZScore,24|336
crypto_fg2_2079591c211a11e0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_low|trade_close,Mul|ZScore|Delta|ZScore|Mean,72|96,none,"Mul(ZScore(Delta(trade_close,96)),ZScore(Mean(mark_low,72)))",,,,,,expr-444ab10cd54a23ab,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|96,Delta|Mean|Mul|ZScore,72|96
crypto_fg2_d0912752b7ea7b46,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,48|504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,48)),ZScore(Delta(index_close,504)))",,,,,,expr-76393ecea4412d7a,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|504,Delta|Mean|Mul|Rank|ZScore,48|504
crypto_fg2_c732abc132fb5f65,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,4|72,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,4)))",,,,,,expr-a367bf352484ebb7,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|72,Mean|Sub|ZScore,4|72
crypto_fg2_ddb31f3a815c0766,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|ZScore|ZScore|Mean,336,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,336)))",,,,,,expr-b0d104effcb6fb93,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::336,Mean|Mul|ZScore,336
crypto_fg2_246fa699c246bbb6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|ZScore|Delta|Rank|Mean,8|504,none,"Mul(ZScore(Delta(trade_volume,8)),Rank(Mean(trade_low,504)))",,,,,,expr-03b0c616a1a0c090,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|504,Delta|Mean|Mul|Rank|ZScore,8|504
crypto_fg2_b907c34ef6fe6ed7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,168|504,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),ZScore(Mean(taker_buy_sell_volume_ratio_last,168)))",,,,,,expr-689714aea73e2ad9,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::168|504,Mean|Sub|ZScore,168|504
crypto_fg2_4f8e3d7f468036c8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,12|24,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,12)))",,,,,,expr-2ee35136602376ea,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|24,Mean|Sub|ZScore,12|24
crypto_fg2_968879961f7863d0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Mul|ZScore|Mean|Rank|Mean,24|72,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Rank(Mean(trade_count,24)))",,,,,,expr-94b25548fa450cbd,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Mean|Mul|Rank|ZScore,24|72
crypto_fg2_685808ca637b0f11,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_low|trade_close,Sub|ZScore|Delta|ZScore|Delta,24|72,none,"Sub(ZScore(Delta(trade_close,24)),ZScore(Delta(mark_low,72)))",,,,,,expr-a40e0a528b3f47c8,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|72,Delta|Sub|ZScore,24|72
crypto_fg2_df5702a2b31f90a6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,8|504,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(top_long_short_account_ratio_mean,8)),ZScore(Mean(top_long_short_account_ratio_mean,504)))",,,,,,expr-de1b21dc0d277cbb,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|504,Mean|Sub|ZScore,8|504
crypto_fg2_30a7e16c4e4602ef,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Mul|Rank|Mean|ZScore|Delta,4|12,none,"Mul(Rank(Mean(trade_count,12)),ZScore(Delta(trade_high,4)))",,,,,,expr-2638bfdf63bb66c8,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|12,Delta|Mean|Mul|Rank|ZScore,4|12
crypto_fg2_f19abbf5161fd2fd,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,72|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(mark_close,720)))",,,,,,expr-86acc2894c999a9c,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|720,Delta|Mul|ZScore,72|720
crypto_fg2_a3cad2c6214d68ed,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Mul|Rank|Mean|ZScore|Delta,4|168,none,"Mul(Rank(Mean(trade_count,168)),ZScore(Delta(trade_low,4)))",,,,,,expr-4549d99015c55001,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|168,Delta|Mean|Mul|Rank|ZScore,4|168
crypto_fg2_f0e64b1c4193fe1f,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,48|72,none,"Mul(ZScore(Delta(trade_close,72)),ZScore(Mean(trade_low,48)))",,,,,,expr-6b279040235e482f,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|72,Delta|Mean|Mul|ZScore,48|72
crypto_fg2_2d2416c09c9ad39a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Sub|ZScore|Mean|ZScore|Mean,4|504,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,4)),ZScore(Mean(global_long_short_account_ratio_mean,504)))",,,,,,expr-33ea3b24c23f6839,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|504,Mean|Sub|ZScore,4|504
crypto_fg2_e025e76c6109444e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|ZScore|Mean|Rank|Mean,48|96,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Rank(Mean(trade_volume,48)))",,,,,,expr-3a99462505033421,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|96,Mean|Mul|Rank|ZScore,48|96
crypto_fg2_06a71382b321511d,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|ZScore|Delta|ZScore|Delta,4|12,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,4)),ZScore(Delta(trade_close,12)))",,,,,,expr-636570da94816e15,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|12,Delta|Mul|ZScore,4|12
crypto_fg2_d37a65f5a4650ea3,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,8|24,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,8)),ZScore(Delta(mark_close,24)))",,,,,,expr-8ce91ca551ce6f97,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|24,Delta|Mul|ZScore,8|24
crypto_fg2_6a4a9f2667a6bc4b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,24|96,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,96)),Neg(ZScore(Delta(mark_close,24))))",,,,,,expr-9d205252773ea9d1,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|96,Delta|Mean|Mul|Neg|ZScore,24|96
crypto_fg2_2aa69c033339fe4f,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|mark_low,Mul|ZScore|Delta|ZScore|Mean,4|8,none,"Mul(ZScore(Delta(index_close,4)),ZScore(Mean(mark_low,8)))",,,,,,expr-dcab1b711547325c,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|8,Delta|Mean|Mul|ZScore,4|8
crypto_fg2_2a3e2909010e86e2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|ZScore|ZScore|Mean,4,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,4)))",,,,,,expr-f7a8580fed2a98c3,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4,Mean|Mul|ZScore,4
crypto_fg2_8f2066e9383e6062,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,168|336,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,336)),ZScore(Delta(index_close,168)))",,,,,,expr-cbe8273e2b30c9b2,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|336,Delta|Mul|ZScore,168|336
crypto_fg2_04c206e8925a9eb6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,8|12,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,8)),ZScore(Delta(trade_close,12)))",,,,,,expr-5233e0447393b7bc,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Delta|Mul|ZScore,8|12
crypto_fg2_89962d43e633e597,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,72,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,72)),ZScore(Delta(mark_close,72)))",,,,,,expr-a0d1bcc41b21c732,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72,Delta|Mul|ZScore,72
crypto_fg2_201668078d786139,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,72|336,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,336)))",,,,,,expr-87b7c1fa9a35d84f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|336,Mean|Sub|ZScore,72|336
crypto_fg2_d00787c3fc7d6978,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Mul|ZScore|Delta|Rank|Mean,48|168,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,48)),Rank(Mean(mark_low,168)))",,,,,,expr-6d4401ea161dc945,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::48|168,Delta|Mean|Mul|Rank|ZScore,48|168
crypto_fg2_96b62a8fcbf10eee,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,168|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(trade_close,168)))",,,,,,expr-d4f575173bb18bc2,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|504,Delta|Mul|ZScore,168|504
crypto_fg2_f0baecf9a396bec1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,8|168,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,8)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)))",,,,,,expr-5cccd3979faa6611,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|168,Mean|Sub|ZScore,8|168
crypto_fg2_103162ce1c68075e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,24|504,none,"Sub(ZScore(Delta(mark_close,24)),ZScore(Delta(mark_low,504)))",,,,,,expr-075dd49002b50a97,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|504,Delta|Sub|ZScore,24|504
crypto_fg2_0c1504db8a69226a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Sub|ZScore|Mean|ZScore|Mean,72|168,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_last,72)),ZScore(Mean(global_long_short_account_ratio_last,168)))",,,,,,expr-45192f80c0ff1932,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|168,Mean|Sub|ZScore,72|168
crypto_fg2_50638b4e3e773a22,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,8|12,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,8)),Neg(ZScore(Delta(trade_close,12))))",,,,,,expr-d742f62742c77f30,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|12,Delta|Mean|Mul|Neg|ZScore,8|12
