candidate_id,seed_lane,label_family,label_horizon_h,pass_both_splits,pass_spread_splits,pass_control_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core25e_S3_cross_family_bridge_59e85120a164f1,S3_cross_family_bridge,L0_raw_forward_return,24,0,1,1,-0.0054222893428364,-0.001955448595178567,41.99211727516101,42679
core25e_S3_cross_family_bridge_5ac148d5b00515,S3_cross_family_bridge,L0_raw_forward_return,24,1,2,1,-0.0015870495076647,0.0010905425452730666,3.8119497118952914,46996
core25e_S3_cross_family_bridge_5b9b33275e3a07,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,1,0,-0.0018965298467862,-0.00038513514708166655,2.0277648126408256,42679
core25e_S3_cross_family_bridge_5cc5cea6987d1a,S3_cross_family_bridge,L0_raw_forward_return,24,0,2,0,-0.0008702824812702,0.0017926371116365,10.3312693407463,46996
core25e_S3_cross_family_bridge_5ec53869f3c943,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,0,0,-0.3892016292332337,-0.22148936422348423,53.39148288276083,46848
core25e_S3_cross_family_bridge_6192bcde654150,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,2,0,-0.0031136177247544,0.07024047575191004,34.2877487800621,46849
core25e_S3_cross_family_bridge_681ba88a3d96fe,S3_cross_family_bridge,L0_raw_forward_return,24,0,1,0,-0.0071068149760107,-0.0031776801129802,7.773566529568995,46996
core25e_S3_cross_family_bridge_685483f212e051,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,2,1,-0.0026438231709323,1.4080003760099952e-05,1.333879324025988,46855
core25e_S3_cross_family_bridge_6900a1b14c7bf4,S3_cross_family_bridge,L0_raw_forward_return,8,0,2,0,-0.0001278322368128,0.0006290891245812333,5.869058164160646,46927
core25e_S3_cross_family_bridge_6a978646c407f0,S3_cross_family_bridge,L0_raw_forward_return,24,0,1,1,-0.0071089501604586,-0.0028991770032451834,14.676039046316474,46855
core25e_S3_cross_family_bridge_6e563d7d72928d,S3_cross_family_bridge,L0_raw_forward_return,24,0,0,0,-0.0047485651980379,-0.002008736105425867,37.3147937264652,46995
core25e_S3_cross_family_bridge_7095c432ae18af,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,2,1,-0.3252907495590084,-0.03900487259901286,4.512422221541104,46922
core25e_S3_cross_family_bridge_7a908a4777b5b2,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,1,0,-0.0009003831349423,-0.0003930134508575666,6.234381535070811,46855
core25e_S3_cross_family_bridge_7fe3bd96e3a1a7,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0013966786469604,0.00031966070126299997,7.851113500923524,46995
core25e_S3_cross_family_bridge_80cd9deb0fa62d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0014472081659093,0.001179508392932767,50.70229784178259,46927
core25e_S3_cross_family_bridge_8636e2a59ea500,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0012587063252107,0.0001407541885977667,82.62002101758411,46995
core25e_S3_cross_family_bridge_86b4b1c4762a4b,S3_cross_family_bridge,L0_raw_forward_return,24,0,2,0,-0.003206481684437,0.00039139437117999997,2.489544698271529,46927
core25e_S3_cross_family_bridge_8a96bf29130c79,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,2,2,-0.0037670291506325,-0.0008319854823769665,3.314477671610234,46996
core25e_S3_cross_family_bridge_8f32fde22bfa9e,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.2336507849907355,0.0004158908896401599,14.575684133157484,46919
core25e_S3_cross_family_bridge_91ab2fc8d2ef2d,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,2,2,2,-0.001759094346279,0.0006292895236893333,1.4251199500497438,46993
core25e_S3_cross_family_bridge_939acbd8d7e9d2,S3_cross_family_bridge,L0_raw_forward_return,8,1,2,1,-3.540187788615939e-05,0.0011476165300091134,3.5914969947000013,46996
core25e_S3_cross_family_bridge_944bd33ac3e8da,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0017888357197323,0.0009780722599521334,13.991960459857449,46927
core25e_S3_cross_family_bridge_9627a10aaaf287,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0019473373342363,0.0004678411161162666,8.576313134505613,46996
core25e_S3_cross_family_bridge_98bec9bcb0908b,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.1398526109553548,-0.03938867929435443,7.743928247211626,46855
core25e_S3_cross_family_bridge_9aab7d94623699,S3_cross_family_bridge,L0_raw_forward_return,8,0,3,0,0.0005577515371748,0.0009454290018506666,2.369075471488332,46996
core25e_S3_cross_family_bridge_9ca317d2e3a52d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,1,0,-0.0013846979998294,-0.0004343324664394333,2.773163431067428,46855
core25e_S3_cross_family_bridge_9e9997a648a7a8,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,0,0,-0.1737324803500117,-0.1226249305487498,9.234567738642166,46922
core25e_S3_cross_family_bridge_a057f840338d33,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,2,2,-0.0037720002755543,-0.000691164734781,2.048914260766943,46996
core25e_S3_cross_family_bridge_a0cc466d3bf517,S3_cross_family_bridge,L0_raw_forward_return,8,2,2,2,-0.0002374593353258,0.0006399122799915334,15.213512749926975,46995
core25e_S3_cross_family_bridge_a10d118b23ac8a,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,2,0,-0.2858209355753907,-0.029265528128247387,9.069983798441692,46849
core25e_S3_cross_family_bridge_aa90f51564b552,S3_cross_family_bridge,L0_raw_forward_return,24,0,0,1,-0.0054709216167042,-0.0026273746655079,273.32858887469774,46993
core25e_S3_cross_family_bridge_ab98a82651ea3a,S3_cross_family_bridge,L0_raw_forward_return,24,0,0,0,-0.0054777919204511,-0.0045207382365078,1.6142515242561202,46848
core25e_S3_cross_family_bridge_aef6e790b2ecd4,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,0,0,-0.0021190505719122,-0.0011391875122338,26.392945331798664,46848
core25e_S3_cross_family_bridge_be4fea29992aab,S3_cross_family_bridge,L0_raw_forward_return,8,0,0,1,-0.0028492523757213,-0.0022698896581525,1.1736382983132394,46848
core25e_S3_cross_family_bridge_c4da4968bc532e,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,0,1,-0.0034622642981278,-0.0015667452212806,5.512070830808689,46996
core25e_S3_cross_family_bridge_c7b519ff1f05b1,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.2756540930944227,-0.0820658026738544,14.269823391081228,46921
core25e_S3_cross_family_bridge_c8a67e08afb452,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0017888357197323,0.0009780722599521334,8.039390332924539,46927
core25e_S3_cross_family_bridge_cd71c552c8e466,S3_cross_family_bridge,L0_raw_forward_return,24,0,1,0,-0.0071068149760107,-0.0031776801129802,7.773566529568995,46996
core25e_S3_cross_family_bridge_cedd76437c746f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,2,2,-0.0024474026647049,0.0002725619826825667,2.538496987013098,46855
core25e_S3_cross_family_bridge_cf49964017bb2d,S3_cross_family_bridge,L0_raw_forward_return,24,0,0,0,-0.0045832085049964,-0.0020020037275427665,32.53337761965053,46993
core25e_S3_cross_family_bridge_d349e564b062d8,S3_cross_family_bridge,L0_raw_forward_return,8,0,3,0,0.0003661308707997,0.0006867817233877667,2.290709009510615,46855
core25e_S3_cross_family_bridge_ecfd24e33a2655,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0019388544678515,0.0007843011263331001,16.465077371351356,46996
core25e_S3_cross_family_bridge_f01ddde3e97efa,S3_cross_family_bridge,L0_raw_forward_return,8,2,2,2,-0.0002374593353258,0.0006399122799915334,15.213512749926975,46995
core25e_S3_cross_family_bridge_fba71776d2e25f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0014472081659093,0.001179508392932767,143.15732114805533,46927
core25e_S3_cross_family_bridge_fbc1b636f82bc4,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.1154563698948438,-0.03411260856016323,25.023888227786088,46919
