control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,block_reason,decision
a7v3_rolling_self_reproduction_12_688545fc21a6__blocked_same_hour_execution_lag0_c0146519,a7v3_rolling_self_reproduction_12_688545fc21a6,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_btcusdt_flow_imbalance_4h,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0376d13ef0d5__blocked_no_agg_mask_c66f9fe7,a7v3_rolling_self_reproduction_12_0376d13ef0d5,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_large_notional_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0376d13ef0d5__blocked_zero_fill_core12_rank_7e5f74cd,a7v3_rolling_self_reproduction_12_0376d13ef0d5,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_large_notional_share,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0376d13ef0d5__blocked_same_hour_execution_lag0_dba8f178,a7v3_rolling_self_reproduction_12_0376d13ef0d5,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_large_notional_share,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_cd4769e57e44__blocked_no_agg_mask_f6a342a6,a7v3_rolling_self_reproduction_12_cd4769e57e44,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_notional_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_cd4769e57e44__blocked_zero_fill_core12_rank_78f71b4a,a7v3_rolling_self_reproduction_12_cd4769e57e44,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_notional_share,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_cd4769e57e44__blocked_same_hour_execution_lag0_4e96f2f9,a7v3_rolling_self_reproduction_12_cd4769e57e44,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_notional_share,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_648ad4a7779d__blocked_no_agg_mask_70451517,a7v3_rolling_self_reproduction_12_648ad4a7779d,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_signed_flow_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_648ad4a7779d__blocked_zero_fill_core12_rank_1fe1cf52,a7v3_rolling_self_reproduction_12_648ad4a7779d,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_signed_flow_share,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_648ad4a7779d__blocked_same_hour_execution_lag0_db72de69,a7v3_rolling_self_reproduction_12_648ad4a7779d,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_signed_flow_share,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_23275c8943f8__blocked_no_agg_mask_526b298d,a7v3_rolling_self_reproduction_12_23275c8943f8,no_agg_mask,blocked_before_replay,"Decay(agg_ethusdt_flow_imbalance_4h,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_23275c8943f8__blocked_zero_fill_core12_rank_c1a34f69,a7v3_rolling_self_reproduction_12_23275c8943f8,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_ethusdt_flow_imbalance_4h,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_23275c8943f8__blocked_same_hour_execution_lag0_c52f019d,a7v3_rolling_self_reproduction_12_23275c8943f8,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_ethusdt_flow_imbalance_4h,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2a761691a9e1__blocked_no_agg_mask_f4a7b702,a7v3_rolling_self_reproduction_12_2a761691a9e1,no_agg_mask,blocked_before_replay,"Decay(agg_flow_minus_btcusdt_4h,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2a761691a9e1__blocked_zero_fill_core12_rank_c63bfb5a,a7v3_rolling_self_reproduction_12_2a761691a9e1,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_flow_minus_btcusdt_4h,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2a761691a9e1__blocked_same_hour_execution_lag0_5f470135,a7v3_rolling_self_reproduction_12_2a761691a9e1,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_flow_minus_btcusdt_4h,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_7a351858e261__blocked_no_agg_mask_6d6ce5d5,a7v3_rolling_self_reproduction_12_7a351858e261,no_agg_mask,blocked_before_replay,"Decay(agg_flow_minus_ethusdt_4h,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_7a351858e261__blocked_zero_fill_core12_rank_e0ca0075,a7v3_rolling_self_reproduction_12_7a351858e261,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_flow_minus_ethusdt_4h,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_7a351858e261__blocked_same_hour_execution_lag0_b973f533,a7v3_rolling_self_reproduction_12_7a351858e261,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_flow_minus_ethusdt_4h,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_056d7fa10c70__blocked_no_agg_mask_8da43722,a7v3_rolling_self_reproduction_12_056d7fa10c70,no_agg_mask,blocked_before_replay,"Decay(agg_universe_large_notional,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_056d7fa10c70__blocked_zero_fill_core12_rank_44ceb401,a7v3_rolling_self_reproduction_12_056d7fa10c70,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_universe_large_notional,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_056d7fa10c70__blocked_same_hour_execution_lag0_8b757aa7,a7v3_rolling_self_reproduction_12_056d7fa10c70,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_universe_large_notional,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_edba8c6e3286__blocked_no_agg_mask_813566c3,a7v3_rolling_self_reproduction_12_edba8c6e3286,no_agg_mask,blocked_before_replay,"Decay(agg_universe_notional,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_edba8c6e3286__blocked_zero_fill_core12_rank_b8e901d3,a7v3_rolling_self_reproduction_12_edba8c6e3286,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_universe_notional,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_edba8c6e3286__blocked_same_hour_execution_lag0_2ff371c3,a7v3_rolling_self_reproduction_12_edba8c6e3286,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_universe_notional,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_f9e954398374__blocked_no_agg_mask_a8e67846,a7v3_rolling_self_reproduction_12_f9e954398374,no_agg_mask,blocked_before_replay,"Decay(agg_universe_signed_notional,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_f9e954398374__blocked_zero_fill_core12_rank_14ebe86b,a7v3_rolling_self_reproduction_12_f9e954398374,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_universe_signed_notional,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_f9e954398374__blocked_same_hour_execution_lag0_1e536545,a7v3_rolling_self_reproduction_12_f9e954398374,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_universe_signed_notional,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a8514d3b3a80__blocked_no_agg_mask_6ed05b11,a7v3_rolling_self_reproduction_12_a8514d3b3a80,no_agg_mask,blocked_before_replay,"Decay(agg_btcusdt_flow_imbalance_4h,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a8514d3b3a80__blocked_zero_fill_core12_rank_aaecf5d0,a7v3_rolling_self_reproduction_12_a8514d3b3a80,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_btcusdt_flow_imbalance_4h,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a8514d3b3a80__blocked_same_hour_execution_lag0_0e4df1d1,a7v3_rolling_self_reproduction_12_a8514d3b3a80,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_btcusdt_flow_imbalance_4h,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_201dc30d2413__blocked_no_agg_mask_94938d02,a7v3_rolling_self_reproduction_12_201dc30d2413,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_large_notional_share,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_201dc30d2413__blocked_zero_fill_core12_rank_ee299b77,a7v3_rolling_self_reproduction_12_201dc30d2413,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_large_notional_share,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_201dc30d2413__blocked_same_hour_execution_lag0_778ba4b8,a7v3_rolling_self_reproduction_12_201dc30d2413,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_large_notional_share,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ae2fb9cb7267__blocked_no_agg_mask_538e44ad,a7v3_rolling_self_reproduction_12_ae2fb9cb7267,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_notional_share,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ae2fb9cb7267__blocked_zero_fill_core12_rank_8176d91c,a7v3_rolling_self_reproduction_12_ae2fb9cb7267,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_notional_share,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ae2fb9cb7267__blocked_same_hour_execution_lag0_e37395e2,a7v3_rolling_self_reproduction_12_ae2fb9cb7267,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_notional_share,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_66456a3ec9e6__blocked_no_agg_mask_ce5c1ce2,a7v3_rolling_self_reproduction_12_66456a3ec9e6,no_agg_mask,blocked_before_replay,"Decay(agg_cross_symbol_signed_flow_share,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_66456a3ec9e6__blocked_zero_fill_core12_rank_ee9729fa,a7v3_rolling_self_reproduction_12_66456a3ec9e6,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Decay(agg_cross_symbol_signed_flow_share,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_66456a3ec9e6__blocked_same_hour_execution_lag0_428683b9,a7v3_rolling_self_reproduction_12_66456a3ec9e6,same_hour_execution_lag0,blocked_before_replay,"Decay(agg_cross_symbol_signed_flow_share,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0fd68b5b106f__blocked_no_agg_mask_0b506ec3,a7v3_rolling_self_reproduction_12_0fd68b5b106f,no_agg_mask,blocked_before_replay,"Delta(agg_btcusdt_flow_imbalance_4h,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0fd68b5b106f__blocked_zero_fill_core12_rank_c4558ddb,a7v3_rolling_self_reproduction_12_0fd68b5b106f,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Delta(agg_btcusdt_flow_imbalance_4h,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_0fd68b5b106f__blocked_same_hour_execution_lag0_1462cdb3,a7v3_rolling_self_reproduction_12_0fd68b5b106f,same_hour_execution_lag0,blocked_before_replay,"Delta(agg_btcusdt_flow_imbalance_4h,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c8e6c6b44ef8__blocked_no_agg_mask_379c89b0,a7v3_rolling_self_reproduction_12_c8e6c6b44ef8,no_agg_mask,blocked_before_replay,"Delta(agg_cross_symbol_large_notional_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c8e6c6b44ef8__blocked_zero_fill_core12_rank_a572720f,a7v3_rolling_self_reproduction_12_c8e6c6b44ef8,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Delta(agg_cross_symbol_large_notional_share,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c8e6c6b44ef8__blocked_same_hour_execution_lag0_95d62aed,a7v3_rolling_self_reproduction_12_c8e6c6b44ef8,same_hour_execution_lag0,blocked_before_replay,"Delta(agg_cross_symbol_large_notional_share,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c7d1c1d5a009__blocked_no_agg_mask_4847dfa7,a7v3_rolling_self_reproduction_12_c7d1c1d5a009,no_agg_mask,blocked_before_replay,"Delta(agg_cross_symbol_notional_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c7d1c1d5a009__blocked_zero_fill_core12_rank_e7797427,a7v3_rolling_self_reproduction_12_c7d1c1d5a009,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(Delta(agg_cross_symbol_notional_share,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_c7d1c1d5a009__blocked_same_hour_execution_lag0_b9e378f5,a7v3_rolling_self_reproduction_12_c7d1c1d5a009,same_hour_execution_lag0,blocked_before_replay,"Delta(agg_cross_symbol_notional_share,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_27c4b6cfe9f1__blocked_no_agg_mask_d2befc06,a7v3_rolling_self_reproduction_12_27c4b6cfe9f1,no_agg_mask,blocked_before_replay,"Delta(agg_cross_symbol_signed_flow_share,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
