seed_id,expression,mode,decision,reason,detail,input_fields,input_field_count
,"Mul(Mean(premium_close_bps,8),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,12),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,12),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,12),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(premium_close_bps,1),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(Mean(premium_close_bps,1),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(Mean(premium_close_bps,1),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,2),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,2),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,2),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(premium_close_bps,2),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(Delta(premium_close_bps,2),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(Delta(premium_close_bps,2),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,1),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,1),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,1),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,4),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,4),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Mean(mark_index_basis_bps,4),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,8),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,8),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,8),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,1),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,1),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(Delta(mark_index_basis_bps,1),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,8)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,8)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,8)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,1)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,1)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,1)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,4)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,4)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,4)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,8)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,8)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,8)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,2)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,2)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(mark_index_basis_bps,2)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,2)),Sign(trade_return_1h))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,2)),Sign(trade_return_1h))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(ZScore(Mean(premium_close_bps,2)),Sign(trade_return_1h))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,8)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,8)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,8)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,2)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,2)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,2)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,12)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,12)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,12)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,12)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,12)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,12)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,8)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,8)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,8)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,1)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,1)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,1)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,1)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,1)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,1)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,8)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,8)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,8)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,12)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,12)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,12)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,4)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,4)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,4)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,4)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,4)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,4)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,2)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,2)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,2)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,2)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,2)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,2)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,4)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,4)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,4)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,1)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,1)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,1)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,12)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,12)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,12)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,2)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,2)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,2)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,8)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,8)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Mean(trade_return_1h,8)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,4)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,4)))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(Delta(trade_return_1h,4)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,1)))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,1)))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,1)))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,8))))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,8))))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,8))))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))",interaction_alpha,accept,interaction_allowed,ic_005|ic_021,premium_close_bps|trade_return_1h,2
,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,premium_close_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,1))))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,1))))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,1))))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,4))))",ordinary_alpha,accept,ordinary_alpha_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,4))))",interaction_alpha,accept,interaction_allowed,ic_013|ic_021,mark_index_basis_bps|trade_return_1h,2
,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,4))))",rescue_lane,reject,rescue_lane_non_rescue_tag,A7INPUT_APPROVED_SIGNAL_PRIMARY,mark_index_basis_bps|trade_return_1h,2
