a7ls_arm,next_wave_family,semantic_pair,motif,blueprint_id,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,source_label_families_seen,source_horizons_seen,source_priority_rank,expression,field_tokens,operator_path,skeleton_key,production_key,selected_for_next_numeric,uses_may,notes,company_numeric_shard,checkpoint_key
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_77a71e65a9f87550,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;premium_close_bps,Mul > Delta > ZScore > Mean,skel_a05a87b7b3f11240,prod_f149dfe376ae7723,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_77a71e65a9f87550
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_7865899bca71abc1,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(basis_abs_168h,1),Mean(basis_abs_168h,8)),ZScore(Mean(liquidity_rank_active_universe,8)))",basis_abs_168h;liquidity_rank_active_universe,Mul > Sub > Mean > Mean > ZScore > Mean,skel_51c8bfbecdf164a9,prod_cec2f7b82b27c13f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_7865899bca71abc1
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_79c10e809c6a32de,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",liquidity_rank_active_universe;premium_abs_168h,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_1ea7b94ab3641091,prod_cf0907e23ed582b2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_79c10e809c6a32de
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_7bf1a69bca996433,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_index_basis_bps,1),Mean(mark_index_basis_bps,8)),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_a51443ccfbbe4d7b,prod_4e8824cecbedb624,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_7bf1a69bca996433
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_7c9dd21faa7790bf,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(basis_abs_168h,2),Mean(basis_abs_168h,12)),ZScore(Mean(liquidity_rank_active_universe,12)))",basis_abs_168h;liquidity_rank_active_universe,Mul > Sub > Mean > Mean > ZScore > Mean,skel_0afc42b92bab5dcf,prod_d20a51551dc0fbca,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_7c9dd21faa7790bf
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_7dc4fa358a036239,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Delta > ZScore > Mean,skel_e2de4b62deebf0d2,prod_e48d60d354031de3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_7dc4fa358a036239
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_7efe116ca7d2952d,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_abs_168h,28),Mean(premium_abs_168h,168)),ZScore(Mean(liquidity_rank_active_universe,168)))",liquidity_rank_active_universe;premium_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_d69d236ff90296cf,prod_39196431ae078228,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_7efe116ca7d2952d
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_8050435489d5f190,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,336),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_845a69c7c1374cf4,prod_6d0adcfcc5308934,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s003,a7ls10_s003::a7ls9_8050435489d5f190
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_8207b9a60be5cc9a,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,2),Mean(mark_trade_basis_bps,12)),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_69916b206e65c23d,prod_4508f94ed835b47f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_8207b9a60be5cc9a
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_8587e2b9761c873b,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,4),Mean(mark_trade_basis_bps,24)),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_69916b206e65c23d,prod_dbaef1383ee0b3b8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_8587e2b9761c873b
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_86b4cf136ce5b0e0,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_close_bps,1),Mean(premium_close_bps,8)),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;premium_close_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_6db86697a3ee79c6,prod_97c384ecb8fbf495,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_86b4cf136ce5b0e0
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_88e1a730668e3fad,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,12),Mean(mark_trade_basis_bps,72)),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_e5b3f56efda261e8,prod_ed06d039e860950f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_88e1a730668e3fad
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_896b21bd0dea0149,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",basis_abs_168h;liquidity_rank_active_universe,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_784fdbb13ebb2be3,prod_8cc1657d7e13620e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_896b21bd0dea0149
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_8bdecd635a181e9b,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,168),ZScore(Mean(liquidity_rank_active_universe,168)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_845a69c7c1374cf4,prod_9cadf9e6f26e043c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_8bdecd635a181e9b
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_90045362fdd8f798,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(premium_close_bps,8))),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",liquidity_rank_active_universe;premium_close_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_5f17b550fef5f112,prod_2e6f064cf0c1f390,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_90045362fdd8f798
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_9585d88d89390d70,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(premium_close_bps,168))),Sign(ZScore(Mean(liquidity_rank_active_universe,168))))",liquidity_rank_active_universe;premium_close_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_73432d7165ca0330,prod_6ac8dc0f7259a5de,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_9585d88d89390d70
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_960b0c5123b4f381,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,12))),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_8b6f379a32aed8e3,prod_c781c0182fc7d7b5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_960b0c5123b4f381
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_966fd6e72948c5df,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,8))),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_b012818f54223386,prod_142d8828a169fd01,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_966fd6e72948c5df
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_96872f7b03d18f70,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Delta > ZScore > Mean,skel_08e886ace95d169c,prod_54a19d7f1405d35f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_96872f7b03d18f70
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9906f7d2757158c5,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(basis_abs_168h,8),ZScore(Mean(liquidity_rank_active_universe,8)))",basis_abs_168h;liquidity_rank_active_universe,Mul > Delta > ZScore > Mean,skel_f865d9b8084cb039,prod_7f5d79a2c8475950,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_9906f7d2757158c5
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9b0d8dd9236e8acd,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_08e886ace95d169c,prod_4c32d263a47e874f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_9b0d8dd9236e8acd
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_9cb207d0c0cd74e2,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_abs_168h,4),Mean(premium_abs_168h,24)),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;premium_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_dc5bb76551158572,prod_3b6d588376cb4155,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_9cb207d0c0cd74e2
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9cf9e3797b814271,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_e2de4b62deebf0d2,prod_dc08d4de944847ac,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_9cf9e3797b814271
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_a5c337ce597b6add,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_abs_168h,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;premium_abs_168h,Mul > Delta > ZScore > Mean,skel_4f022e2abd74ccfa,prod_093b8f169b3f82ae,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_a5c337ce597b6add
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_a64fb9b92688e514,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_close_bps,56),Mean(premium_close_bps,336)),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;premium_close_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_8cd8596aa86024c5,prod_6850cf295f40aacf,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_a64fb9b92688e514
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_a7a3fa4598dd13b7,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;premium_close_bps,Mul > Delta > ZScore > Mean,skel_087353b7b23511c6,prod_ddb984d46e2bc7ed,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_a7a3fa4598dd13b7
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_adf14e48d83e6f74,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_index_basis_bps,504),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;mark_index_basis_bps,Mul > Delta > ZScore > Mean,skel_845a69c7c1374cf4,prod_c3a5a53bd79a3dbe,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_adf14e48d83e6f74
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,typed_interaction,a7ls9_af93e8ef37f902c9,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,12),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_e2de4b62deebf0d2,prod_d2bd4eb160268a5b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_af93e8ef37f902c9
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,basis_abs_gate,a7ls9_afc4401f2460dca1,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,12))),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",liquidity_rank_active_universe;mark_trade_basis_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_8b6f379a32aed8e3,prod_bba63ff9aff59f8e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_afc4401f2460dca1
A7LS9_F,basis_context_interaction,basis_premium_like|liquidity_rank_active_universe,spread_interaction,a7ls9_afcb9c80fbab37a5,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(basis_abs_168h,4),Mean(basis_abs_168h,24)),ZScore(Mean(liquidity_rank_active_universe,24)))",basis_abs_168h;liquidity_rank_active_universe,Mul > Sub > Mean > Mean > ZScore > Mean,skel_0afc42b92bab5dcf,prod_5059c33f8552f9a5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s004,a7ls10_s004::a7ls9_afcb9c80fbab37a5
