candidate_id,track_id,clue_role,original_label_family,translation_label_family,label_horizon_h,decision,control_ratio_premay_max,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,robust_median_tstat_floor,premay_all_positive,lag_ok
a7ag1_40534d1246d299ea01,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,24,HOLD_A7AG3_CONTROL_DOMINATED,12.758776854093103,0.001741615587774326,0.0007416155877743259,-0.0012583844122256741,0.4066711162661779,True,True
a7ag1_40534d1246d299ea01,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,24,HOLD_A7AG3_PRE_MAY_UNSTABLE,301.47359455085143,-0.0011764719634583028,-0.002176471963458303,-0.004176471963458303,-0.027939481316876763,False,False
a7ag1_40534d1246d299ea01,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,24,HOLD_A7AG3_PRE_MAY_UNSTABLE,285.76716341535825,0.017361873472152317,0.016361873472152316,0.014361873472152318,-0.24822091851508982,False,True
a7ag1_40534d1246d299ea01,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,24,A7AG3_NUMERIC_REPLAY_CLUE,0.8083660893916995,0.015094474460240086,0.014094474460240087,0.012094474460240087,3.5241822056219094,True,True
a7ag1_0f27ceda99e1d463ca,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,24,HOLD_A7AG3_CONTROL_DOMINATED,3.9552993295804035,0.007021353985796708,0.006021353985796708,0.004021353985796708,0.5148094458036834,True,True
a7ag1_0f27ceda99e1d463ca,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,24,HOLD_A7AG3_CONTROL_DOMINATED,3.9552993295804035,0.007021353985796708,0.006021353985796708,0.004021353985796708,0.5148094458036834,True,True
a7ag1_0f27ceda99e1d463ca,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,24,HOLD_A7AG3_PRE_MAY_UNSTABLE,20.974670648800515,0.0013580577059282275,0.0003580577059282275,-0.0016419422940717725,-0.3039599573694469,False,True
a7ag1_0f27ceda99e1d463ca,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,24,HOLD_A7AG3_CONTROL_DOMINATED,123.19772846761973,0.5290799849923122,0.5280799849923122,0.5260799849923122,0.043482318699270134,True,True
a7ag1_0f27ceda99e1d463ca,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,24,A7AG3_NUMERIC_REPLAY_CLUE,0.9182186519198573,0.019090941548125517,0.018090941548125516,0.016090941548125518,3.799574800676414,True,True
a7ag1_11778d3e00e7bdfc5e,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.392484535221651,-0.000847367815579824,-0.001847367815579824,-0.003847367815579824,-0.11950523461588945,False,True
a7ag1_11778d3e00e7bdfc5e,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.392484535221655,-0.0008473678155798241,-0.001847367815579824,-0.003847367815579824,-0.11950523461588966,False,True
