blueprint_id,core59_shard,core61_route,core61_reason,core61_blocked,semantic_pair,motif,label_family,label_horizon_h,decision,premay_positive_split_count,control_ratio,cost10,robust_ok,lag_ok,expression
a7ff24r_65ba3dbaef3e69e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7958483967078387,-0.0009512731955559,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,1))"
a7ff24r_65ba3dbaef3e69e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7958483967078389,-0.0009512731955559,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,1))"
a7ff24r_fa589cfab1b7ea13,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7962290143508878,-0.0010908325659083,True,False,CSRank(trade_return_1h)
a7ff24r_65a426e03fc8d696,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7982690526710919,0.0691325903491913,True,False,"Sub(mark_index_basis_bps,Delta(premium_close_bps,12))"
a7ff24r_181b6def5382a129,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8015530600222559,0.0340437318986048,True,False,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))"
a7ff24r_181b6def5382a129,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,gated_sign,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8051060313088676,-0.0015266688124665,True,False,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))"
a7ff24r_538d9cd526cfb7e7,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8051611722670645,-0.0013460416034495,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(premium_close_bps))"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8166339914433229,-0.0012464715115359,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_3342199f65b81b2d,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.8210414629698602,-0.0016053642869241,True,False,"Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(premium_close_bps))"
a7ff24r_9c327773674f0ef2,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.8210414629698602,-0.0016053642869241,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(premium_close_bps))"
a7ff24r_3342199f65b81b2d,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.8210414629698606,-0.0016053642869241,True,False,"Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(premium_close_bps))"
a7ff24r_9c327773674f0ef2,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.8210414629698606,-0.0016053642869241,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(premium_close_bps))"
a7ff24r_9c327773674f0ef2,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.8398398475994389,0.0347345986692454,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(premium_close_bps))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L3_liquidity_tier_relative_return,8,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8400069624063655,-0.0007163268736095,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8429674140475298,-0.0010787272818553,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_6bb3d9382e21f6a9,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|price_like,mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_PRE_MAY_UNSTABLE,2,0.8454650905583954,-0.0023270210680561,False,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,4)))"
a7ff24r_0976d19eda31e7f3,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.851920577700427,-0.0012788435315601,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_6825d3fd1bb8e8f5,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.853558682548678,-0.0014285232545279,True,False,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,12))),4)"
a7ff24r_63d580b608efb854,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like|volatility_like,mul,L0_raw_forward_return,4,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8596327420255518,-0.0011930136856231,True,False,"Mul(realized_vol_24h,trade_return_1h)"
a7ff24r_63d580b608efb854,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like|volatility_like,mul,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8596327420255518,-0.0011930136856231,True,False,"Mul(realized_vol_24h,trade_return_1h)"
a7ff24r_696ccab05df0304b,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8703290427400966,0.0495286887794997,True,False,"Mul(Delta(premium_close_bps,8),realized_vol_168h)"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8768491654715145,-0.0007608128489273,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8768491654715146,-0.0007608128489273,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_3fab392f9c9b9117,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.880115989528955,-0.0014574236670393,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Delta(premium_close_bps,12)))"
a7ff24r_3fab392f9c9b9117,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.880115989528955,-0.0014574236670393,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Delta(premium_close_bps,12)))"
a7ff24r_6825d3fd1bb8e8f5,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.8850376744739473,-0.0014547023661072,True,False,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,12))),4)"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.8956400218156528,-0.0013701963712355,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_3fab392f9c9b9117,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.8960309331844786,-0.0014803721171212,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Delta(premium_close_bps,12)))"
a7ff24r_4313c819b179fd73,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.9091027207990996,0.0479773324375239,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_0d8d92d16f89d7de,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.911019682590548,-0.0011434670238769,True,False,"Sub(mark_index_basis_bps,Delta(premium_close_bps,2))"
a7ff24r_0d8d92d16f89d7de,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9110196825905482,-0.0011434670238769,True,False,"Sub(mark_index_basis_bps,Delta(premium_close_bps,2))"
a7ff24r_1b055cfc990003ef,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L3_liquidity_tier_relative_return,24,HOLD_A7FFCORE59S02_PRE_MAY_UNSTABLE,2,0.9142022082105508,0.0004882091574816,False,True,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,8)),4)"
a7ff24r_04e0289ebca98579,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9177791775531414,0.032171976678057,True,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,2)))"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9203327647132252,0.0987159766280257,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_4313c819b179fd73,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.9244111611407628,-0.001441588640129,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_4313c819b179fd73,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.9244111611407628,-0.001441588640129,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_04e0289ebca98579,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.929010196336911,-0.0014206719971132,True,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,2)))"
a7ff24r_52c515213fcc693a,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.9350961441580306,0.0949427765076342,True,False,"Mul(mark_index_basis_bps,Mean(premium_close_bps,12))"
a7ff24r_1b055cfc990003ef,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L0_raw_forward_return,24,HOLD_A7FFCORE59S02_PRE_MAY_UNSTABLE,2,0.9356264815069624,0.0004578419881947,False,True,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,8)),4)"
a7ff24r_3fded0c9037dbac9,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L3_liquidity_tier_relative_return,24,HOLD_A7FFCORE59S02_PRE_MAY_UNSTABLE,2,0.9382327668056948,-0.0005156863767728,False,True,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,1)),4)"
a7ff24r_0d8d92d16f89d7de,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9479517352175808,-0.0011867246704678,True,False,"Sub(mark_index_basis_bps,Delta(premium_close_bps,2))"
a7ff24r_6bb3d9382e21f6a9,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|price_like,mul,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_PRE_MAY_UNSTABLE,2,0.9809640544876468,-0.0022733510101547,False,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,4)))"
a7ff24r_02e717cf35881297,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9823840232564136,0.0309656688631822,True,False,"Mul(Mean(premium_close_bps,2),Sign(trade_return_1h))"
a7ff24r_04e0289ebca98579,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.9958750099529629,-0.0014206719971132,True,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,2)))"
a7ff24r_4313c819b179fd73,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.9965088913901348,-0.0015215839143552,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_7e97e3b728901bf0,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|volatility_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_CONTROL_DOMINATED,3,1.003154029216051,-0.0013054913239591,True,True,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_24h,2))))"
a7ff24r_ec49ba0ff46743d0,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like,single,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S03_CONTROL_DOMINATED,3,1.0062638245444069,0.1009485056000373,True,False,"Delta(mark_index_basis_bps,48)"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,safe_div_abs,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_CONTROL_DOMINATED,3,1.0085632755521845,-0.0009429394310518,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,8,HOLD_A7FFCORE59S04_CONTROL_DOMINATED,3,1.0156008801587673,-0.000945987466738,True,True,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,8,HOLD_A7FFCORE59S04_CONTROL_DOMINATED,3,1.0156008801587677,-0.000945987466738,True,True,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_1c91a6c5157d4a4a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_CONTROL_DOMINATED,3,1.0167890083578857,0.0232228810008579,True,True,"Mul(Mean(premium_close_bps,12),trade_return_1h)"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,8,HOLD_A7FFCORE59S05_CONTROL_DOMINATED,3,1.0215384294893215,0.1607708866549297,True,True,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_e893196d75ff0b5b,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S03_CONTROL_DOMINATED,3,1.0235184470173373,0.0367900420004857,True,False,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(premium_close_bps))"
a7ff24r_027985a514087331,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L5_vol_adjusted_return,24,HOLD_A7FFCORE59S02_PRE_MAY_UNSTABLE,2,1.0268763589281842,0.1539625615005,False,True,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,8))),4)"
a7ff24r_7e97e3b728901bf0,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|volatility_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_CONTROL_DOMINATED,3,1.0408181615613683,-0.0013215003821611,True,True,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_24h,2))))"
a7ff24r_09e584f1f393b596,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S02_CONTROL_DOMINATED,3,1.0420841940589007,-0.0017373067530528,True,False,"Sub(CSRank(Mean(mark_index_basis_bps,8)),CSRank(premium_close_bps))"
a7ff24r_e4dadb1d3812b09b,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S03_CONTROL_DOMINATED,3,1.0420841940589007,-0.0017373067530528,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(premium_close_bps))"
a7ff24r_0aac03db44a26828,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S02_CONTROL_DOMINATED,3,1.042916849074341,-0.0016538212017741,True,True,"Sub(CSRank(Mean(premium_close_bps,4)),CSRank(trade_return_1h))"
a7ff24r_3eaa8cb56f1cb3d5,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S02_CONTROL_DOMINATED,3,1.042916849074341,-0.0016538212017741,True,True,"Sub(CSRank(ZScore(Mean(premium_close_bps,4))),CSRank(trade_return_1h))"
a7ff24r_0aac03db44a26828,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S02_CONTROL_DOMINATED,3,1.0429168490743412,-0.0016538212017741,True,True,"Sub(CSRank(Mean(premium_close_bps,4)),CSRank(trade_return_1h))"
a7ff24r_3eaa8cb56f1cb3d5,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S02_CONTROL_DOMINATED,3,1.0429168490743412,-0.0016538212017741,True,True,"Sub(CSRank(ZScore(Mean(premium_close_bps,4))),CSRank(trade_return_1h))"
a7ff24r_0b842e7d57714bb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,8,HOLD_A7FFCORE59S04_CONTROL_DOMINATED,3,1.0449554141884272,0.2700006537298506,True,True,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_24h))"
a7ff24r_5acd0cafc3b6b435,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_control_dominated,False,basis_premium_like|price_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_CONTROL_DOMINATED,3,1.046779448420171,0.0319401736111217,True,True,"Mul(Mean(mark_index_basis_bps,2),Sign(trade_return_1h))"
