decision,label_family,count
HOLD_A7LS18a7ls18_s139_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1247
HOLD_A7LS18a7ls18_s116_PRE_MAY_UNSTABLE,L7_ranked_future_return,1247
HOLD_A7LS18a7ls18_s074_PRE_MAY_UNSTABLE,L7_ranked_future_return,1246
HOLD_A7LS18a7ls18_s142_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1244
HOLD_A7LS18a7ls18_s135_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1241
HOLD_A7LS18a7ls18_s073_PRE_MAY_UNSTABLE,L7_ranked_future_return,1240
HOLD_A7LS18a7ls18_s140_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1234
HOLD_A7LS18a7ls18_s030_PRE_MAY_UNSTABLE,L7_ranked_future_return,1231
HOLD_A7LS18a7ls18_s029_PRE_MAY_UNSTABLE,L7_ranked_future_return,1226
HOLD_A7LS18a7ls18_s015_PRE_MAY_UNSTABLE,L7_ranked_future_return,1224
HOLD_A7LS18a7ls18_s143_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1223
HOLD_A7LS18a7ls18_s038_PRE_MAY_UNSTABLE,L7_ranked_future_return,1220
HOLD_A7LS18a7ls18_s145_CONTROL_DOMINATED,L7_ranked_future_return,1219
HOLD_A7LS18a7ls18_s135_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1218
HOLD_A7LS18a7ls18_s069_PRE_MAY_UNSTABLE,L7_ranked_future_return,1213
HOLD_A7LS18a7ls18_s016_PRE_MAY_UNSTABLE,L7_ranked_future_return,1211
HOLD_A7LS18a7ls18_s031_PRE_MAY_UNSTABLE,L7_ranked_future_return,1211
HOLD_A7LS18a7ls18_s137_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1208
HOLD_A7LS18a7ls18_s042_CONTROL_DOMINATED,L7_ranked_future_return,1206
HOLD_A7LS18a7ls18_s142_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1205
HOLD_A7LS18a7ls18_s008_PRE_MAY_UNSTABLE,L7_ranked_future_return,1204
HOLD_A7LS18a7ls18_s023_PRE_MAY_UNSTABLE,L7_ranked_future_return,1197
HOLD_A7LS18a7ls18_s132_PRE_MAY_UNSTABLE,L7_ranked_future_return,1197
HOLD_A7LS18a7ls18_s070_PRE_MAY_UNSTABLE,L7_ranked_future_return,1195
HOLD_A7LS18a7ls18_s042_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1181
HOLD_A7LS18a7ls18_s004_PRE_MAY_UNSTABLE,L7_ranked_future_return,1181
HOLD_A7LS18a7ls18_s120_PRE_MAY_UNSTABLE,L7_ranked_future_return,1179
HOLD_A7LS18a7ls18_s134_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1179
HOLD_A7LS18a7ls18_s063_PRE_MAY_UNSTABLE,L7_ranked_future_return,1169
HOLD_A7LS18a7ls18_s059_PRE_MAY_UNSTABLE,L7_ranked_future_return,1167
HOLD_A7LS18a7ls18_s036_PRE_MAY_UNSTABLE,L7_ranked_future_return,1164
HOLD_A7LS18a7ls18_s111_PRE_MAY_UNSTABLE,L7_ranked_future_return,1164
HOLD_A7LS18a7ls18_s026_PRE_MAY_UNSTABLE,L7_ranked_future_return,1163
HOLD_A7LS18a7ls18_s089_PRE_MAY_UNSTABLE,L7_ranked_future_return,1162
HOLD_A7LS18a7ls18_s143_CONTROL_DOMINATED,L7_ranked_future_return,1142
HOLD_A7LS18a7ls18_s013_PRE_MAY_UNSTABLE,L7_ranked_future_return,1140
HOLD_A7LS18a7ls18_s052_PRE_MAY_UNSTABLE,L7_ranked_future_return,1139
HOLD_A7LS18a7ls18_s115_PRE_MAY_UNSTABLE,L7_ranked_future_return,1137
HOLD_A7LS18a7ls18_s113_PRE_MAY_UNSTABLE,L7_ranked_future_return,1137
HOLD_A7LS18a7ls18_s011_PRE_MAY_UNSTABLE,L7_ranked_future_return,1135
HOLD_A7LS18a7ls18_s146_CONTROL_DOMINATED,L7_ranked_future_return,1132
HOLD_A7LS18a7ls18_s082_CONTROL_DOMINATED,L7_ranked_future_return,1129
HOLD_A7LS18a7ls18_s017_PRE_MAY_UNSTABLE,L7_ranked_future_return,1127
HOLD_A7LS18a7ls18_s093_CONTROL_DOMINATED,L7_ranked_future_return,1125
HOLD_A7LS18a7ls18_s068_PRE_MAY_UNSTABLE,L7_ranked_future_return,1123
HOLD_A7LS18a7ls18_s086_CONTROL_DOMINATED,L7_ranked_future_return,1119
HOLD_A7LS18a7ls18_s049_PRE_MAY_UNSTABLE,L7_ranked_future_return,1117
HOLD_A7LS18a7ls18_s062_PRE_MAY_UNSTABLE,L7_ranked_future_return,1114
HOLD_A7LS18a7ls18_s114_PRE_MAY_UNSTABLE,L7_ranked_future_return,1105
HOLD_A7LS18a7ls18_s006_CONTROL_DOMINATED,L7_ranked_future_return,1097
HOLD_A7LS18a7ls18_s143_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1093
HOLD_A7LS18a7ls18_s134_CONTROL_DOMINATED,L7_ranked_future_return,1093
HOLD_A7LS18a7ls18_s034_PRE_MAY_UNSTABLE,L7_ranked_future_return,1092
HOLD_A7LS18a7ls18_s121_PRE_MAY_UNSTABLE,L7_ranked_future_return,1090
HOLD_A7LS18a7ls18_s071_PRE_MAY_UNSTABLE,L7_ranked_future_return,1090
HOLD_A7LS18a7ls18_s061_PRE_MAY_UNSTABLE,L7_ranked_future_return,1087
HOLD_A7LS18a7ls18_s104_PRE_MAY_UNSTABLE,L7_ranked_future_return,1086
HOLD_A7LS18a7ls18_s010_PRE_MAY_UNSTABLE,L7_ranked_future_return,1082
HOLD_A7LS18a7ls18_s081_CONTROL_DOMINATED,L7_ranked_future_return,1067
HOLD_A7LS18a7ls18_s092_CONTROL_DOMINATED,L7_ranked_future_return,1067
HOLD_A7LS18a7ls18_s035_PRE_MAY_UNSTABLE,L7_ranked_future_return,1064
HOLD_A7LS18a7ls18_s118_PRE_MAY_UNSTABLE,L7_ranked_future_return,1062
HOLD_A7LS18a7ls18_s025_PRE_MAY_UNSTABLE,L7_ranked_future_return,1058
HOLD_A7LS18a7ls18_s135_CONTROL_DOMINATED,L7_ranked_future_return,1054
HOLD_A7LS18a7ls18_s005_PRE_MAY_UNSTABLE,L7_ranked_future_return,1052
HOLD_A7LS18a7ls18_s078_CONTROL_DOMINATED,L7_ranked_future_return,1044
HOLD_A7LS18a7ls18_s140_CONTROL_DOMINATED,L7_ranked_future_return,1042
HOLD_A7LS18a7ls18_s033_CONTROL_DOMINATED,L7_ranked_future_return,1038
HOLD_A7LS18a7ls18_s032_PRE_MAY_UNSTABLE,L7_ranked_future_return,1031
HOLD_A7LS18a7ls18_s066_PRE_MAY_UNSTABLE,L7_ranked_future_return,1027
HOLD_A7LS18a7ls18_s141_CONTROL_DOMINATED,L7_ranked_future_return,1026
HOLD_A7LS18a7ls18_s079_PRE_MAY_UNSTABLE,L7_ranked_future_return,1023
HOLD_A7LS18a7ls18_s144_CONTROL_DOMINATED,L7_ranked_future_return,1018
HOLD_A7LS18a7ls18_s102_CONTROL_DOMINATED,L7_ranked_future_return,1017
HOLD_A7LS18a7ls18_s065_CONTROL_DOMINATED,L7_ranked_future_return,1015
HOLD_A7LS18a7ls18_s003_PRE_MAY_UNSTABLE,L7_ranked_future_return,1012
HOLD_A7LS18a7ls18_s012_PRE_MAY_UNSTABLE,L7_ranked_future_return,1002
HOLD_A7LS18a7ls18_s006_PRE_MAY_UNSTABLE,L0_raw_forward_return,1000
HOLD_A7LS18a7ls18_s006_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1000
HOLD_A7LS18a7ls18_s067_PRE_MAY_UNSTABLE,L7_ranked_future_return,991
HOLD_A7LS18a7ls18_s142_PRE_MAY_UNSTABLE,L7_ranked_future_return,990
HOLD_A7LS18a7ls18_s065_PRE_MAY_UNSTABLE,L7_ranked_future_return,985
HOLD_A7LS18a7ls18_s102_PRE_MAY_UNSTABLE,L7_ranked_future_return,984
HOLD_A7LS18a7ls18_s085_CONTROL_DOMINATED,L7_ranked_future_return,982
HOLD_A7LS18a7ls18_s046_PRE_MAY_UNSTABLE,L7_ranked_future_return,980
HOLD_A7LS18a7ls18_s060_PRE_MAY_UNSTABLE,L7_ranked_future_return,977
HOLD_A7LS18a7ls18_s037_PRE_MAY_UNSTABLE,L7_ranked_future_return,974
HOLD_A7LS18a7ls18_s139_CONTROL_DOMINATED,L7_ranked_future_return,974
HOLD_A7LS18a7ls18_s083_CONTROL_DOMINATED,L7_ranked_future_return,972
HOLD_A7LS18a7ls18_s094_PRE_MAY_UNSTABLE,L7_ranked_future_return,966
HOLD_A7LS18a7ls18_s067_CONTROL_DOMINATED,L7_ranked_future_return,953
HOLD_A7LS18a7ls18_s028_PRE_MAY_UNSTABLE,L7_ranked_future_return,953
HOLD_A7LS18a7ls18_s066_CONTROL_DOMINATED,L7_ranked_future_return,943
HOLD_A7LS18a7ls18_s077_CONTROL_DOMINATED,L7_ranked_future_return,940
HOLD_A7LS18a7ls18_s060_CONTROL_DOMINATED,L7_ranked_future_return,938
HOLD_A7LS18a7ls18_s027_PRE_MAY_UNSTABLE,L7_ranked_future_return,937
HOLD_A7LS18a7ls18_s080_CONTROL_DOMINATED,L7_ranked_future_return,930
HOLD_A7LS18a7ls18_s047_PRE_MAY_UNSTABLE,L7_ranked_future_return,923
HOLD_A7LS18a7ls18_s118_CONTROL_DOMINATED,L7_ranked_future_return,909
HOLD_A7LS18a7ls18_s061_CONTROL_DOMINATED,L7_ranked_future_return,899
HOLD_A7LS18a7ls18_s084_PRE_MAY_UNSTABLE,L7_ranked_future_return,897
HOLD_A7LS18a7ls18_s027_CONTROL_DOMINATED,L7_ranked_future_return,894
HOLD_A7LS18a7ls18_s047_CONTROL_DOMINATED,L7_ranked_future_return,890
HOLD_A7LS18a7ls18_s044_PRE_MAY_UNSTABLE,L7_ranked_future_return,888
HOLD_A7LS18a7ls18_s044_CONTROL_DOMINATED,L7_ranked_future_return,888
HOLD_A7LS18a7ls18_s133_PRE_MAY_UNSTABLE,L7_ranked_future_return,881
HOLD_A7LS18a7ls18_s121_CONTROL_DOMINATED,L7_ranked_future_return,879
HOLD_A7LS18a7ls18_s144_PRE_MAY_UNSTABLE,L7_ranked_future_return,870
HOLD_A7LS18a7ls18_s114_CONTROL_DOMINATED,L7_ranked_future_return,869
HOLD_A7LS18a7ls18_s138_PRE_MAY_UNSTABLE,L7_ranked_future_return,867
HOLD_A7LS18a7ls18_s083_PRE_MAY_UNSTABLE,L7_ranked_future_return,867
HOLD_A7LS18a7ls18_s037_CONTROL_DOMINATED,L7_ranked_future_return,867
HOLD_A7LS18a7ls18_s092_PRE_MAY_UNSTABLE,L7_ranked_future_return,860
HOLD_A7LS18a7ls18_s006_CONTROL_DOMINATED,L1_cross_sectional_relative_return,860
HOLD_A7LS18a7ls18_s104_CONTROL_DOMINATED,L7_ranked_future_return,859
HOLD_A7LS18a7ls18_s006_CONTROL_DOMINATED,L0_raw_forward_return,857
HOLD_A7LS18a7ls18_s094_CONTROL_DOMINATED,L7_ranked_future_return,853
HOLD_A7LS18a7ls18_s042_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,852
HOLD_A7LS18a7ls18_s085_PRE_MAY_UNSTABLE,L7_ranked_future_return,846
HOLD_A7LS18a7ls18_s113_CONTROL_DOMINATED,L7_ranked_future_return,839
HOLD_A7LS18a7ls18_s068_CONTROL_DOMINATED,L7_ranked_future_return,836
HOLD_A7LS18a7ls18_s115_CONTROL_DOMINATED,L7_ranked_future_return,835
HOLD_A7LS18a7ls18_s071_CONTROL_DOMINATED,L7_ranked_future_return,833
HOLD_A7LS18a7ls18_s039_PRE_MAY_UNSTABLE,L7_ranked_future_return,833
HOLD_A7LS18a7ls18_s137_PRE_MAY_UNSTABLE,L7_ranked_future_return,832
HOLD_A7LS18a7ls18_s136_CONTROL_DOMINATED,L7_ranked_future_return,828
HOLD_A7LS18a7ls18_s133_CONTROL_DOMINATED,L7_ranked_future_return,828
HOLD_A7LS18a7ls18_s080_PRE_MAY_UNSTABLE,L7_ranked_future_return,824
HOLD_A7LS18a7ls18_s093_PRE_MAY_UNSTABLE,L7_ranked_future_return,819
HOLD_A7LS18a7ls18_s028_CONTROL_DOMINATED,L7_ranked_future_return,819
HOLD_A7LS18a7ls18_s143_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,813
HOLD_A7LS18a7ls18_s111_CONTROL_DOMINATED,L7_ranked_future_return,809
HOLD_A7LS18a7ls18_s003_CONTROL_DOMINATED,L7_ranked_future_return,805
HOLD_A7LS18a7ls18_s012_CONTROL_DOMINATED,L7_ranked_future_return,803
HOLD_A7LS18a7ls18_s035_CONTROL_DOMINATED,L7_ranked_future_return,797
HOLD_A7LS18a7ls18_s134_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,795
HOLD_A7LS18a7ls18_s084_CONTROL_DOMINATED,L7_ranked_future_return,794
HOLD_A7LS18a7ls18_s138_CONTROL_DOMINATED,L7_ranked_future_return,791
HOLD_A7LS18a7ls18_s077_PRE_MAY_UNSTABLE,L7_ranked_future_return,790
HOLD_A7LS18a7ls18_s079_CONTROL_DOMINATED,L7_ranked_future_return,787
HOLD_A7LS18a7ls18_s120_CONTROL_DOMINATED,L7_ranked_future_return,786
HOLD_A7LS18a7ls18_s062_CONTROL_DOMINATED,L7_ranked_future_return,786
HOLD_A7LS18a7ls18_s137_CONTROL_DOMINATED,L7_ranked_future_return,784
HOLD_A7LS18a7ls18_s038_CONTROL_DOMINATED,L7_ranked_future_return,780
HOLD_A7LS18a7ls18_s017_CONTROL_DOMINATED,L7_ranked_future_return,771
HOLD_A7LS18a7ls18_s089_CONTROL_DOMINATED,L7_ranked_future_return,765
HOLD_A7LS18a7ls18_s136_PRE_MAY_UNSTABLE,L7_ranked_future_return,764
HOLD_A7LS18a7ls18_s032_CONTROL_DOMINATED,L7_ranked_future_return,758
HOLD_A7LS18a7ls18_s033_PRE_MAY_UNSTABLE,L7_ranked_future_return,754
HOLD_A7LS18a7ls18_s046_CONTROL_DOMINATED,L7_ranked_future_return,749
HOLD_A7LS18a7ls18_s063_CONTROL_DOMINATED,L7_ranked_future_return,747
HOLD_A7LS18a7ls18_s103_CONTROL_DOMINATED,L7_ranked_future_return,743
HOLD_A7LS18a7ls18_s036_CONTROL_DOMINATED,L7_ranked_future_return,737
HOLD_A7LS18a7ls18_s081_PRE_MAY_UNSTABLE,L7_ranked_future_return,736
HOLD_A7LS18a7ls18_s073_CONTROL_DOMINATED,L7_ranked_future_return,735
HOLD_A7LS18a7ls18_s146_PRE_MAY_UNSTABLE,L7_ranked_future_return,735
HOLD_A7LS18a7ls18_s025_CONTROL_DOMINATED,L7_ranked_future_return,733
HOLD_A7LS18a7ls18_s010_CONTROL_DOMINATED,L7_ranked_future_return,730
HOLD_A7LS18a7ls18_s034_CONTROL_DOMINATED,L7_ranked_future_return,726
HOLD_A7LS18a7ls18_s049_CONTROL_DOMINATED,L7_ranked_future_return,726
HOLD_A7LS18a7ls18_s078_CONTROL_DOMINATED,L5_vol_adjusted_return,720
HOLD_A7LS18a7ls18_s082_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,718
HOLD_A7LS18a7ls18_s011_CONTROL_DOMINATED,L7_ranked_future_return,716
HOLD_A7LS18a7ls18_s135_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,715
HOLD_A7LS18a7ls18_s074_CONTROL_DOMINATED,L7_ranked_future_return,713
HOLD_A7LS18a7ls18_s086_PRE_MAY_UNSTABLE,L7_ranked_future_return,712
HOLD_A7LS18a7ls18_s137_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,707
HOLD_A7LS18a7ls18_s140_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,707
HOLD_A7LS18a7ls18_s078_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,703
HOLD_A7LS18a7ls18_s031_CONTROL_DOMINATED,L7_ranked_future_return,701
HOLD_A7LS18a7ls18_s139_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,698
HOLD_A7LS18a7ls18_s070_CONTROL_DOMINATED,L7_ranked_future_return,698
HOLD_A7LS18a7ls18_s059_CONTROL_DOMINATED,L7_ranked_future_return,696
HOLD_A7LS18a7ls18_s134_CONTROL_DOMINATED,L5_vol_adjusted_return,696
HOLD_A7LS18a7ls18_s069_CONTROL_DOMINATED,L7_ranked_future_return,695
HOLD_A7LS18a7ls18_s135_CONTROL_DOMINATED,L5_vol_adjusted_return,691
HOLD_A7LS18a7ls18_s143_CONTROL_DOMINATED,L5_vol_adjusted_return,689
HOLD_A7LS18a7ls18_s145_PRE_MAY_UNSTABLE,L7_ranked_future_return,688
HOLD_A7LS18a7ls18_s052_CONTROL_DOMINATED,L7_ranked_future_return,688
HOLD_A7LS18a7ls18_s013_CONTROL_DOMINATED,L7_ranked_future_return,687
HOLD_A7LS18a7ls18_s142_CONTROL_DOMINATED,L7_ranked_future_return,682
HOLD_A7LS18a7ls18_s140_CONTROL_DOMINATED,L5_vol_adjusted_return,670
HOLD_A7LS18a7ls18_s134_PRE_MAY_UNSTABLE,L7_ranked_future_return,667
HOLD_A7LS18a7ls18_s026_CONTROL_DOMINATED,L7_ranked_future_return,667
HOLD_A7LS18a7ls18_s039_CONTROL_DOMINATED,L7_ranked_future_return,664
HOLD_A7LS18a7ls18_s082_PRE_MAY_UNSTABLE,L7_ranked_future_return,663
HOLD_A7LS18a7ls18_s137_CONTROL_DOMINATED,L1_cross_sectional_relative_return,661
HOLD_A7LS18a7ls18_s137_CONTROL_DOMINATED,L0_raw_forward_return,660
HOLD_A7LS18a7ls18_s140_CONTROL_DOMINATED,L0_raw_forward_return,651
HOLD_A7LS18a7ls18_s140_CONTROL_DOMINATED,L1_cross_sectional_relative_return,649
HOLD_A7LS18a7ls18_s081_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,648
HOLD_A7LS18a7ls18_s006_PRE_MAY_UNSTABLE,L7_ranked_future_return,646
HOLD_A7LS18a7ls18_s072_CONTROL_DOMINATED,L7_ranked_future_return,644
HOLD_A7LS18a7ls18_s008_CONTROL_DOMINATED,L7_ranked_future_return,643
HOLD_A7LS18a7ls18_s139_PRE_MAY_UNSTABLE,L7_ranked_future_return,640
HOLD_A7LS18a7ls18_s023_CONTROL_DOMINATED,L7_ranked_future_return,639
HOLD_A7LS18a7ls18_s126_CONTROL_DOMINATED,L7_ranked_future_return,639
HOLD_A7LS18a7ls18_s141_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,637
HOLD_A7LS18a7ls18_s015_CONTROL_DOMINATED,L7_ranked_future_return,637
HOLD_A7LS18a7ls18_s016_CONTROL_DOMINATED,L7_ranked_future_return,634
HOLD_A7LS18a7ls18_s050_CONTROL_DOMINATED,L7_ranked_future_return,633
HOLD_A7LS18a7ls18_s119_CONTROL_DOMINATED,L7_ranked_future_return,633
HOLD_A7LS18a7ls18_s029_CONTROL_DOMINATED,L7_ranked_future_return,630
HOLD_A7LS18a7ls18_s125_CONTROL_DOMINATED,L7_ranked_future_return,628
HOLD_A7LS18a7ls18_s078_PRE_MAY_UNSTABLE,L7_ranked_future_return,625
HOLD_A7LS18a7ls18_s004_CONTROL_DOMINATED,L7_ranked_future_return,624
HOLD_A7LS18a7ls18_s109_CONTROL_DOMINATED,L7_ranked_future_return,619
HOLD_A7LS18a7ls18_s129_CONTROL_DOMINATED,L7_ranked_future_return,618
HOLD_A7LS18a7ls18_s139_CONTROL_DOMINATED,L0_raw_forward_return,617
HOLD_A7LS18a7ls18_s132_CONTROL_DOMINATED,L7_ranked_future_return,616
HOLD_A7LS18a7ls18_s135_PRE_MAY_UNSTABLE,L7_ranked_future_return,615
HOLD_A7LS18a7ls18_s139_CONTROL_DOMINATED,L1_cross_sectional_relative_return,613
HOLD_A7LS18a7ls18_s022_CONTROL_DOMINATED,L7_ranked_future_return,611
HOLD_A7LS18a7ls18_s105_CONTROL_DOMINATED,L7_ranked_future_return,606
HOLD_A7LS18a7ls18_s021_CONTROL_DOMINATED,L7_ranked_future_return,601
HOLD_A7LS18a7ls18_s141_CONTROL_DOMINATED,L0_raw_forward_return,599
HOLD_A7LS18a7ls18_s141_PRE_MAY_UNSTABLE,L7_ranked_future_return,598
HOLD_A7LS18a7ls18_s142_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,598
HOLD_A7LS18a7ls18_s082_CONTROL_DOMINATED,L5_vol_adjusted_return,597
HOLD_A7LS18a7ls18_s030_CONTROL_DOMINATED,L7_ranked_future_return,596
HOLD_A7LS18a7ls18_s117_CONTROL_DOMINATED,L7_ranked_future_return,595
HOLD_A7LS18a7ls18_s122_CONTROL_DOMINATED,L7_ranked_future_return,594
HOLD_A7LS18a7ls18_s024_CONTROL_DOMINATED,L7_ranked_future_return,593
HOLD_A7LS18a7ls18_s124_CONTROL_DOMINATED,L7_ranked_future_return,593
HOLD_A7LS18a7ls18_s141_CONTROL_DOMINATED,L1_cross_sectional_relative_return,593
HOLD_A7LS18a7ls18_s076_CONTROL_DOMINATED,L7_ranked_future_return,592
HOLD_A7LS18a7ls18_s110_CONTROL_DOMINATED,L7_ranked_future_return,590
HOLD_A7LS18a7ls18_s043_CONTROL_DOMINATED,L7_ranked_future_return,590
HOLD_A7LS18a7ls18_s001_CONTROL_DOMINATED,L7_ranked_future_return,587
HOLD_A7LS18a7ls18_s009_CONTROL_DOMINATED,L7_ranked_future_return,583
HOLD_A7LS18a7ls18_s056_CONTROL_DOMINATED,L7_ranked_future_return,582
HOLD_A7LS18a7ls18_s042_PRE_MAY_UNSTABLE,L7_ranked_future_return,571
HOLD_A7LS18a7ls18_s065_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,570
HOLD_A7LS18a7ls18_s137_CONTROL_DOMINATED,L5_vol_adjusted_return,569
HOLD_A7LS18a7ls18_s086_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,568
HOLD_A7LS18a7ls18_s142_CONTROL_DOMINATED,L5_vol_adjusted_return,563
HOLD_A7LS18a7ls18_s083_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,561
HOLD_A7LS18a7ls18_s075_CONTROL_DOMINATED,L7_ranked_future_return,560
HOLD_A7LS18a7ls18_s041_CONTROL_DOMINATED,L7_ranked_future_return,558
HOLD_A7LS18a7ls18_s141_CONTROL_DOMINATED,L5_vol_adjusted_return,554
HOLD_A7LS18a7ls18_s000_CONTROL_DOMINATED,L7_ranked_future_return,553
HOLD_A7LS18a7ls18_s140_PRE_MAY_UNSTABLE,L7_ranked_future_return,550
HOLD_A7LS18a7ls18_s091_CONTROL_DOMINATED,L7_ranked_future_return,548
HOLD_A7LS18a7ls18_s108_CONTROL_DOMINATED,L7_ranked_future_return,546
HOLD_A7LS18a7ls18_s019_CONTROL_DOMINATED,L7_ranked_future_return,542
HOLD_A7LS18a7ls18_s007_CONTROL_DOMINATED,L7_ranked_future_return,539
HOLD_A7LS18a7ls18_s005_CONTROL_DOMINATED,L7_ranked_future_return,538
HOLD_A7LS18a7ls18_s131_CONTROL_DOMINATED,L7_ranked_future_return,538
HOLD_A7LS18a7ls18_s128_CONTROL_DOMINATED,L7_ranked_future_return,536
HOLD_A7LS18a7ls18_s097_CONTROL_DOMINATED,L7_ranked_future_return,535
HOLD_A7LS18a7ls18_s086_CONTROL_DOMINATED,L0_raw_forward_return,533
HOLD_A7LS18a7ls18_s143_PRE_MAY_UNSTABLE,L7_ranked_future_return,532
HOLD_A7LS18a7ls18_s077_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,531
HOLD_A7LS18a7ls18_s086_CONTROL_DOMINATED,L1_cross_sectional_relative_return,530
HOLD_A7LS18a7ls18_s002_CONTROL_DOMINATED,L7_ranked_future_return,529
HOLD_A7LS18a7ls18_s048_CONTROL_DOMINATED,L7_ranked_future_return,529
HOLD_A7LS18a7ls18_s133_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,529
HOLD_A7LS18a7ls18_s138_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,528
HOLD_A7LS18a7ls18_s081_CONTROL_DOMINATED,L5_vol_adjusted_return,528
HOLD_A7LS18a7ls18_s123_CONTROL_DOMINATED,L7_ranked_future_return,526
HOLD_A7LS18a7ls18_s130_CONTROL_DOMINATED,L7_ranked_future_return,525
HOLD_A7LS18a7ls18_s107_CONTROL_DOMINATED,L7_ranked_future_return,523
HOLD_A7LS18a7ls18_s078_CONTROL_DOMINATED,L1_cross_sectional_relative_return,523
HOLD_A7LS18a7ls18_s032_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,521
HOLD_A7LS18a7ls18_s078_CONTROL_DOMINATED,L0_raw_forward_return,521
HOLD_A7LS18a7ls18_s144_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,519
HOLD_A7LS18a7ls18_s112_CONTROL_DOMINATED,L7_ranked_future_return,516
HOLD_A7LS18a7ls18_s083_CONTROL_DOMINATED,L5_vol_adjusted_return,515
HOLD_A7LS18a7ls18_s014_CONTROL_DOMINATED,L7_ranked_future_return,513
HOLD_A7LS18a7ls18_s090_CONTROL_DOMINATED,L7_ranked_future_return,509
HOLD_A7LS18a7ls18_s042_CONTROL_DOMINATED,L5_vol_adjusted_return,508
HOLD_A7LS18a7ls18_s005_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,507
HOLD_A7LS18a7ls18_s099_CONTROL_DOMINATED,L7_ranked_future_return,506
HOLD_A7LS18a7ls18_s065_CONTROL_DOMINATED,L5_vol_adjusted_return,505
HOLD_A7LS18a7ls18_s136_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,500
HOLD_A7LS18a7ls18_s083_CONTROL_DOMINATED,L1_cross_sectional_relative_return,498
HOLD_A7LS18a7ls18_s083_CONTROL_DOMINATED,L0_raw_forward_return,497
HOLD_A7LS18a7ls18_s080_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,496
HOLD_A7LS18a7ls18_s045_PRE_MAY_UNSTABLE,L7_ranked_future_return,495
HOLD_A7LS18a7ls18_s055_CONTROL_DOMINATED,L7_ranked_future_return,495
HOLD_A7LS18a7ls18_s116_CONTROL_DOMINATED,L7_ranked_future_return,494
HOLD_A7LS18a7ls18_s005_CONTROL_DOMINATED,L1_cross_sectional_relative_return,492
HOLD_A7LS18a7ls18_s139_CONTROL_DOMINATED,L5_vol_adjusted_return,492
HOLD_A7LS18a7ls18_s085_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,490
HOLD_A7LS18a7ls18_s051_CONTROL_DOMINATED,L7_ranked_future_return,487
HOLD_A7LS18a7ls18_s077_CONTROL_DOMINATED,L1_cross_sectional_relative_return,486
HOLD_A7LS18a7ls18_s077_CONTROL_DOMINATED,L0_raw_forward_return,484
HOLD_A7LS18a7ls18_s084_CONTROL_DOMINATED,L5_vol_adjusted_return,484
HOLD_A7LS18a7ls18_s136_CONTROL_DOMINATED,L1_cross_sectional_relative_return,480
HOLD_A7LS18a7ls18_s065_CONTROL_DOMINATED,L0_raw_forward_return,480
HOLD_A7LS18a7ls18_s047_CONTROL_DOMINATED,L0_raw_forward_return,480
HOLD_A7LS18a7ls18_s065_CONTROL_DOMINATED,L1_cross_sectional_relative_return,479
HOLD_A7LS18a7ls18_s094_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,479
HOLD_A7LS18a7ls18_s135_CONTROL_DOMINATED,L1_cross_sectional_relative_return,479
HOLD_A7LS18a7ls18_s047_CONTROL_DOMINATED,L1_cross_sectional_relative_return,479
HOLD_A7LS18a7ls18_s042_CONTROL_DOMINATED,L0_raw_forward_return,478
