split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,lag1_net_sum_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,orientation,base_train_ic
recent_oos_2025H2_2026Apr,7296,7294,0.002733334296704085,-5.888019698149909,-11.369353031483243,-5.74991640047567,0.7512792397660819,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_row_shuffle_247343475300,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,-0.010665408212243517,-0.4268176282275342,-0.7916509615608676,-0.4784209352162383,0.7224422442244225,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_row_shuffle_247343475300,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
train_2024,8784,8758,0.0029170275068482097,-7.1512598460028265,-13.713259846002828,-6.722857361993587,0.7470400728597449,0.9970400728597449,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_time_shuffle_37ba8bf39c2a,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
validation_2025H1,4344,4335,-0.006021890450956152,-2.1022948579251888,-5.33829485792519,-2.2071513400230165,0.7449355432780848,0.9979281767955801,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_time_shuffle_37ba8bf39c2a,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7286,0.0033773822558616426,-6.204714005214524,-11.668714005214525,-6.100824639165919,0.7489035087719298,0.9986293859649122,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_time_shuffle_37ba8bf39c2a,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
fresh_may_2026,505,478,0.010035989115487077,-0.14153449359390957,-0.49436782692724296,-0.13692341863799673,0.6986798679867986,0.9465346534653465,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_time_shuffle_37ba8bf39c2a,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
train_2024,8784,8717,2.5793580685941923e-05,-5.034170512167573,-6.141003845500906,-5.497317548370652,0.1260056162720097,0.9923724954462659,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_wrong_lag_4fdd0f76a645,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,-0.015576360617432358,-1.5956681705232296,-2.2871681705232283,-1.6946826321069566,0.15918508287292818,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_wrong_lag_4fdd0f76a645,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.012329464971580571,-0.5064342710184196,-1.3934342710184193,-0.6281909735528588,0.1215734649122807,0.9994517543859649,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_wrong_lag_4fdd0f76a645,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,-0.07027112074940578,0.8337664637378084,0.7880997970711417,0.7666938629452791,0.09042904290429042,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_wrong_lag_4fdd0f76a645,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
train_2024,8784,8751,0.0025698338107774466,5.86495072926042,4.7509507292604205,5.200595688246681,0.12682149362477232,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_sign_flip_b1e132828c2d,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,0.023434824363998633,-0.6303797951119723,-1.3218797951119727,-0.6165585655867813,0.15918508287292818,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_sign_flip_b1e132828c2d,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.01780901267961166,-1.995908421199367,-2.8784084211993655,-2.1993996525326747,0.12095668859649122,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_sign_flip_b1e132828c2d,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,0.0620842922411187,-0.8552149742466649,-0.9028816409133315,-0.9104517576455452,0.09438943894389439,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_sign_flip_b1e132828c2d,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
train_2024,8784,8751,-0.006942663096245506,-3.2246994571505425,-9.792532790483875,-2.682542972691787,0.74770415907711,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_row_shuffle_664f798b0da1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,-0.003343571713737413,-2.0310275898893875,-5.294527589889387,-2.0966847682490233,0.7512661141804788,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_row_shuffle_664f798b0da1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,-0.004505091837145544,-4.355034928380359,-9.805368261713694,-4.360657591617969,0.7470303362573101,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_row_shuffle_664f798b0da1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,0.019322782480677356,-0.3584339982350192,-0.6994339982350193,-0.36465807708487497,0.6752475247524753,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_row_shuffle_664f798b0da1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
train_2024,8784,8765,-0.00010451613417952823,-6.7744855328394,-13.307152199506064,-5.928025794843029,0.7437006678809958,0.9978369763205829,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_time_shuffle_daa277bf544c,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
validation_2025H1,4344,4336,-0.004939940133667025,-2.27743917195333,-5.531272505286664,-2.1066365680671972,0.7490408225905463,0.998158379373849,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_time_shuffle_daa277bf544c,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7277,-0.004801025551334689,-5.387160272245678,-10.807493605579012,-5.4564639792269105,0.7429184941520469,0.9973958333333334,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_time_shuffle_daa277bf544c,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
fresh_may_2026,505,455,0.025512948589871794,-0.2450863103525033,-0.58825297701917,-0.2705731379798784,0.6795379537953796,0.900990099009901,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_time_shuffle_daa277bf544c,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
train_2024,8784,8717,0.004520545417643065,-7.2341363408559385,-8.340969674189271,-7.018233781248656,0.1260056162720097,0.9923724954462659,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_wrong_lag_b6bff0280847,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,-0.011820821903694776,-2.5909796761476898,-3.28247967614769,-2.730957667224693,0.15918508287292818,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_wrong_lag_b6bff0280847,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.01274123572532783,-0.19438345643232902,-1.0813834564323286,-0.44786071245428394,0.1215734649122807,0.9994517543859649,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_wrong_lag_b6bff0280847,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,-0.06401055085265592,1.3020431411621518,1.2595431411621518,1.2829503163873819,0.08415841584158416,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_wrong_lag_b6bff0280847,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
train_2024,8784,8751,1.1986642086114724e-05,9.689761050817477,8.575761050817476,9.503360207475284,0.12682149362477232,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_sign_flip_d74a34947240,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,0.029869991886566534,-0.4561461036317218,-1.147646103631721,-0.3661588756963847,0.15918508287292818,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_sign_flip_d74a34947240,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.010421440363858881,-2.24217317693949,-3.12467317693949,-2.3049941854225686,0.12095668859649122,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_sign_flip_d74a34947240,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,0.08422279474911065,-1.4780971206418918,-1.5229304539752255,-1.4649106123445457,0.08877887788778877,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_sign_flip_d74a34947240,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-1.0,
train_2024,8784,8749,0.001261299202777843,-6.428514707230956,-12.97634804056429,-6.487602579999861,0.7454272920461446,0.9960154826958105,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_row_shuffle_b699a30213be,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
validation_2025H1,4344,4343,-0.00025726767484785613,-3.533678785965618,-6.803345452632285,-3.7678043089087767,0.7526856967464702,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_row_shuffle_b699a30213be,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7293,0.002332864597587277,-6.111942055574785,-11.585108722241452,-5.808309452732523,0.7501599049707601,0.9995888157894737,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_row_shuffle_b699a30213be,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
fresh_may_2026,505,480,0.012089827348838955,-0.11154334207412556,-0.4662100087407923,-0.11949681268800365,0.7023102310231022,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_row_shuffle_b699a30213be,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
train_2024,8784,8756,0.0018791868974205757,-4.930183089171317,-11.490516422504651,-4.494958586654131,0.7468503339404979,0.9968123861566485,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_time_shuffle_709e106138a1,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
validation_2025H1,4344,4337,-0.012877241286037391,-4.4302786523045725,-7.6769453189712396,-4.173325023975067,0.747391037446286,0.9983885819521179,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_time_shuffle_709e106138a1,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7285,0.0034187861356982066,-4.916915277210532,-10.360915277210532,-4.740609899751691,0.7461622807017544,0.9984923245614035,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_time_shuffle_709e106138a1,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
fresh_may_2026,505,475,0.008480514507887905,-0.07436802654712515,-0.43270135988045844,-0.06774742252106614,0.7095709570957096,0.9405940594059405,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_time_shuffle_709e106138a1,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
train_2024,8784,8715,0.013754062650282148,9.020160376594696,7.7529937099280275,9.367536451494102,0.14425850030358225,0.9921448087431693,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_wrong_lag_13fcb3cc8107,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
validation_2025H1,4344,4343,-0.0020417589764686554,1.1943288229013231,0.442662156234656,1.296893990658061,0.1730356046654389,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_wrong_lag_13fcb3cc8107,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7291,0.0025862256803681825,-1.2532067941124172,-2.245706794112418,-0.9398088811527847,0.13603344298245615,0.9993146929824561,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_wrong_lag_13fcb3cc8107,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
fresh_may_2026,505,480,-0.059438950618697396,-0.3699826115703452,-0.42064927823701176,-0.33558159700158696,0.10033003300330033,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_wrong_lag_13fcb3cc8107,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
train_2024,8784,8749,-0.0029866667390202484,-7.218790907855372,-8.49145757452204,-6.821288744154211,0.14488463873709773,0.9960154826958105,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034__ctrl_sign_flip_30438ddf5308,a7y1_core12_metrics_F2_crowding_oi_interaction_24_fdfe0a75a034,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.0,
