blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard
a7ff24r_4f5fad181e850eac,"Mul(realized_vol_168h,Sign(ZScore(Mean(trade_return_1h,2))))",price_like|volatility_like,gated_sign,L5_vol_adjusted_return,1,-1.0,3,True,0.7336188992218909,0.01059090724498,True,1.9912553245371976,1.9912553245371976,True,0.0398802392297213,0.0392802392297213,0.0382802392297213,95.86666666666666,A7FF25R3S06_NUMERIC_CLUE,718,-0.0184411605670907,-1.5835878271603254,-1.5835878271603254,-1.5835878271603254,0.4693593314763231,719,-0.0357403084130694,-3.126309372958493,-3.126309372958493,-3.126309372958493,0.4408901251738525,719,-0.0481398873275017,-3.297202102969385,-3.297202102969385,-3.297202102969385,0.4506258692628651,719,-0.0402802392297213,-1.9912553245371976,-1.9912553245371976,-1.9912553245371976,0.4520166898470097,1.0,45.5466203304995,skel_c80f62c274b367a9,0.8270611893134157,1.0,06
a7ff24r_58290e1991dd8e5d,"Mean(Mul(ZScore(Mean(realized_vol_24h,8)),trade_return_1h),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,1,-1.0,3,True,0.8451060177741344,0.0086036901818369,True,1.191765660073287,1.191765660073287,True,0.0072589302271673,0.0066589302271673,0.0056589302271673,95.86666666666666,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,709,-0.0205799770150969,-2.7071078138700484,-2.7071078138700484,-2.7071078138700484,0.46262341325811,719,-0.0121448900221501,-1.581876695480143,-1.581876695480143,-1.581876695480143,0.4895688456189151,719,-0.0245750270437335,-3.7522356092012674,-3.7522356092012674,-3.7522356092012674,0.4339360222531293,719,-0.0076589302271673,-1.191765660073287,-1.191765660073287,-1.191765660073287,0.4673157162726008,0.0,11.81382420939323,skel_1717bdff259036b1,0.824475725366274,0.9993103948896632,06
a7ff24r_ff9b56ccd0b1474f,"Delta(trade_return_1h,1)",price_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.4415055435064361,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7FF25R3S07_NUMERIC_CLUE,715,-0.0422147004106972,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,111.21650409005169,skel_1d39996e97d5ace0,0.9988509049123816,0.994757214073435,07
a7ff24r_de6173e06fb6a118,"ZScore(Mean(realized_vol_24h,12))",volatility_like,single,L7_ranked_future_return,24,-1.0,3,True,0.8730397568013465,0.1048739157620264,True,1.1010029358021451,1.571073267869846,True,0.1045486649904214,0.1039486649904214,0.1029486649904214,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,685,-0.0859476378751013,-8.861621897882824,-1.826509211058839,-2.7882563825673103,0.3153284671532846,696,-0.0624427116592166,-5.33530903366974,-1.1010029358021451,-1.571073267869846,0.4224137931034483,696,-0.0644316730523627,-8.513054545108755,-1.7625262774498855,-2.65484666966148,0.3663793103448275,696,-0.1049486649904214,-12.734213097852892,-2.6063670781734127,-3.210732281865761,0.3247126436781609,0.0,109.07562523362012,skel_a311ee3fdacdeca2,0.8241884515943695,1.0,07
a7ff24r_41bb8c4f64c57222,"Mul(realized_vol_168h,realized_vol_24h)",volatility_like|volatility_like,mul,L7_ranked_future_return,24,-1.0,3,True,0.8264185689188658,0.1004743541134525,True,1.3889696635243027,1.6861538390640285,True,0.1016271259046402,0.1010271259046402,0.1000271259046402,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,696,-0.0917231235366113,-9.510549304808409,-2.083906027193595,-2.7160324249511283,0.3175287356321839,696,-0.0735963940772669,-6.558286468349699,-1.3889696635243027,-1.6861538390640285,0.4137931034482758,696,-0.0763237015751383,-10.755188522809382,-2.2436575868912336,-3.111457661782464,0.3477011494252873,696,-0.1020271259046402,-11.84227097275742,-2.475328302766477,-3.14544530609544,0.3290229885057471,0.0,106.2007073357214,skel_337820bc5afcf6cc,0.8273484630853203,1.0,07
a7ff24r_430b607aca8d7292,"Mean(Mul(realized_vol_168h,realized_vol_24h),4)",volatility_like|volatility_like,smooth_mul,L7_ranked_future_return,24,-1.0,3,True,0.829779636636437,0.1006559473446147,True,1.324358161612199,1.7873646102511866,True,0.1012892161558109,0.1006892161558109,0.0996892161558109,92.8,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,693,-0.0882923981882315,-9.231103969817438,-1.9840724386747053,-2.728191909007112,0.3116883116883117,696,-0.0738147383194976,-6.585940390686017,-1.324358161612199,-1.7873646102511866,0.4281609195402299,696,-0.0745579901021711,-10.37691172423615,-2.120321549658077,-3.2112397556374352,0.3462643678160919,696,-0.1016892161558109,-11.886628359050569,-2.371676399952486,-2.976062690521505,0.3290229885057471,0.0,105.85943651917454,skel_356a5f3fab58eb27,0.8264866417696064,1.0,07
a7ff24r_f71d4c2645b1f21b,"Clip(ZScore(trade_return_1h),-3,3)",price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.2543170677185504,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.55659464201096,skel_8a3e91f81074ce44,0.9994254524561909,1.0,07
a7ff24r_fa589cfab1b7ea13,CSRank(trade_return_1h),price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.2543170677185504,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.55659464201096,skel_f6a3f0b03e9258f2,0.9994254524561909,1.0,07
a7ff24r_8ebedefc7d746058,trade_return_1h,price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.3119123241444635,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.49899938558505,skel_ca36cd3eaf5a3a94,0.9994254524561909,0.9644503928331896,07
a7ff24r_387cb9fa56b98f16,"Mean(Mul(Mean(realized_vol_24h,2),trade_return_1h),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,4,-1.0,3,True,0.6429821065270488,0.0281418115042416,True,3.1558020993352915,3.976630694987709,True,0.0503189342799503,0.0497189342799503,0.0487189342799503,95.46666666666668,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,712,-0.0644549131294215,-7.88565215421186,-3.821452915403532,-4.70474595767466,0.398876404494382,716,-0.0475352556641837,-6.212522459483942,-3.1558020993352915,-3.976630694987709,0.4050279329608938,716,-0.0494015751086281,-7.114086358990576,-3.424597120981969,-4.640705949085054,0.4008379888268156,716,-0.0507189342799503,-7.230546410898981,-3.990365022869759,-4.378094124311311,0.3980446927374301,0.0,55.07595217342328,skel_8184698cb7b24c02,0.8261993679977018,0.9993118335651368,07
a7ff24r_4406baa85f52f7be,"Mul(realized_vol_168h,Sign(realized_vol_24h))",volatility_like|volatility_like,gated_sign,L7_ranked_future_return,1,-1.0,3,True,0.8794980260372742,0.0347141734919899,True,2.586084465755415,2.586084465755415,True,0.03575368889404,0.03515368889404,0.03415368889404,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0361796862926904,-3.863790256067084,-3.863790256067084,-3.863790256067084,0.4297635605006954,719,-0.0245258493020141,-2.586084465755415,-2.586084465755415,-2.586084465755415,0.4492350486787204,719,-0.0289143389738834,-4.087612149928399,-4.087612149928399,-4.087612149928399,0.4255910987482614,719,-0.03615368889404,-4.955279609354727,-4.955279609354727,-4.955279609354727,0.4172461752433936,0.0,40.2741908680028,skel_d9d4f69744bac825,0.8273484630853203,1.0,07
a7ff24r_45543c1709930636,"Mean(Mul(realized_vol_168h,ZScore(Mean(realized_vol_24h,2))),4)",volatility_like|volatility_like,smooth_mul,L7_ranked_future_return,1,-1.0,3,True,0.9989447626783784,0.0306038479369494,True,1.85187591649852,1.85187591649852,True,0.0327357370061299,0.0321357370061299,0.0311357370061299,95.86666666666666,A7FF25R3S07_RANK_LABEL_DIAGNOSTIC_CLUE,715,-0.0385223225848225,-4.214043256697028,-4.214043256697028,-4.214043256697028,0.4293706293706293,719,-0.0156356243239066,-1.85187591649852,-1.85187591649852,-1.85187591649852,0.4714881780250348,719,-0.0204465918456704,-2.816150473788841,-2.816150473788841,-2.816150473788841,0.4492350486787204,719,-0.0331357370061299,-5.257270689541795,-5.257270689541795,-5.257270689541795,0.4200278164116829,0.0,37.13679224345153,skel_44a246af570899bb,0.8261993679977018,1.0,07
