candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_123d47e34cc9a501,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_quote_volume,72)),Rank(Mean(open_interest_last,48)))",open_interest_last|trade_quote_volume,liquidity|open_interest,Mean|Rank|Sub,48|72,upper_regime_proxy,False,True,,expr-e11c9799f5a8197c,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|72,0,2,2,1,True,selected_diversity_capped
a7al2k_2aad8f92f43593be,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_mean,168)),Rank(Mean(taker_buy_quote_volume,168)))",open_interest_mean|taker_buy_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,168,upper_regime_proxy,False,True,,expr-ad6c0ca3fca38de2,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168,0,2,2,0,True,selected_diversity_capped
a7al2k_22fe2a195f94087c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,96))),Rank(Mean(trade_quote_volume,96)))",mark_index_basis_bps|trade_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,96,upper_regime_proxy,False,True,,expr-c71d92d3b251c7c2,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::96,0,2,2,0,True,selected_diversity_capped
a7al2k_091c754ce74fa8ca,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(mark_trade_basis_bps,168)),Rank(Delta(trade_close,720)))",mark_trade_basis_bps|trade_close,price,Delta|Rank|Sub,168|720,upper_regime_proxy,False,True,,expr-01d39ce9eca04210,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::price::168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_33847e6320f5283f,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,96))),Rank(Mean(trade_quote_volume,72)))",premium_close|trade_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,72|96,upper_regime_proxy,False,True,,expr-262035a222f3e26c,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::72|96,0,2,2,0,True,selected_diversity_capped
a7al2k_01759e5da72c472c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,720))),Rank(Mean(trade_count,720)))",premium_close|trade_count,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,720,upper_regime_proxy,False,True,,expr-50c2306c89c527ee,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::720,0,2,2,0,True,selected_diversity_capped
a7al2k_108ed45071d20d52,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(premium_close,24)),Rank(Delta(trade_close,504)))",premium_close|trade_close,basis|price,Delta|Rank|Sub,24|504,upper_regime_proxy,False,True,,expr-bc3c4448fdb98405,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::basis|price::24|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0f23b0cae96c18a2,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_quote_volume,720))),Sign(Delta(open_interest_mean,96)))",open_interest_mean|trade_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96|720,upper_regime_proxy,False,True,,expr-24b01b66666c31fe,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|720,0,2,2,0,True,selected_diversity_capped
a7al2k_3a4c884fce316337,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,336))),Rank(Mean(kline_taker_buy_quote_share,168)))",kline_taker_buy_quote_share|mark_index_basis_bps,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,168|336,upper_regime_proxy,False,True,,expr-2fc8be286557cd03,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::168|336,0,2,2,0,True,selected_diversity_capped
a7al2k_354f94bd9c2359c5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,96))),Sign(Delta(open_interest_last,504)))",open_interest_last|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96|504,upper_regime_proxy,False,True,,expr-a4341da591d43cd7,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0cf817ef95787b3d,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close_bps,168))),Rank(Mean(trade_volume,504)))",premium_close_bps|trade_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,168|504,upper_regime_proxy,False,True,,expr-61c1ff5bc6dfa944,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_2c42d79c5974c13b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_value_last,96)),Rank(Mean(trade_quote_volume,504)))",open_interest_value_last|trade_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,96|504,upper_regime_proxy,False,True,,expr-0fbbcb8018454758,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0a0902e17932fe44,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,96))),Rank(Mean(trade_quote_volume,504)))",mark_trade_basis_bps|trade_quote_volume,liquidity|price,Abs|Mean|Mul|Rank|ZScore,96|504,upper_regime_proxy,False,True,,expr-ea3907e6c382313b,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|price::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0f75a9c78997ccaa,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(kline_taker_buy_quote_share,96)),Neg(Rank(Mean(funding_rate,504))))",funding_rate|kline_taker_buy_quote_share,funding|liquidity,Add|Mean|Neg|Rank,96|504,upper_regime_proxy,False,True,,expr-19df5bcaac69d262,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0dd671a04b442825,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_count,336)),Rank(Mean(open_interest_value_mean,48)))",open_interest_value_mean|trade_count,liquidity|open_interest,Mean|Rank|Sub,48|336,upper_regime_proxy,False,True,,expr-c0ca1cb311028a38,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_09338d3f8fa94c82,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,336)),Rank(Mean(taker_buy_quote_volume,504)))",open_interest_last|taker_buy_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,336|504,upper_regime_proxy,False,True,,expr-6cc5d7f734276073,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::336|504,0,2,2,1,True,selected_diversity_capped
a7al2k_104a286243b80469,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_index_basis_bps,24)),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,24|336,upper_regime_proxy,False,True,,expr-328172e0dd64380d,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::24|336,0,2,2,0,True,selected_diversity_capped
a7al2k_171fa09a6b3de8b3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(kline_taker_buy_quote_share,96)),Rank(Mean(open_interest_value_mean,72)))",kline_taker_buy_quote_share|open_interest_value_mean,liquidity|open_interest,Mean|Rank|Sub,72|96,upper_regime_proxy,False,True,,expr-6b564d6d303fd9a3,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|96,0,2,2,0,True,selected_diversity_capped
a7al2k_0b6cb41d0d52f476,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_mean,720)),ZScore(Delta(mark_close,720)))",mark_close|open_interest_value_mean,open_interest|price,Delta|Sub|ZScore,720,upper_regime_proxy,False,True,,expr-abb75b39833548ad,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::720,0,2,2,0,True,selected_diversity_capped
a7al2k_0c64b11b51e23ce2,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(kline_taker_buy_quote_share,24)),Neg(Rank(Mean(funding_rate,168))))",funding_rate|kline_taker_buy_quote_share,funding|liquidity,Add|Mean|Neg|Rank,24|168,upper_regime_proxy,False,True,,expr-940a19ab5d7dbae8,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::24|168,0,2,2,0,True,selected_diversity_capped
a7al2k_20494fbca852ea9a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(taker_buy_quote_volume,48)),Rank(Mean(open_interest_value_mean,168)))",open_interest_value_mean|taker_buy_quote_volume,liquidity|open_interest,Mean|Rank|Sub,48|168,upper_regime_proxy,False,True,,expr-332764a478a8b028,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|168,0,2,2,0,True,selected_diversity_capped
a7al2k_1f3eaaa80c850c67,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,720))),Sign(Delta(open_interest_value_last,168)))",kline_taker_buy_quote_share|open_interest_value_last,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,168|720,upper_regime_proxy,False,True,,expr-8f45169e9c724d94,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|720,0,2,2,1,True,selected_diversity_capped
a7al2k_0096829c83c908a8,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(trade_volume,168)),Rank(Mean(open_interest_value_mean,504)))",open_interest_value_mean|trade_volume,liquidity|open_interest,Mean|Mul|Rank,168|504,upper_regime_proxy,False,True,,expr-2e95c848ecce2e50,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_1ad1a4c3ac430d22,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(taker_buy_quote_volume,720))),Sign(Delta(open_interest_mean,168)))",open_interest_mean|taker_buy_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,168|720,upper_regime_proxy,False,True,,expr-bdbf323968612601,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_0673a105bc5539f1,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,96))),Neg(ZScore(Delta(trade_close,336))))",funding_rate|trade_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,96|336,upper_regime_proxy,False,True,,expr-ca4fbd8d465045f8,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::96|336,0,2,2,0,True,selected_diversity_capped
a7al2k_245427ee6aaa2c2c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,48))),Rank(Mean(taker_buy_quote_volume,336)))",mark_index_basis_bps|taker_buy_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|336,upper_regime_proxy,False,True,,expr-ee38112c3f1476bd,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_24494f677abd4d42,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_mean,504)),Rank(Mean(trade_count,96)))",open_interest_mean|trade_count,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,96|504,upper_regime_proxy,False,True,,expr-21e4ce43bafb0f02,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_13074376b8ab57a3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(kline_taker_buy_quote_share,24)),Neg(Rank(Mean(funding_rate,48))))",funding_rate|kline_taker_buy_quote_share,funding|liquidity,Add|Mean|Neg|Rank,24|48,upper_regime_proxy,False,True,,expr-1bfee96e57534aed,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::24|48,0,2,2,0,True,selected_diversity_capped
a7al2k_39bb78ac72252ab5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_value_last,48)),Rank(Mean(kline_taker_buy_quote_share,720)))",kline_taker_buy_quote_share|open_interest_value_last,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,48|720,upper_regime_proxy,False,True,,expr-85ddfda8a1294d08,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|720,0,2,2,1,True,selected_diversity_capped
a7al2k_0ac1b4cc5ea7a2a7,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,48))),Neg(ZScore(Delta(mark_close,48))))",funding_rate|mark_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,48,upper_regime_proxy,False,True,,expr-2960b4eba83c4c1a,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::48,0,2,2,0,True,selected_diversity_capped
a7al2k_0f8915918674bc67,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,720))),Sign(Delta(open_interest_value_mean,720)))",kline_taker_buy_quote_share|open_interest_value_mean,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,720,upper_regime_proxy,False,True,,expr-7790ab4636895ec9,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::720,0,2,2,0,True,selected_diversity_capped
a7al2k_0406084a43f0d6e3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close_bps,24))),Rank(Mean(taker_buy_quote_volume,96)))",premium_close_bps|taker_buy_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,24|96,upper_regime_proxy,False,True,,expr-239c8b47203a05af,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::24|96,0,2,2,0,True,selected_diversity_capped
a7al2k_378fb6e320968107,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,48))),Rank(Mean(trade_count,96)))",premium_close|trade_count,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|96,upper_regime_proxy,False,True,,expr-3b2b7598ff6402fa,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|96,0,2,2,0,True,selected_diversity_capped
a7al2k_2856e0313cb27f2c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,24))),Rank(Mean(kline_taker_buy_quote_share,336)))",kline_taker_buy_quote_share|premium_close,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,24|336,upper_regime_proxy,False,True,,expr-f0cc23fffaf0f50f,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::24|336,0,2,2,0,True,selected_diversity_capped
a7al2k_3bf8908f4fad99b5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,720))),Rank(Mean(kline_taker_buy_quote_share,504)))",kline_taker_buy_quote_share|premium_close,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,504|720,upper_regime_proxy,False,True,,expr-f3afca740db8dd6f,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::504|720,0,2,2,0,True,selected_diversity_capped
a7al2k_10f24eabc9600dde,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_index_basis_bps,72)),Abs(ZScore(Mean(funding_rate,504))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,72|504,upper_regime_proxy,False,True,,expr-cc85193b20534a28,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::72|504,0,2,2,0,True,selected_diversity_capped
a7al2k_06a5f2f44209f32d,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_mean,24)),ZScore(Delta(mark_close,720)))",mark_close|open_interest_value_mean,open_interest|price,Delta|Sub|ZScore,24|720,upper_regime_proxy,False,True,,expr-0f03f28f1e5a5c63,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::24|720,0,2,2,0,True,selected_diversity_capped
a7al2k_0dda76880ab4f2ed,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_index_basis_bps,72)),Abs(ZScore(Mean(funding_rate,96))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,72|96,upper_regime_proxy,False,True,,expr-5aa4666504fc6f28,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::72|96,0,2,2,0,True,selected_diversity_capped
a7al2k_0c438090d7c27a37,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,96))),Rank(Mean(kline_taker_buy_quote_share,504)))",kline_taker_buy_quote_share|mark_trade_basis_bps,liquidity|price,Abs|Mean|Mul|Rank|ZScore,96|504,upper_regime_proxy,False,True,,expr-2c1164db68c48e5e,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|price::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_1750a6f5f113e9a7,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close,504)),Rank(Mean(open_interest_value_mean,336)))",open_interest_value_mean|premium_close,basis|open_interest,Mean|Mul|Rank,336|504,upper_regime_proxy,False,True,,expr-58cca04cc99d04c3,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_345f71dc9c829d4b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,48)),Rank(Mean(trade_volume,96)))",open_interest_last|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,48|96,upper_regime_proxy,False,True,,expr-511ccaa93885466b,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|96,0,2,2,1,True,selected_diversity_capped
a7al2k_003b5857d1523da4,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_volume,336))),Sign(Delta(open_interest_value_mean,72)))",open_interest_value_mean|trade_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,72|336,upper_regime_proxy,False,True,,expr-e5de9dadc1e08415,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|336,0,2,2,0,True,selected_diversity_capped
a7al2k_0c2aaeacf60d566e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close_bps,336)),Rank(Mean(open_interest_value_mean,504)))",open_interest_value_mean|premium_close_bps,basis|open_interest,Mean|Mul|Rank,336|504,upper_regime_proxy,False,True,,expr-7eba61e9a212f0cd,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_295dd5d9f25da9ac,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,168)),Rank(Mean(trade_volume,504)))",open_interest_last|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,168|504,upper_regime_proxy,False,True,,expr-42849d614ce93a44,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|504,0,2,2,1,True,selected_diversity_capped
