candidate_id,control_id,control_mode,matched_cell,matched_family,required_for_replay_preflight
a7al2k_17ee4cd60e39ade7,a7al2k_17ee4cd60e39ade7__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_17ee4cd60e39ade7,a7al2k_17ee4cd60e39ade7__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_17ee4cd60e39ade7,a7al2k_17ee4cd60e39ade7__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_17ee4cd60e39ade7,a7al2k_17ee4cd60e39ade7__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_088aa2521b0e943a,a7al2k_088aa2521b0e943a__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_021b01ee43d79d3f,a7al2k_021b01ee43d79d3f__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_06913c1302bd8133,a7al2k_06913c1302bd8133__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_029a1afe50f2c7f5,a7al2k_029a1afe50f2c7f5__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_040bcb01da92d1c2,a7al2k_040bcb01da92d1c2__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_057467cdb5547ae9,a7al2k_057467cdb5547ae9__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2e9e3938e83b2593,a7al2k_2e9e3938e83b2593__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0a63a187954aab01,a7al2k_0a63a187954aab01__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2f84d96f3bf53005,a7al2k_2f84d96f3bf53005__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229cfd8f3eab064,a7al2k_0229cfd8f3eab064__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_26e0700cb648e974,a7al2k_26e0700cb648e974__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_004eaca76fe52c4d,a7al2k_004eaca76fe52c4d__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0100761ae614cb7e,a7al2k_0100761ae614cb7e__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03ce8aaac75e26e9,a7al2k_03ce8aaac75e26e9__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_05e3ce5032cbf852,a7al2k_05e3ce5032cbf852__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2560d98ee2726361,a7al2k_2560d98ee2726361__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_03b845e52473af3d,a7al2k_03b845e52473af3d__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04a3fb2cffa8fce4,a7al2k_04a3fb2cffa8fce4__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_08aca3ae094f347e,a7al2k_08aca3ae094f347e__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01d1b4e7df47638e,a7al2k_01d1b4e7df47638e__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_0229869f681b44ec,a7al2k_0229869f681b44ec__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_1511a572d1800d1b,a7al2k_1511a572d1800d1b__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_01667382f8586738,a7al2k_01667382f8586738__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_2178484591d16cd2,a7al2k_2178484591d16cd2__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_02036e7b06bd3a93,a7al2k_02036e7b06bd3a93__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__wrong_lag_stale_168h,wrong_lag_stale_168h,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__time_shuffle,time_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__symbol_shuffle,symbol_shuffle,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_04fbcde8fd0700ac,a7al2k_04fbcde8fd0700ac__same_family_random,same_family_random,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_048e9c8cf26b501e,a7al2k_048e9c8cf26b501e__one_bar_lag,one_bar_lag,J0_oi_derived_state,derived_oi_price_state,True
a7al2k_048e9c8cf26b501e,a7al2k_048e9c8cf26b501e__wrong_lag_future_24h,wrong_lag_future_24h,J0_oi_derived_state,derived_oi_price_state,True
