subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,semantic_bucket,motif_bucket,raw_input_count,expr_len
sg_a62b479903e10431,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Mean(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_a9cc596f86209035,"Mul(Neg(ZScore(Mean(open_interest_mean,4))),Sign(Delta(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_bcaddb1f410c12e1,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_cc10a3db39aa7092,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_e40eea05dfb24036,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_e561a7859ab6ed1b,"Mul(Neg(ZScore(Mean(open_interest_mean,4))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,71
sg_012832743cc388ed,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_057b3af03cf8192d,"Mul(Neg(ZScore(Mean(open_interest_mean,4))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_06f68192c9909050,"Mul(Neg(ZScore(Delta(open_interest_mean,8))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_17c21720867cf37a,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Mean(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_188fb125b9196d69,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_1e7bb19cf4c19b63,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_38fe65d17a8eba3b,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_3adf84cae476480c,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_3fcad4eb691f4266,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_54b17917ce8b45e1,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_5b3cad39ca2cc2e0,"Mul(Neg(ZScore(Mean(open_interest_last,4))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_64e33d5abaa597ac,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Delta(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_69734f5a1d41dffe,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_749162415fc5a6c0,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_89f0ad53cfe80544,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_9edc865a3b34405f,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_a5a5b20ca6eb8a79,"Mul(Neg(ZScore(Delta(open_interest_mean,8))),Sign(Delta(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_ad644473b76699ba,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Delta(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_b0efde7e27893811,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_bd5d816b0e617c19,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_c093e80b168f10d9,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_c468a6010c0478fc,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_c4e37586ba31b239,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Mean(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_dd5021d6f935d7c7,"Mul(Neg(ZScore(Delta(open_interest_mean,8))),Sign(Delta(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_e9bfbb4809a65933,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_fa0f5ee2c260b0b1,"Mul(Neg(ZScore(Mean(open_interest_mean,8))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,72
sg_08c85b69ae2cfaad,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Delta(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_0fcc711e82d3e851,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Delta(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_741eefb173613818,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Delta(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_891b11403947878a,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Delta(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_8e0ff8b6a05b7b6e,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_a6333ee05d3d2b9a,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_bbf47d596fbc3709,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_bed5b22cd02c2ef7,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_df716afb782c24f3,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_ef381a61895664e0,"Mul(Neg(ZScore(Delta(open_interest_mean,8))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_ef43562f892a6348,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_fa16588bc2b8e80a,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,73
sg_06470f69b2714037,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,4)))),Sign(trade_return_1h))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,74
sg_09250c0fcb66ae85,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Mean(trade_return_1h,8)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,74
sg_1763c788d94ba60d,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,4)))),Sign(trade_return_1h))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,74
sg_1daf724ee18d296c,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,open_interest_like|price_like,mean_reversion_gate,2,74
sg_256738bffd9506f1,taker_buy_quote_volume,taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,22
sg_8aec27686cac5c3d,"Mean(taker_buy_quote_volume,8)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,30
sg_938d63877a3bfa80,"Mean(taker_buy_quote_volume,4)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,30
sg_2c76ed10c74f42c3,"Delta(taker_buy_quote_volume,8)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,31
sg_bb0e8ae4b97453a7,"Mean(taker_buy_quote_volume,24)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,31
sg_ee5af5ca29e10f40,"Delta(taker_buy_quote_volume,4)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,31
sg_12235930bbad6330,"Delta(taker_buy_quote_volume,24)",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,32
sg_43c06e61b81b6480,"ZScore(Mean(taker_buy_quote_volume,8))",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,38
sg_84c8c8988f615da1,"ZScore(Mean(taker_buy_quote_volume,4))",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,38
sg_95a8dd474d522716,"ZScore(Mean(taker_buy_quote_volume,24))",taker_buy_quote_volume,exploratory_signal_probe;role_mixed_allowed,taker_flow_like;taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,flow_x_leverage;gated_sign;relative_shock;safe_div_abs;single;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like,flow_x_leverage,1,39
sg_af328aa37cf5a1ce,taker_buy_volume,taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,taker_flow_like,single,1,16
sg_a9e8fd0b4f388fef,"Mean(taker_buy_volume,8)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,taker_flow_like,single,1,24
sg_c9a12f9b344695f7,"Mean(taker_buy_volume,4)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,taker_flow_like,single,1,24
sg_02561acbccfb8cf8,"Mean(taker_buy_volume,72)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,taker_flow_like,single,1,25
sg_64844c0b175a55b2,"Delta(taker_buy_volume,8)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,taker_flow_like,single,1,25
