raw_latent_state_id,raw_latent_state_label,rows,symbols,policy
lv_42ce196c79,age_lt30d|liq_low|vol_high|fund_low|basis_high|cov_low|nonmajor,20,2,unseen_in_train_hold_until_lv3_mapping
lv_e14a613d1b,age_lt30d|liq_high|vol_low|fund_high|basis_mid|cov_high|nonmajor,20,1,unseen_in_train_hold_until_lv3_mapping
lv_fdc3b2adbf,age_90_180d|liq_high|vol_low|fund_high|basis_mid|cov_high|nonmajor,20,1,unseen_in_train_hold_until_lv3_mapping
lv_8ab4ed255d,age_lt30d|liq_mid|vol_high|funding_abs_state_missing|basis_high|cov_low|nonmajor,19,3,unseen_in_train_hold_until_lv3_mapping
lv_9598e92cc7,age_lt30d|liq_mid|vol_high|fund_mid|basis_high|cov_mid|nonmajor,19,3,unseen_in_train_hold_until_lv3_mapping
lv_fa1e96da9a,age_lt30d|liq_low|vol_high|fund_high|basis_abs_state_missing|cov_high|nonmajor,19,2,unseen_in_train_hold_until_lv3_mapping
lv_7f33501078,age_lt30d|liq_high|vol_high|fund_mid|basis_abs_state_missing|cov_high|nonmajor,18,1,unseen_in_train_hold_until_lv3_mapping
lv_8f5e9d86de,age_30_90d|liq_low|vol_high|fund_high|basis_abs_state_missing|cov_high|nonmajor,18,1,unseen_in_train_hold_until_lv3_mapping
lv_2dad0612de,age_lt30d|liq_high|vol_high|fund_low|basis_high|cov_low|nonmajor,16,1,unseen_in_train_hold_until_lv3_mapping
lv_cf447a8e2a,age_lt30d|liq_mid|vol_low|fund_high|basis_low|cov_high|nonmajor,16,1,unseen_in_train_hold_until_lv3_mapping
lv_4871a094fa,age_ge365d|liq_high|vol_mid|fund_high|basis_low|cov_high|nonmajor,14,2,unseen_in_train_hold_until_lv3_mapping
lv_125327edee,age_ge365d|liq_mid|vol_low|fund_high|basis_low|cov_high|nonmajor,12,1,unseen_in_train_hold_until_lv3_mapping
lv_68f9a4da7a,age_30_90d|liq_low|vol_mid|fund_high|basis_low|cov_high|nonmajor,12,3,unseen_in_train_hold_until_lv3_mapping
lv_9cc0ae1bfe,age_lt30d|liq_mid|vol_low|fund_high|basis_mid|cov_high|nonmajor,12,1,unseen_in_train_hold_until_lv3_mapping
lv_9cc84e0be3,age_lt30d|liq_mid|vol_high|funding_abs_state_missing|basis_abs_state_missing|cov_low|nonmajor,11,1,unseen_in_train_hold_until_lv3_mapping
lv_8d9029cba1,age_ge365d|liq_high|vol_low|fund_low|basis_high|cov_high|nonmajor,9,1,unseen_in_train_hold_until_lv3_mapping
lv_94e2f1783b,age_lt30d|liq_mid|vol_low|fund_low|basis_mid|cov_high|nonmajor,9,2,unseen_in_train_hold_until_lv3_mapping
lv_da70bc1399,age_lt30d|liq_high|vol_high|funding_abs_state_missing|basis_high|cov_low|nonmajor,9,1,unseen_in_train_hold_until_lv3_mapping
lv_20a6c5c7f8,age_ge365d|liq_low|vol_mid|fund_low|basis_low|cov_mid|nonmajor,8,1,unseen_in_train_hold_until_lv3_mapping
lv_6626444e7e,age_ge365d|liq_low|vol_low|funding_abs_state_missing|basis_low|cov_mid|nonmajor,8,1,unseen_in_train_hold_until_lv3_mapping
lv_fe519f006b,age_lt30d|liq_mid|vol_high|fund_high|basis_high|cov_mid|nonmajor,8,1,unseen_in_train_hold_until_lv3_mapping
lv_8932ea18a0,age_30_90d|liq_low|vol_high|fund_low|basis_high|cov_mid|nonmajor,7,1,unseen_in_train_hold_until_lv3_mapping
lv_6a35b847d5,age_30_90d|liq_mid|vol_low|fund_high|basis_low|cov_high|nonmajor,6,1,unseen_in_train_hold_until_lv3_mapping
lv_523c3256d5,age_lt30d|liq_mid|vol_high|fund_low|basis_abs_state_missing|cov_mid|nonmajor,4,1,unseen_in_train_hold_until_lv3_mapping
lv_be550f348c,age_lt30d|liq_high|vol_high|fund_low|basis_abs_state_missing|cov_mid|nonmajor,4,1,unseen_in_train_hold_until_lv3_mapping
lv_6b1a4bcd72,age_90_180d|liq_high|vol_low|fund_high|basis_low|cov_high|nonmajor,3,1,unseen_in_train_hold_until_lv3_mapping
lv_9c87badd2a,age_lt30d|liq_high|vol_mid|fund_low|basis_high|cov_high|nonmajor,3,1,unseen_in_train_hold_until_lv3_mapping
lv_b10e6861fd,age_ge365d|liq_mid|vol_mid|fund_high|basis_low|cov_high|nonmajor,3,1,unseen_in_train_hold_until_lv3_mapping
lv_b64bccb2e5,age_30_90d|liq_low|vol_high|fund_low|basis_mid|cov_mid|nonmajor,1,1,unseen_in_train_hold_until_lv3_mapping
