blueprint_id,source_candidate_id,track_id,selector_tier,blueprint_family,variant_name,seed_field,interaction_field,field_family,feature_role,label_family,label_horizon_h,expression,skeleton,skeleton_key,production_key,static_ok,blocked_terms,uses_may,authorizes_numeric_replay,authorizes_formula_search
a7ag1_3c0cc07559a31e667c,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,9382dd07a52e,True,,False,False,False
a7ag1_16192ccd1ba6408f41,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),CSRank(trade_count))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,43e2adf8101f,True,,False,False,False
a7ag1_65feddcd92f1ea580e,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(CSRank(realized_vol_24h),CSRank(trade_count))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,cc3264d1e10c,True,,False,False,False
a7ag1_9cf12ed7cf5f5ab1b8,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(CSRank(realized_vol_24h),Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,4ada3ddc070d,True,,False,False,False
a7ag1_d76a61621e9d47eeba,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),ZScore(Delta(trade_count,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,e56253497b9e,True,,False,False,False
a7ag1_457fafbfbf8f382ee0,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,CSRank(oi_x_price_move_24h),CSRank(FIELDFIELD),b5c1ac518295,eadcb0faca24,True,,False,False,False
a7ag1_8037f3899f978c464a,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(oi_x_price_move_24h,168)","ZScore(FIELDFIELD,)",3ea464855ca6,8231f282f332,True,,False,False,False
a7ag1_c586f6d8092a711b71,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(oi_x_price_move_24h,168)","TSRank(FIELDFIELD,)",763c8c8cd22e,7a6e56d14aba,True,,False,False,False
a7ag1_87e71431ce66a02db2,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(oi_x_price_move_24h),0.01,0.99)","Winsor(CSRank(FIELDFIELD),,)",f5a2ebb44ff5,754588ca41f6,True,,False,False,False
a7ag1_4a6e72c676bbc166fb,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,CSRank(realized_vol_24h))","Mul(FIELDFIELD,CSRank(FIELDFIELD))",115d8645925d,fb144467e7b8,True,,False,False,False
a7ag1_b8373b1978eacfd44c,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(oi_x_price_move_24h,CSRank(realized_vol_24h))","Sub(FIELDFIELD,CSRank(FIELDFIELD))",e2b9a1040662,7d7928166751,True,,False,False,False
a7ag1_6c33466a7d58f8ac84,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(oi_x_price_move_24h,Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELDFIELD)),))",9b3b3d4cfdb9,718506a32597,True,,False,False,False
a7ag1_063d421e27851675a6,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,ZScore(Delta(realized_vol_24h,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELDFIELD,),))",1871676b1ee3,053cff8ce3fa,True,,False,False,False
a7ag1_0451b6c10ccda88ba5,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,CSRank(open_interest_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,36db2acb3e64,True,,False,False,False
a7ag1_5ad5cba9cbc1f67237,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(oi_x_price_move_24h,CSRank(open_interest_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,a24d6280f45c,True,,False,False,False
a7ag1_b6cea72e350ebb12a8,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(oi_x_price_move_24h,Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,e0b42d8e17b3,True,,False,False,False
a7ag1_da9c5423fe6afacfe0,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,ZScore(Delta(open_interest_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,e1170cd63ee0,True,,False,False,False
a7ag1_a6fa43cc03e8a013e2,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,CSRank(global_long_short_account_ratio_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,89401052c199,True,,False,False,False
a7ag1_35c50328f989e7ba28,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(oi_x_price_move_24h,CSRank(global_long_short_account_ratio_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,cd69a67362e5,True,,False,False,False
a7ag1_36120f6861af94e8e3,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(oi_x_price_move_24h,Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,ad3c0ab97057,True,,False,False,False
a7ag1_7eac7031af71b2f77d,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,0b12bfb31182,True,,False,False,False
a7ag1_9a91a5bf5152f97e97,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,CSRank(top_long_short_account_ratio_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,263368f2d3d2,True,,False,False,False
a7ag1_54baf48c8d8d22b36d,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(oi_x_price_move_24h,CSRank(top_long_short_account_ratio_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,5db35f2f37df,True,,False,False,False
a7ag1_0e2b47e66d7f7104e6,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(oi_x_price_move_24h,Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,6ac7d0b5b822,True,,False,False,False
a7ag1_d5addf3217dbdfa896,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,14c98d1bba8e,True,,False,False,False
a7ag1_b0eadb24c0a63216fd,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,CSRank(trade_count))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,578d407a9a7e,True,,False,False,False
a7ag1_54e0f51d19ba6f7355,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(oi_x_price_move_24h,CSRank(trade_count))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,d1104cb3412e,True,,False,False,False
a7ag1_bfe94a23e83301933f,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(oi_x_price_move_24h,Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,fe220ddffc08,True,,False,False,False
a7ag1_1424bb2bf1467eba0c,a7af1_queue_041,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(oi_x_price_move_24h,ZScore(Delta(trade_count,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,ca6feca5a09c,True,,False,False,False
a7ag1_3ca85a10b069389ae4,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,CSRank(CSRank(oi_x_price_move_24h)),CSRank(CSRank(FIELDFIELD)),291d7f7b1c7e,eadcb0faca24,True,,False,False,False
a7ag1_18a07c443f2d972aa7,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(CSRank(oi_x_price_move_24h),168)","ZScore(CSRank(FIELDFIELD),)",bd496bd895b8,8231f282f332,True,,False,False,False
a7ag1_d4f1d0337cc303f036,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(CSRank(oi_x_price_move_24h),168)","TSRank(CSRank(FIELDFIELD),)",6b60bbb3e7e1,7a6e56d14aba,True,,False,False,False
a7ag1_e8aa40c654286cd6a9,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,oi_x_price_move_24h,,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(CSRank(oi_x_price_move_24h)),0.01,0.99)","Winsor(CSRank(CSRank(FIELDFIELD)),,)",03527c011778,754588ca41f6,True,,False,False,False
a7ag1_b84ecbf539d1068569,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),CSRank(realized_vol_24h))","Mul(CSRank(FIELDFIELD),CSRank(FIELDFIELD))",aacb3e71994b,fb144467e7b8,True,,False,False,False
a7ag1_6907112f24cab9d131,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(oi_x_price_move_24h),CSRank(realized_vol_24h))","Sub(CSRank(FIELDFIELD),CSRank(FIELDFIELD))",c05d48514b09,7d7928166751,True,,False,False,False
a7ag1_a7abce4f4062c3b243,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(oi_x_price_move_24h),Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELDFIELD)),))",579a8f190716,718506a32597,True,,False,False,False
a7ag1_ae77572d8f71eea66a,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,realized_vol_24h,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),ZScore(Delta(realized_vol_24h,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELDFIELD,),))",3f2025ba5f0c,053cff8ce3fa,True,,False,False,False
a7ag1_502612b61f3956c8a9,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),CSRank(open_interest_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,36db2acb3e64,True,,False,False,False
a7ag1_0c65354b028ddaaa98,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(oi_x_price_move_24h),CSRank(open_interest_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,a24d6280f45c,True,,False,False,False
a7ag1_30eec911aa03e3aa86,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(oi_x_price_move_24h),Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,e0b42d8e17b3,True,,False,False,False
a7ag1_5532c26522d7088ea7,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,open_interest_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),ZScore(Delta(open_interest_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,e1170cd63ee0,True,,False,False,False
a7ag1_3ffe3ef01f43785472,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),CSRank(global_long_short_account_ratio_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,89401052c199,True,,False,False,False
a7ag1_21243ea009c1a7d193,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(oi_x_price_move_24h),CSRank(global_long_short_account_ratio_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,cd69a67362e5,True,,False,False,False
a7ag1_8bea141636b30ed660,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(oi_x_price_move_24h),Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,ad3c0ab97057,True,,False,False,False
a7ag1_e03b771cc9a0a5e39b,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,global_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,0b12bfb31182,True,,False,False,False
a7ag1_8849780796366a3824,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),CSRank(top_long_short_account_ratio_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,263368f2d3d2,True,,False,False,False
a7ag1_71b163d57fad2cecf8,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(oi_x_price_move_24h),CSRank(top_long_short_account_ratio_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,5db35f2f37df,True,,False,False,False
a7ag1_289abc66eeb5dd4c61,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(oi_x_price_move_24h),Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,6ac7d0b5b822,True,,False,False,False
a7ag1_210b43515bba8fcd38,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,top_long_short_account_ratio_last,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,14c98d1bba8e,True,,False,False,False
a7ag1_d6f68e7e4ceecb93e0,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),CSRank(trade_count))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,578d407a9a7e,True,,False,False,False
a7ag1_810d69f12cdee86b9e,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(oi_x_price_move_24h),CSRank(trade_count))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,d1104cb3412e,True,,False,False,False
a7ag1_07cfdcbb71e5f021e9,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(oi_x_price_move_24h),Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,fe220ddffc08,True,,False,False,False
a7ag1_40df719a701da7be2e,a7af1_queue_043,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,oi_x_price_move_24h,trade_count,open_interest_interaction,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(oi_x_price_move_24h),ZScore(Delta(trade_count,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,ca6feca5a09c,True,,False,False,False
